district_code,district_name,countyfips,teacher_fte,schools,enrollment,pop_5_17,pop_2060,pop_change,teacher_fte_2060_demography,teacher_fte_2060,schools_2060_demography,schools_2060,schools_change,fte_change,schools_change_demography
2650,Granada RE-1,099,21.5,2.0,210.0,2334.0,1586,-0.32047986289631536,16.090101938584407,17.098227594060845,1.69604657166835,1.7645062907157611,-0.11774685464211943,-0.20473360027623977,-0.15197671416582503
2660,Lamar Re-2,099,92.9,6.0,1397.0,2334.0,1586,-0.32047986289631536,69.5242079113717,73.88024853433734,5.08813971500505,5.293518872147283,-0.11774685464211954,-0.20473360027623966,-0.15197671416582503
2670,Holly RE-3,099,20.0,1.0,276.0,2334.0,1586,-0.32047986289631536,14.967536687055263,15.905327994475206,0.848023285834175,0.8822531453578806,-0.11774685464211943,-0.20473360027623966,-0.15197671416582503
2680,Wiley RE-13 Jt,099,24.6,2.0,270.0,2334.0,1586,-0.32047986289631536,18.410070125077976,19.563553433204504,1.69604657166835,1.7645062907157611,-0.11774685464211943,-0.20473360027623977,-0.15197671416582503
2690,Pueblo City 60,101,845.1,32.0,14089.0,26836.0,15028,-0.44000596214040844,547.0140892137937,581.2872678019971,24.98678649574865,25.995360441754123,-0.18764498619518366,-0.31216747390605004,-0.2191629220078547
2700,Pueblo County 70,101,563.4,26.0,10392.0,26836.0,15028,-0.44000596214040844,364.6760594758624,387.5248452013314,20.301764027795777,21.121230358925224,-0.18764498619518366,-0.31216747390605004,-0.2191629220078547
2710,Meeker RE-1,103,48.2,3.0,677.0,1293.0,487,-0.6233565351894819,23.169436790301337,24.621118311052314,1.9778282295876757,2.0576618657527606,-0.3141127114157465,-0.48918841678314706,-0.34072392347077474
2720,Rangely RE-4,103,38.3,2.0,485.0,1293.0,487,-0.6233565351894819,18.410569067812055,19.564083637205467,1.3185521530584505,1.3717745771685073,-0.31411271141574637,-0.48918841678314706,-0.34072392347077474
2730,Upper Rio Grande School District C-7,105,35.5,2.0,360.0,1890.0,984,-0.4793650793650793,21.75580998162675,23.118920686696523,1.513863263548555,1.5749692823513197,-0.21251535882434014,-0.34876279755784445,-0.24306836822572253
2740,Monte Vista C-8,105,77.7,6.0,975.0,1890.0,984,-0.4793650793650793,47.61764607246193,50.60113062975549,4.541589790645665,4.724907847053959,-0.21251535882434014,-0.34876279755784445,-0.24306836822572253
2750,Sargent RE-33J,105,24.7,3.0,293.0,1890.0,984,-0.4793650793650793,15.13714102946988,16.085558900321242,2.2707948953228323,2.3624539235269797,-0.21251535882434014,-0.34876279755784445,-0.24306836822572253
2760,Hayden RE-1,107,33.1,3.0,444.0,3518.0,3212,-0.08698123934053437,30.915791623732385,32.85282115991631,2.8857559655416476,3.0022374619465726,0.0007458206488575314,-0.007467638673223309,-0.0380813448194508
2770,Steamboat Springs RE-2,107,194.5,7.0,2517.0,3518.0,3212,-0.08698123934053437,181.66530123311023,193.04754427805804,6.733430586263845,7.005220744542003,0.0007458206488575314,-0.00746763867322342,-0.03808134481945069
2780,South Routt RE 3,107,26.5,4.0,327.0,3518.0,3212,-0.08698123934053437,24.75131353561656,26.30210757515958,3.847674620722197,4.00298328259543,0.0007458206488575314,-0.007467638673223309,-0.0380813448194508
2790,Mountain Valley RE 1,109,12.5,1.0,207.0,958.0,778,-0.1878914405010439,10.69310073452489,11.363077172723697,0.9150316688327568,0.9519662742935929,-0.04803372570640707,-0.09095382618210424,-0.08496833116724323
2800,Moffat 2,109,17.7,2.0,204.0,958.0,778,-0.1878914405010439,15.141430640087243,16.090117276576752,1.8300633376655135,1.9039325485871859,-0.04803372570640707,-0.09095382618210435,-0.08496833116724323
2810,Center 26 JT,109,45.7,5.0,628.0,958.0,778,-0.1878914405010439,39.093976285423,41.543410143477836,4.575158344163784,4.759831371467965,-0.04803372570640696,-0.09095382618210435,-0.08496833116724323
2820,Silverton 1,111,7.2,3.0,72.0,70.0,68,-0.02857142857142858,7.045118366605256,7.486530397327783,2.9631252035620403,3.082729654481462,0.027576551493820656,0.039795888517747624,-0.012291598812653182
2830,Telluride R-1,113,64.2,5.0,802.0,1071.0,1118,0.043884220354808656,66.30217409246497,70.45633812272466,5.092466395328224,5.29802019585837,0.059604039171673895,0.09745074957515043,0.018493279065644908
2840,Norwood R-2J,113,16.7,1.0,191.0,1071.0,1118,0.043884220354808656,17.246827217198827,18.32742751790501,1.018493279065645,1.059604039171674,0.059604039171673895,0.09745074957515043,0.018493279065644908
2862,Julesburg Re-1,115,29.7,3.0,668.0,363.0,346,-0.04683195592286504,28.65033174210586,30.445418844560162,2.9392311624807923,3.05787114734919,0.019290382449730137,0.025098277594618246,-0.02025627917306927
3000,Summit RE-1,117,273.2,9.0,3475.0,3805.0,3551,-0.06675427069645201,259.40126310491263,275.6540543797741,8.738584030239952,9.091310787615459,0.010145643068384391,0.0089826295013693,-0.02904621886222758
3010,Cripple Creek-Victor RE-1,119,18.9,2.0,298.0,2988.0,2807,-0.06057563587684067,18.034457734379288,19.164407040731092,1.9473825456112976,2.025987263298526,0.012993631649262927,0.013989790514872702,-0.026308727194351178
3020,Woodland Park Re-2,119,123.7,5.0,1844.0,2988.0,2807,-0.06057563587684067,118.03504876945598,125.43053708668974,4.868456364028244,5.064968158246314,0.012993631649262927,0.01398979051487248,-0.026308727194351178
3030,Akron R-1,121,36.6,2.0,411.0,849.0,478,-0.4369846878680801,23.786170958077445,25.276493970319102,1.5652634312919607,1.628444181473854,-0.18577790926307303,-0.3093854106470191,-0.21736828435401967
3040,Arickaree R-2,121,9.5,2.0,82.0,849.0,478,-0.4369846878680801,6.174006122998244,6.560838598853319,1.5652634312919607,1.628444181473854,-0.18577790926307303,-0.30938541064701897,-0.21736828435401967
3050,Otis R-3,121,17.5,2.0,192.0,849.0,478,-0.4369846878680801,11.373169173944135,12.085755313677167,1.5652634312919607,1.628444181473854,-0.18577790926307303,-0.3093854106470191,-0.21736828435401967
3060,Lone Star 101,121,11.0,3.0,119.0,849.0,478,-0.4369846878680801,7.148849195050598,7.59676048288279,2.347895146937941,2.442666272210781,-0.18577790926307303,-0.3093854106470191,-0.21736828435401956
3070,Woodlin R-104,121,8.5,2.0,74.0,849.0,478,-0.4369846878680801,5.5241107416300075,5.870224009500338,1.5652634312919607,1.628444181473854,-0.18577790926307303,-0.3093854106470191,-0.21736828435401967
3080,Weld County RE-1,123,128.9,6.0,1727.0,69769.0,85930,0.23163582679986816,150.70636377489362,160.1488739805438,6.557771134453169,6.822470923327643,0.1370784872212738,0.24242726129203884,0.09296185574219495
3085,Eaton RE-2,123,127.2,5.0,2000.0,69769.0,85930,0.23163582679986816,148.71877014869256,158.03674763634737,5.464809278710975,5.68539243610637,0.13707848722127403,0.24242726129203906,0.09296185574219495
3090,Weld County School District RE-3J,123,172.4,8.0,2666.0,69769.0,85930,0.23163582679986816,201.56537715121536,214.1944598467475,8.74369484593756,9.09662789777019,0.1370784872212738,0.24242726129203884,0.09296185574219495
3100,Weld RE-4,123,519.0,15.0,8733.0,69769.0,85930,0.23163582679986816,606.8006423519766,644.8197486105682,16.394427836132923,17.056177308319107,0.1370784872212738,0.24242726129203906,0.09296185574219495
3110,Johnstown-Milliken RE-5J,123,235.0,10.0,4055.0,69769.0,85930,0.23163582679986816,274.7555895042669,291.9704064036291,10.92961855742195,11.37078487221274,0.13707848722127403,0.24242726129203884,0.09296185574219495
3120,Greeley 6,123,1240.4,33.0,23124.0,69769.0,85930,0.23163582679986816,1450.2418434940114,1541.1067749066451,36.067741239492435,37.52359007830204,0.13707848722127403,0.24242726129203884,0.09296185574219495
3145,Ault-Highland RE-9,123,64.2,3.0,976.0,69769.0,85930,0.23163582679986816,75.06088870712313,79.76383017494891,3.2788855672265846,3.4112354616638214,0.1370784872212738,0.24242726129203906,0.09296185574219495
3146,Briggsdale RE-10,123,20.4,2.0,172.0,69769.0,85930,0.23163582679986816,23.851123514412954,25.34551613035759,2.18592371148439,2.2741569744425476,0.1370784872212738,0.24242726129203884,0.09296185574219495
3147,Prairie RE-11,123,16.3,2.0,163.0,69769.0,85930,0.23163582679986816,19.05751535710447,20.251564359060236,2.18592371148439,2.2741569744425476,0.1370784872212738,0.24242726129203906,0.09296185574219495
3148,Pawnee RE-12,123,10.4,1.0,61.0,69769.0,85930,0.23163582679986816,12.159396301465428,12.921243517437205,1.092961855742195,1.1370784872212738,0.1370784872212738,0.24242726129203884,0.09296185574219495
