donor_id,first_year,last_year,n_years,n_campaigns,total_dollars,key_has_zip,zip
d02691,2025,2026,2,2,200.0,False,
d02692,2024,2024,1,1,200.0,False,
d02693,2019,2019,1,1,50.0,True,80302
d02694,2017,2017,1,1,50.0,True,80211
d02695,2021,2021,1,1,25.0,False,
d02696,2019,2019,1,1,25.0,True,13041
d02697,2019,2019,1,1,100.0,True,80306
d02698,2023,2023,1,1,10.0,True,80305
d02699,2019,2019,1,1,100.0,True,30350
d02700,2021,2021,1,1,26.27,False,
d02701,2023,2023,1,1,100.0,True,80304
d02702,2019,2023,2,2,200.0,True,80304
d02703,2019,2019,1,1,100.0,False,
d02704,2017,2017,1,1,10.0,True,80302
d02705,2019,2019,1,1,25.0,True,80303
d02706,2015,2015,1,2,100.0,True,80304
d02707,2017,2017,1,1,25.0,True,80302
d02708,2020,2020,1,1,20.0,True,80026
d02709,2021,2021,1,1,100.0,True,80302
d02710,2025,2026,2,3,300.0,False,
d02711,2023,2026,2,2,125.0,False,
d02712,2019,2019,1,1,10.0,True,80504
d02713,2023,2023,1,1,25.0,True,80301
d02714,2023,2023,1,1,25.0,True,80304
d02715,2015,2015,1,1,25.0,True,80305
d02716,2019,2019,1,1,10.0,True,80301
d02717,2017,2017,1,1,100.0,True,80304
d02718,2020,2020,1,1,100.0,True,80303
d02719,2021,2025,2,2,200.0,False,
d02720,2017,2023,3,4,270.0,True,80304
d02721,2021,2021,1,1,100.0,True,92014
d02722,2017,2017,1,1,25.0,False,
d02723,2023,2024,2,2,2100.0,True,80303
d02724,2017,2026,4,5,425.0,True,80302
d02725,2017,2017,1,1,100.0,True,80537
d02726,2021,2026,2,2,258.0,False,
d02727,2017,2022,2,2,75.0,True,80303
d02728,2023,2023,1,1,100.0,True,80302
d02729,2025,2025,1,1,100.0,False,
d02730,2019,2025,4,6,600.0,True,80302
d02731,2019,2022,3,3,95.0,True,80304
d02732,2017,2017,1,1,50.0,True,80305
d02733,2021,2022,2,2,1769.0,True,80305
d02734,2015,2025,2,2,50.0,True,80305
d02735,2020,2020,1,1,100.0,False,
d02736,2021,2021,1,1,100.0,True,80301
d02737,2020,2020,1,1,10.7,False,
d02738,2023,2023,1,1,100.0,True,80302
d02739,2026,2026,1,1,25.0,False,
d02740,2015,2015,1,1,100.0,True,80540
d02741,2015,2021,4,14,425.0,True,80302
d02742,2016,2016,1,1,25.0,True,80301
d02743,2021,2021,1,1,10.7,False,
d02744,2021,2021,1,1,25.0,True,80305
d02745,2015,2015,1,1,100.0,True,80308
d02746,2020,2020,1,1,20.0,True,80501
d02747,2020,2020,1,1,26.27,False,
d02748,2023,2023,1,2,150.0,True,80304
d02749,2025,2025,1,1,20.0,False,
d02750,2022,2026,3,3,623.5,True,80301
d02751,2015,2015,1,1,52.5,True,80301
d02752,2015,2015,1,1,100.0,True,20036
d02753,2021,2021,1,1,20.0,True,80302
d02754,2020,2020,1,1,50.0,False,
d02755,2025,2025,1,1,100.0,False,
d02756,2017,2017,1,1,25.0,True,85015
d02757,2019,2019,1,1,50.0,True,80503
d02758,2015,2015,1,1,100.0,True,80138
d02759,2023,2023,1,1,100.0,False,
d02760,2015,2023,5,7,758.0,True,80302
d02761,2020,2020,1,1,25.0,False,
d02762,2019,2019,1,1,10.0,True,80304
d02763,2019,2019,1,1,100.0,True,60564
d02764,2019,2025,3,3,300.0,True,80301
d02765,2017,2017,1,1,100.0,True,80305
d02766,2026,2026,1,1,100.0,False,
d02767,2021,2021,1,1,20.0,True,80503
d02768,2020,2020,1,1,32.0,True,20001
d02769,2020,2020,1,1,43.0,True,80305
d02770,2021,2021,1,1,30.0,True,80301
d02771,2017,2022,2,2,45.0,True,80301
d02772,2019,2019,1,1,10.0,True,92651
d02773,2017,2017,1,1,20.0,True,80501
d02774,2025,2025,1,1,20.6,False,
d02775,2017,2025,7,13,2600.0,True,80303
d02776,2021,2025,2,2,90.0,True,80025
d02777,2017,2017,1,1,100.0,True,80512
d02778,2016,2026,3,3,250.0,True,80304
d02779,2020,2020,1,1,700.0,False,
d02780,2017,2017,1,1,51.12,True,80304
d02781,2017,2026,3,3,175.0,True,80305
d02782,2015,2023,4,7,700.0,True,80302
d02783,2019,2019,1,1,100.0,True,98103
d02784,2026,2026,1,1,50.0,False,
d02785,2019,2019,1,1,100.0,True,80302
d02786,2021,2021,1,1,100.0,True,80212
d02787,2017,2017,1,1,100.0,False,
d02788,2019,2021,2,2,200.0,True,10025
d02789,2023,2023,1,1,50.0,True,80302
d02790,2019,2021,2,2,200.0,True,32080
d02791,2019,2019,1,1,50.0,True,80301
d02792,2023,2023,1,1,100.0,True,60302
d02793,2017,2017,1,1,50.0,True,60462
d02794,2020,2020,1,1,50.0,True,45434
d02795,2017,2017,1,1,100.0,True,80304
d02796,2023,2023,1,1,100.0,True,95062
d02797,2017,2017,1,1,100.0,True,80304
d02798,2015,2015,1,1,50.0,True,80304
d02799,2015,2015,1,1,50.0,False,
d02800,2015,2015,1,1,100.0,True,80303
d02801,2021,2021,1,1,100.0,False,
d02802,2015,2015,1,3,150.0,True,80304
d02803,2017,2017,1,1,50.0,False,
d02804,2023,2023,1,1,100.0,True,80304
d02805,2017,2017,1,1,90.0,False,
d02806,2019,2019,1,1,100.0,True,80301
d02807,2020,2020,1,1,40.0,False,
d02808,2025,2025,1,1,100.0,False,
d02809,2025,2025,1,1,15.0,True,80302
d02810,2017,2021,2,2,200.0,False,
d02811,2025,2025,1,1,750.0,False,
d02812,2019,2019,1,1,100.0,True,80304
d02813,2025,2025,1,1,5.15,False,
d02814,2015,2015,1,1,50.0,True,90405
d02815,2015,2017,2,2,45.0,True,80305
d02816,2021,2021,1,1,100.0,True,80027
d02817,2019,2019,1,1,100.0,True,80305
d02818,2015,2015,1,1,100.0,True,80305
d02819,2015,2015,1,1,100.0,True,80302
d02820,2023,2023,1,1,100.0,True,80305
d02821,2015,2023,2,2,200.0,True,80503
d02822,2017,2017,1,1,10.0,True,80304
d02823,2021,2021,1,1,100.0,True,94010
d02824,2017,2017,1,1,100.0,True,78043
d02825,2017,2017,1,1,100.0,False,
d02826,2026,2026,1,1,100.0,False,
d02827,2017,2023,3,3,300.0,True,80303
d02828,2021,2021,1,1,100.0,True,80016
d02829,2021,2021,1,1,100.0,True,80302
d02830,2023,2023,1,1,25.0,True,87122
d02831,2023,2023,1,2,255.48,True,80301
d02832,2020,2020,1,1,51.269999999999996,False,
d02833,2015,2017,2,3,300.0,True,80305
d02834,2023,2023,1,1,100.0,True,80304
d02835,2020,2020,1,1,50.0,True,21762
d02836,2019,2019,1,1,25.0,True,80304
d02837,2017,2017,1,1,100.0,True,77096
d02838,2023,2023,1,1,10.0,True,80303
