report,table,line,year,basis,unit,value,ocr,text,status,confirmed,pages
2018,fte,Administration,2017,adopted,fte,1.5,1.5,1.5,agree,both readings,292-293
2018,fte,Administration,2018,adopted,fte,-,-,-,agree,both readings,292-293
2018,fte,Fleet,2009,adopted,fte,16.87,16.87,16.87,agree,both readings,292-293
2018,fte,Fleet,2010,adopted,fte,14.87,14.87,14.87,agree,both readings,292-293
2018,fte,Fleet,2011,adopted,fte,14.82,14.82,14.82,agree,both readings,292-293
2018,fte,Fleet,2012,adopted,fte,14.82,14.82,14.82,agree,both readings,292-293
2018,fte,Fleet,2013,adopted,fte,14.77,14.77,14.77,agree,both readings,292-293
2018,fte,Fleet,2014,adopted,fte,14.77,14.77,14.77,agree,both readings,292-293
2018,fte,Fleet,2015,adopted,fte,14.77,14.77,14.77,agree,both readings,292-293
2018,fte,Fleet,2016,adopted,fte,15.12,15.12,15.12,agree,both readings,292-293
2018,fte,Fleet,2017,adopted,fte,14.62,14.62,14.62,agree,both readings,292-293
2018,fte,Fleet,2018,adopted,fte,13.2,13.2,13.2,agree,both readings,292-293
2018,fte,Transportation,2009,adopted,fte,68.69,68.69,68.69,agree,both readings,292-293
2018,fte,Transportation,2010,adopted,fte,67.1,67.1,67.1,agree,both readings,292-293
2018,fte,Transportation,2011,adopted,fte,59.28,59.28,59.28,agree,both readings,292-293
2018,fte,Transportation,2012,adopted,fte,59.52,59.52,59.52,agree,both readings,292-293
2018,fte,Transportation,2013,adopted,fte,59.78,59.78,59.78,agree,both readings,292-293
2018,fte,Transportation,2014,adopted,fte,60.09,60.09,60.09,agree,both readings,292-293
2018,fte,Transportation,2015,adopted,fte,70.34,70.34,70.34,agree,both readings,292-293
2018,fte,Transportation,2016,adopted,fte,71.34,71.34,71.34,agree,both readings,292-293
2018,fte,Transportation,2017,adopted,fte,72.09,72.09,72.09,agree,both readings,292-293
2018,fte,Transportation,2018,adopted,fte,73.87,73.87,73.87,agree,both readings,292-293
2018,fte,Utilities,2009,adopted,fte,156.23,156.23,156.23,agree,both readings,292-293
2018,fte,Utilities,2010,adopted,fte,155.9,155.9,155.9,agree,both readings,292-293
2018,fte,Utilities,2011,adopted,fte,154.84,154.84,154.84,agree,both readings,292-293
2018,fte,Utilities,2012,adopted,fte,154.84,154.84,154.84,agree,both readings,292-293
2018,fte,Utilities,2013,adopted,fte,153.59,153.59,153.59,agree,both readings,292-293
2018,fte,Utilities,2014,adopted,fte,154.17,154.17,154.17,agree,both readings,292-293
2018,fte,Utilities,2015,adopted,fte,166.92,166.92,166.92,agree,both readings,292-293
2018,fte,Utilities,2016,adopted,fte,168.02,168.02,168.02,agree,both readings,292-293
2018,fte,Utilities,2017,adopted,fte,168.87,168.87,168.87,agree,both readings,292-293
2018,fte,Utilities,2018,adopted,fte,169.48,169.48,169.48,agree,both readings,292-293
2018,fte,Facility / Asset Management,2009,adopted,fte,14.58,14.58,14.58,agree,both readings,292-293
2018,fte,Facility / Asset Management,2010,adopted,fte,14.58,14.58,14.58,agree,both readings,292-293
2018,fte,Facility / Asset Management,2011,adopted,fte,14.68,14.68,14.68,agree,both readings,292-293
2018,fte,Facility / Asset Management,2012,adopted,fte,14.68,14.68,14.68,agree,both readings,292-293
2018,fte,Facility / Asset Management,2013,adopted,fte,14.73,14.73,14.73,agree,both readings,292-293
2018,fte,Facility / Asset Management,2014,adopted,fte,14.84,14.84,14.84,agree,both readings,292-293
2018,fte,Facility / Asset Management,2015,adopted,fte,14.84,14.84,14.84,agree,both readings,292-293
2018,fte,Facility / Asset Management,2016,adopted,fte,17.53,17.53,17.53,agree,both readings,292-293
2018,fte,Facility / Asset Management,2017,adopted,fte,18.79,18.79,18.79,agree,both readings,292-293
2018,fte,Facility / Asset Management,2018,adopted,fte,19.22,19.22,19.22,agree,both readings,292-293
2018,fte,Parks and Recreation,2009,adopted,fte,146.99,146.99,146.99,agree,both readings,292-293
2018,fte,Parks and Recreation,2010,adopted,fte,139.24,139.24,139.24,agree,both readings,292-293
2018,fte,Parks and Recreation,2011,adopted,fte,126.12,126.12,126.12,agree,both readings,292-293
2018,fte,Parks and Recreation,2012,adopted,fte,126.37,126.37,126.37,agree,both readings,292-293
2018,fte,Parks and Recreation,2013,adopted,fte,128.37,128.37,128.37,agree,both readings,292-293
2018,fte,Parks and Recreation,2014,adopted,fte,127.37,127.37,127.37,agree,both readings,292-293
2018,fte,Parks and Recreation,2015,adopted,fte,130.35,130.35,130.35,agree,both readings,292-293
2018,fte,Parks and Recreation,2016,adopted,fte,136.35,136.35,136.35,agree,both readings,292-293
2018,fte,Parks and Recreation,2017,adopted,fte,139.12,139.12,139.12,agree,both readings,292-293
2018,fte,Parks and Recreation,2018,adopted,fte,146.27,146.27,146.27,agree,both readings,292-293
2018,fte,Library,2009,adopted,fte,79.95,79.95,79.95,agree,both readings,292-293
2018,fte,Library,2010,adopted,fte,76.95,76.95,76.95,agree,both readings,292-293
2018,fte,Library,2011,adopted,fte,75.45,75.45,75.45,agree,both readings,292-293
2018,fte,Library,2012,adopted,fte,75.13,75.13,75.13,agree,both readings,292-293
2018,fte,Library,2013,adopted,fte,74.14,74.14,74.14,agree,both readings,292-293
2018,fte,Library,2014,adopted,fte,76.26,76.26,76.26,agree,both readings,292-293
2018,fte,Library,2015,adopted,fte,76.26,76.26,76.26,agree,both readings,292-293
2018,fte,Library,2016,adopted,fte,77.5,77.5,77.5,agree,both readings,292-293
2018,fte,Library,2017,adopted,fte,74,74,74,agree,both readings,292-293
2018,fte,Library,2018,adopted,fte,74,74,74,agree,both readings,292-293
2018,fte,Arts,2009,adopted,fte,1.5,1.5,1.5,agree,both readings,292-293
2018,fte,Arts,2010,adopted,fte,1.5,1.5,1.5,agree,both readings,292-293
2018,fte,Arts,2011,adopted,fte,1.5,1.5,1.5,agree,both readings,292-293
2018,fte,Arts,2012,adopted,fte,2,2,2,agree,both readings,292-293
2018,fte,Arts,2013,adopted,fte,3.25,3.25,3.25,agree,both readings,292-293
2018,fte,Arts,2014,adopted,fte,3.25,3.25,3.25,agree,both readings,292-293
2018,fte,Arts,2015,adopted,fte,2.25,2.25,2.25,agree,both readings,292-293
2018,fte,Arts,2016,adopted,fte,1,1,1,agree,both readings,292-293
2018,fte,Arts,2017,adopted,fte,3.5,3.5,3.5,agree,both readings,292-293
2018,fte,Arts,2018,adopted,fte,3.5,3.5,3.5,agree,both readings,292-293
2018,fte,Open Space / Mountain Parks,2009,adopted,fte,91,91,91,agree,both readings,292-293
2018,fte,Open Space / Mountain Parks,2010,adopted,fte,90.5,90.5,90.5,agree,both readings,292-293
2018,fte,Open Space / Mountain Parks,2011,adopted,fte,85.6,85.6,85.6,agree,both readings,292-293
2018,fte,Open Space / Mountain Parks,2012,adopted,fte,89.6,89.6,89.6,agree,both readings,292-293
2018,fte,Open Space / Mountain Parks,2013,adopted,fte,91.6,91.6,91.6,agree,both readings,292-293
2018,fte,Open Space / Mountain Parks,2014,adopted,fte,95.35,95.35,95.35,agree,both readings,292-293
2018,fte,Open Space / Mountain Parks,2015,adopted,fte,102.35,102.35,102.35,agree,both readings,292-293
2018,fte,Open Space / Mountain Parks,2016,adopted,fte,117.15,117.15,117.15,agree,both readings,292-293
2018,fte,Open Space / Mountain Parks,2017,adopted,fte,128.4,128.4,128.4,agree,both readings,292-293
2018,fte,Open Space / Mountain Parks,2018,adopted,fte,126.18,126.18,126.18,agree,both readings,292-293
2018,fte,Housing and Human Services,2009,adopted,fte,57.42,57.42,57.42,agree,both readings,292-293
2018,fte,Housing and Human Services,2010,adopted,fte,56.1,56.1,56.1,agree,both readings,292-293
2018,fte,Housing and Human Services,2011,adopted,fte,53.39,53.39,53.39,agree,both readings,292-293
2018,fte,Housing and Human Services,2012,adopted,fte,46.73,46.73,46.73,agree,both readings,292-293
2018,fte,Housing and Human Services,2013,adopted,fte,48.34,48.34,48.34,agree,both readings,292-293
2018,fte,Housing and Human Services,2014,adopted,fte,48.91,48.91,48.91,agree,both readings,292-293
2018,fte,Housing and Human Services,2015,adopted,fte,50.39,50.39,50.39,agree,both readings,292-293
2018,fte,Housing and Human Services,2016,adopted,fte,52.14,52.14,52.14,agree,both readings,292-293
2018,fte,Housing and Human Services,2017,adopted,fte,-,-,-,agree,both readings,292-293
2018,fte,Housing and Human Services,2018,adopted,fte,-,-,-,agree,both readings,292-293
2018,fte,Housing,2009,adopted,fte,-,-,-,agree,both readings,292-293
2018,fte,Housing,2010,adopted,fte,-,-,-,agree,both readings,292-293
2018,fte,Housing,2011,adopted,fte,-,-,-,agree,both readings,292-293
2018,fte,Housing,2012,adopted,fte,-,-,-,agree,both readings,292-293
2018,fte,Housing,2013,adopted,fte,-,-,-,agree,both readings,292-293
2018,fte,Housing,2014,adopted,fte,-,-,-,agree,both readings,292-293
2018,fte,Housing,2015,adopted,fte,-,-,-,agree,both readings,292-293
2018,fte,Housing,2016,adopted,fte,-,-,-,agree,both readings,292-293
2018,fte,Housing,2017,adopted,fte,15.95,15.95,15.95,agree,both readings,292-293
2018,fte,Housing,2018,adopted,fte,16.35,16.35,16.35,agree,both readings,292-293
2018,fte,Human Services,2009,adopted,fte,-,-,-,agree,both readings,292-293
2018,fte,Human Services,2010,adopted,fte,-,-,-,agree,both readings,292-293
2018,fte,Human Services,2011,adopted,fte,-,-,-,agree,both readings,292-293
2018,fte,Human Services,2012,adopted,fte,-,-,-,agree,both readings,292-293
2018,fte,Human Services,2013,adopted,fte,-,-,-,agree,both readings,292-293
2018,fte,Human Services,2014,adopted,fte,-,-,-,agree,both readings,292-293
2018,fte,Human Services,2015,adopted,fte,-,-,-,agree,both readings,292-293
2018,fte,Human Services,2016,adopted,fte,-,-,-,agree,both readings,292-293
2018,fte,Human Services,2017,adopted,fte,35.05,35.05,35.05,agree,both readings,292-293
2018,fte,Human Services,2018,adopted,fte,36.22,36.22,36.22,agree,both readings,292-293
2018,fte,Total,2009,adopted,fte,1288.52,1288.52,1288.52,agree,both readings,292-293
2018,fte,Total,2010,adopted,fte,1248.24,1248.24,1248.24,agree,both readings,292-293
2018,fte,Total,2011,adopted,fte,1230.5,1230.5,1230.5,agree,both readings,292-293
2018,fte,Total,2012,adopted,fte,1243.2,1243.2,1243.2,agree,both readings,292-293
2018,fte,Total,2013,adopted,fte,1260.62,1260.62,1260.62,agree,both readings,292-293
2018,fte,Total,2014,adopted,fte,1286.01,1286.01,1286.01,agree,both readings,292-293
2018,fte,Total,2015,adopted,fte,1358.77,1358.77,1358.77,agree,both readings,292-293
2018,fte,Total,2016,adopted,fte,1419.15,1419.15,1419.15,agree,both readings,292-293
2018,fte,Total,2017,adopted,fte,1447.36,1447.36,1447.36,agree,both readings,292-293
2018,fte,Total,2018,adopted,fte,1451.09,1451.09,1451.09,agree,both readings,292-293
2018,gf,Sales and use taxes,2018,adopted,thousands,59577,59577,59577,agree,both readings,48-49
2018,gf,Sales and use taxes,2018,final,thousands,59577,59577,59577,agree,both readings,48-49
2018,gf,Sales and use taxes,2018,actual,thousands,62808,62808,62808,agree,both readings,48-49
2018,gf,Sales and use taxes,2018,variance,thousands,3231,3231,3231,agree,both readings,48-49
2018,gf,General property taxes,2018,adopted,thousands,39548,39548,39548,agree,both readings,48-49
2018,gf,General property taxes,2018,final,thousands,39548,39548,39548,agree,both readings,48-49
2018,gf,General property taxes,2018,actual,thousands,38789,38789,38789,agree,both readings,48-49
2018,gf,General property taxes,2018,variance,thousands,-759,-759,-759,agree,both readings,48-49
2018,gf,Accommodations taxes,2018,adopted,thousands,8877,8877,8877,agree,both readings,48-49
2018,gf,Accommodations taxes,2018,final,thousands,8877,8877,8877,agree,both readings,48-49
2018,gf,Accommodations taxes,2018,actual,thousands,10024,10024,10024,agree,both readings,48-49
2018,gf,Accommodations taxes,2018,variance,thousands,1147,1147,1147,agree,both readings,48-49
2018,gf,Franchise & occupation taxes,2018,adopted,thousands,9022,9022,,ocr only,own arithmetic,48-49
2018,gf,Franchise & occupation taxes,2018,final,thousands,15099,15099,,ocr only,own arithmetic,48-49
2018,gf,Franchise & occupation taxes,2018,actual,thousands,14763,14763,,ocr only,own arithmetic,48-49
2018,gf,Franchise & occupation taxes,2018,variance,thousands,-336,-336,,ocr only,own arithmetic,48-49
2018,gf,Specific ownership & tobacco taxes,2018,adopted,thousands,2356,2356,2356,agree,both readings,48-49
2018,gf,Specific ownership & tobacco taxes,2018,final,thousands,2356,2356,2356,agree,both readings,48-49
2018,gf,Specific ownership & tobacco taxes,2018,actual,thousands,2455,2455,2455,agree,both readings,48-49
2018,gf,Specific ownership & tobacco taxes,2018,variance,thousands,99,99,99,agree,both readings,48-49
2018,gf,Excise taxes,2018,adopted,thousands,1450,1450,1450,agree,both readings,48-49
2018,gf,Excise taxes,2018,final,thousands,1450,1450,1450,agree,both readings,48-49
2018,gf,Excise taxes,2018,actual,thousands,988,988,988,agree,both readings,48-49
2018,gf,Excise taxes,2018,variance,thousands,-462,-462,-462,agree,both readings,48-49
2018,gf,Charges for services,2018,adopted,thousands,5042,5042,5042,agree,both readings,48-49
2018,gf,Charges for services,2018,final,thousands,5072,5072,5072,agree,both readings,48-49
2018,gf,Charges for services,2018,actual,thousands,4871,4871,4871,agree,both readings,48-49
2018,gf,Charges for services,2018,variance,thousands,-201,-201,-201,agree,both readings,48-49
2018,gf,Sale of goods,2018,adopted,thousands,70,70,70,agree,both readings,48-49
2018,gf,Sale of goods,2018,final,thousands,80,80,80,agree,both readings,48-49
2018,gf,Sale of goods,2018,actual,thousands,436,436,436,agree,both readings,48-49
2018,gf,Sale of goods,2018,variance,thousands,356,356,356,agree,both readings,48-49
2018,gf,"Licenses, permits and fines",2018,adopted,thousands,6494,6494,6494,agree,both readings,48-49
2018,gf,"Licenses, permits and fines",2018,final,thousands,6494,6494,6494,agree,both readings,48-49
2018,gf,"Licenses, permits and fines",2018,actual,thousands,6694,6694,6694,agree,both readings,48-49
2018,gf,"Licenses, permits and fines",2018,variance,thousands,200,200,200,agree,both readings,48-49
2018,gf,Intergovernmental,2018,adopted,thousands,1992,1992,1992,agree,both readings,48-49
2018,gf,Intergovernmental,2018,final,thousands,2662,2662,2662,agree,both readings,48-49
2018,gf,Intergovernmental,2018,actual,thousands,1931,1931,1931,agree,both readings,48-49
2018,gf,Intergovernmental,2018,variance,thousands,-731,-731,-731,agree,both readings,48-49
2018,gf,"Leases, rents and royalties",2018,adopted,thousands,633,633,633,agree,both readings,48-49
2018,gf,"Leases, rents and royalties",2018,final,thousands,752,752,752,agree,both readings,48-49
2018,gf,"Leases, rents and royalties",2018,actual,thousands,185,185,185,agree,both readings,48-49
2018,gf,"Leases, rents and royalties",2018,variance,thousands,-567,-567,-567,agree,both readings,48-49
2018,gf,Interest and investment earnings,2018,adopted,thousands,402,402,402,agree,both readings,48-49
2018,gf,Interest and investment earnings,2018,final,thousands,402,402,402,agree,both readings,48-49
2018,gf,Interest and investment earnings,2018,actual,thousands,891,891,891,agree,both readings,48-49
2018,gf,Interest and investment earnings,2018,variance,thousands,489,489,489,agree,both readings,48-49
2018,gf,Other,2018,adopted,thousands,611,611,611,agree,both readings,48-49
2018,gf,Other,2018,final,thousands,884,884,884,agree,both readings,48-49
2018,gf,Other,2018,actual,thousands,1362,1362,1362,agree,both readings,48-49
2018,gf,Other,2018,variance,thousands,478,478,478,agree,both readings,48-49
2018,gf,Total revenues,2018,adopted,thousands,136074,136074,136074,agree,both readings,48-49
2018,gf,Total revenues,2018,final,thousands,143253,143253,143253,agree,both readings,48-49
2018,gf,Total revenues,2018,actual,thousands,146197,146197,146197,agree,both readings,48-49
2018,gf,Total revenues,2018,variance,thousands,2944,2944,2944,agree,both readings,48-49
2018,gf,General Government,2018,adopted,thousands,17227,17227,17227,agree,both readings,48-49
2018,gf,General Government,2018,final,thousands,26338,26338,26338,agree,both readings,48-49
2018,gf,General Government,2018,actual,thousands,17839,17839,17839,agree,both readings,48-49
2018,gf,General Government,2018,variance,thousands,8499,8499,8499,agree,both readings,48-49
2018,gf,Administrative Services,2018,adopted,thousands,17229,17229,17229,agree,both readings,48-49
2018,gf,Administrative Services,2018,final,thousands,19275,19275,19275,agree,both readings,48-49
2018,gf,Administrative Services,2018,actual,thousands,14510,14510,14510,agree,both readings,48-49
