county_fips,age_group,age_lo,age_hi,ssp,year,pop
06037,20-24,20,24,1,2025,595892.564453
06001,20-24,20,24,1,2025,100144.989746
22033,20-24,20,24,1,2025,43904.6574707
04013,20-24,20,24,1,2025,287939.075195
37135,20-24,20,24,1,2025,20231.8845825
27109,20-24,20,24,1,2025,8664.42526245
06059,25-29,25,29,1,2025,213226.780029
06083,25-29,25,29,1,2025,30073.3810425
42003,25-29,25,29,1,2025,72673.975647
37063,25-29,25,29,1,2025,22900.9110107
48041,25-29,25,29,1,2025,12799.1802979
41039,25-29,25,29,1,2025,23039.0437317
06085,25-29,25,29,1,2025,148831.517578
55025,25-29,25,29,1,2025,45127.7808838
36067,25-29,25,29,1,2025,23582.5422211
08069,25-29,25,29,1,2025,28643.312851
49049,25-29,25,29,1,2025,53927.2643738
26161,25-29,25,29,1,2025,26062.5625763
17031,25-29,25,29,1,2025,363722.931641
25017,25-29,25,29,1,2025,119303.795654
08013,25-29,25,29,1,2025,23616.800415
01089,25-29,25,29,1,2025,21939.2272644
12001,25-29,25,29,1,2025,15551.1834106
08014,25-29,25,29,1,2025,5994.77082443
18105,25-29,25,29,1,2025,4416.08285904
19103,25-29,25,29,1,2025,11393.5504913
09009,25-29,25,29,1,2025,49988.9581299
06037,25-29,25,29,1,2025,718770.136719
06001,25-29,25,29,1,2025,119349.702637
22033,25-29,25,29,1,2025,31691.9315491
04013,25-29,25,29,1,2025,320884.489258
37135,25-29,25,29,1,2025,5843.48927307
27109,25-29,25,29,1,2025,10908.4097595
06059,30-34,30,34,1,2025,248636.552979
06083,30-34,30,34,1,2025,34454.5730896
42003,30-34,30,34,1,2025,87844.7081299
37063,30-34,30,34,1,2025,25415.816803
48041,30-34,30,34,1,2025,15681.2290039
41039,30-34,30,34,1,2025,26927.8051758
06085,30-34,30,34,1,2025,178566.946045
55025,30-34,30,34,1,2025,47716.3354492
36067,30-34,30,34,1,2025,26687.9944153
08069,30-34,30,34,1,2025,33005.8539734
49049,30-34,30,34,1,2025,47884.0377197
26161,30-34,30,34,1,2025,28698.5815735
17031,30-34,30,34,1,2025,412859.685547
25017,30-34,30,34,1,2025,125061.968994
08013,30-34,30,34,1,2025,27913.6367035
01089,30-34,30,34,1,2025,24803.2956696
12001,30-34,30,34,1,2025,17332.3074951
08014,30-34,30,34,1,2025,6888.07554626
18105,30-34,30,34,1,2025,4334.19425964
19103,30-34,30,34,1,2025,10614.570282
09009,30-34,30,34,1,2025,53969.0541992
06037,30-34,30,34,1,2025,858461.285156
06001,30-34,30,34,1,2025,158417.97998
22033,30-34,30,34,1,2025,31799.0380859
04013,30-34,30,34,1,2025,352783.233398
37135,30-34,30,34,1,2025,5782.15766096
27109,30-34,30,34,1,2025,12029.897583
06059,35-39,35,39,1,2025,253278.269043
06083,35-39,35,39,1,2025,27798.199707
42003,35-39,35,39,1,2025,106295.2323
37063,35-39,35,39,1,2025,29167.6270752
48041,35-39,35,39,1,2025,17132.0379028
41039,35-39,35,39,1,2025,23498.7518768
06085,35-39,35,39,1,2025,181276.102539
55025,35-39,35,39,1,2025,40477.8746338
36067,35-39,35,39,1,2025,33406.5447388
08069,35-39,35,39,1,2025,27477.3347931
49049,35-39,35,39,1,2025,34415.5927429
26161,35-39,35,39,1,2025,24181.6226196
17031,35-39,35,39,1,2025,410740.480469
25017,35-39,35,39,1,2025,133005.279785
08013,35-39,35,39,1,2025,25239.4492035
01089,35-39,35,39,1,2025,27225.1178589
12001,35-39,35,39,1,2025,17812.61203
08014,35-39,35,39,1,2025,7002.2443924
18105,35-39,35,39,1,2025,9474.13763428
19103,35-39,35,39,1,2025,10471.941803
09009,35-39,35,39,1,2025,59221.6859131
06037,35-39,35,39,1,2025,870568.324219
06001,35-39,35,39,1,2025,176585.601563
22033,35-39,35,39,1,2025,27577.7927246
04013,35-39,35,39,1,2025,354110.104492
37135,35-39,35,39,1,2025,8776.75788879
27109,35-39,35,39,1,2025,11243.971344
06059,40-44,40,44,1,2025,245295.129639
06083,40-44,40,44,1,2025,29394.8132019
42003,40-44,40,44,1,2025,92463.2098389
37063,40-44,40,44,1,2025,27651.9459839
48041,40-44,40,44,1,2025,16417.4921265
41039,40-44,40,44,1,2025,24691.4921875
06085,40-44,40,44,1,2025,170364.935669
55025,40-44,40,44,1,2025,43057.3830566
36067,40-44,40,44,1,2025,31822.1266479
08069,40-44,40,44,1,2025,26343.9441833
49049,40-44,40,44,1,2025,42596.4406967
26161,40-44,40,44,1,2025,23353.5863647
17031,40-44,40,44,1,2025,397109.84375
25017,40-44,40,44,1,2025,130631.944092
08013,40-44,40,44,1,2025,23566.155304
01089,40-44,40,44,1,2025,26778.4987183
12001,40-44,40,44,1,2025,17681.4018555
08014,40-44,40,44,1,2025,6479.36625671
18105,40-44,40,44,1,2025,8720.426651
19103,40-44,40,44,1,2025,11548.3076782
09009,40-44,40,44,1,2025,57765.8218994
06037,40-44,40,44,1,2025,795139.992188
06001,40-44,40,44,1,2025,160282.117188
22033,40-44,40,44,1,2025,31734.7699585
04013,40-44,40,44,1,2025,339393.050781
37135,40-44,40,44,1,2025,9288.85144043
27109,40-44,40,44,1,2025,12240.0305176
06059,45-49,45,49,1,2025,214725.449219
06083,45-49,45,49,1,2025,24942.4466095
42003,45-49,45,49,1,2025,71674.5021973
37063,45-49,45,49,1,2025,24149.4108887
48041,45-49,45,49,1,2025,13365.4390869
41039,45-49,45,49,1,2025,22600.555954
06085,45-49,45,49,1,2025,143272.270264
55025,45-49,45,49,1,2025,35309.1002197
36067,45-49,45,49,1,2025,26496.9940186
08069,45-49,45,49,1,2025,23048.8521576
49049,45-49,45,49,1,2025,40173.7495346
26161,45-49,45,49,1,2025,19781.7037964
17031,45-49,45,49,1,2025,343442.808594
25017,45-49,45,49,1,2025,108897.788086
08013,45-49,45,49,1,2025,21666.7455063
01089,45-49,45,49,1,2025,23064.6008301
12001,45-49,45,49,1,2025,14624.3831177
08014,45-49,45,49,1,2025,5798.51321411
18105,45-49,45,49,1,2025,7841.53831482
19103,45-49,45,49,1,2025,9601.48474121
09009,45-49,45,49,1,2025,50071.0731201
06037,45-49,45,49,1,2025,687637.535156
06001,45-49,45,49,1,2025,131530.25293
22033,45-49,45,49,1,2025,25919.512146
04013,45-49,45,49,1,2025,301372.855469
37135,45-49,45,49,1,2025,9111.75027466
27109,45-49,45,49,1,2025,10188.4024048
06059,50-54,50,54,1,2025,227737.580078
06083,50-54,50,54,1,2025,23639.8178558
42003,50-54,50,54,1,2025,67746.6104736
37063,50-54,50,54,1,2025,23195.107666
48041,50-54,50,54,1,2025,11989.8916931
41039,50-54,50,54,1,2025,20868.955101
06085,50-54,50,54,1,2025,142250.387329
55025,50-54,50,54,1,2025,30950.0962524
36067,50-54,50,54,1,2025,26146.8260498
08069,50-54,50,54,1,2025,21185.035553
49049,50-54,50,54,1,2025,31744.569931
26161,50-54,50,54,1,2025,19820.7140198
17031,50-54,50,54,1,2025,332761.277344
25017,50-54,50,54,1,2025,104698.710938
08013,50-54,50,54,1,2025,21648.6494675
01089,50-54,50,54,1,2025,23945.1337585
12001,50-54,50,54,1,2025,13745.6536865
08014,50-54,50,54,1,2025,5505.29963303
18105,50-54,50,54,1,2025,7205.28964996
19103,50-54,50,54,1,2025,8155.85403442
09009,50-54,50,54,1,2025,51013.0280762
06037,50-54,50,54,1,2025,690275.542969
06001,50-54,50,54,1,2025,124287.677734
22033,50-54,50,54,1,2025,23283.0856018
04013,50-54,50,54,1,2025,302828.755859
37135,50-54,50,54,1,2025,9267.49481201
27109,50-54,50,54,1,2025,8870.03440857
06059,55-59,55,59,1,2025,225546.260986
06083,55-59,55,59,1,2025,22760.1815186
42003,55-59,55,59,1,2025,69998.9689331
37063,55-59,55,59,1,2025,21027.2177124
48041,55-59,55,59,1,2025,10807.1585083
41039,55-59,55,59,1,2025,20383.6959991
06085,55-59,55,59,1,2025,131263.948853
55025,55-59,55,59,1,2025,29977.7297668
36067,55-59,55,59,1,2025,29395.7213745
08069,55-59,55,59,1,2025,19043.4406891
49049,55-59,55,59,1,2025,24830.1505585
26161,55-59,55,59,1,2025,19711.5162659
17031,55-59,55,59,1,2025,312074.688477
25017,55-59,55,59,1,2025,106144.553955
08013,55-59,55,59,1,2025,20315.9027252
01089,55-59,55,59,1,2025,25047.6706543
12001,55-59,55,59,1,2025,12539.722229
08014,55-59,55,59,1,2025,4828.80924606
18105,55-59,55,59,1,2025,7219.28251648
19103,55-59,55,59,1,2025,7447.16143799
09009,55-59,55,59,1,2025,56180.3270264
06037,55-59,55,59,1,2025,662558.414063
06001,55-59,55,59,1,2025,112679.541016
22033,55-59,55,59,1,2025,22079.0629578
04013,55-59,55,59,1,2025,285800.522949
37135,55-59,55,59,1,2025,9107.33547974
27109,55-59,55,59,1,2025,8461.49761963
06059,60-64,60,64,1,2025,224087.814209
06083,60-64,60,64,1,2025,24993.7468719
42003,60-64,60,64,1,2025,79418.0549927
37063,60-64,60,64,1,2025,21412.2958374
48041,60-64,60,64,1,2025,10772.0067444
41039,60-64,60,64,1,2025,22374.9820557
06085,60-64,60,64,1,2025,128449.430054
55025,60-64,60,64,1,2025,31783.4278564
36067,60-64,60,64,1,2025,32797.0386658
08069,60-64,60,64,1,2025,21739.3402786
49049,60-64,60,64,1,2025,22149.3605843
26161,60-64,60,64,1,2025,20323.2835693
17031,60-64,60,64,1,2025,315537.186523
25017,60-64,60,64,1,2025,111848.866211
08013,60-64,60,64,1,2025,20475.9451981
01089,60-64,60,64,1,2025,29081.5698242
12001,60-64,60,64,1,2025,13600.7304993
08014,60-64,60,64,1,2025,4741.07627869
18105,60-64,60,64,1,2025,7956.55540085
19103,60-64,60,64,1,2025,7453.68486023
09009,60-64,60,64,1,2025,60192.9086914
06037,60-64,60,64,1,2025,645183.279297
06001,60-64,60,64,1,2025,111094.993164
22033,60-64,60,64,1,2025,24371.5517883
04013,60-64,60,64,1,2025,292394.629883
37135,60-64,60,64,1,2025,9129.44113159
27109,60-64,60,64,1,2025,10084.6613388
06059,65-69,65,69,1,2025,196455.735718
06083,65-69,65,69,1,2025,24367.2841492
42003,65-69,65,69,1,2025,83074.5727234
37063,65-69,65,69,1,2025,18773.9412231
48041,65-69,65,69,1,2025,9755.8301239
41039,65-69,65,69,1,2025,23796.494072
06085,65-69,65,69,1,2025,109437.991943
55025,65-69,65,69,1,2025,29638.6424866
36067,65-69,65,69,1,2025,29788.9098816
08069,65-69,65,69,1,2025,23020.0099411
49049,65-69,65,69,1,2025,20268.7631416
26161,65-69,65,69,1,2025,18983.8848572
17031,65-69,65,69,1,2025,289173.199219
25017,65-69,65,69,1,2025,96346.5562744
08013,65-69,65,69,1,2025,19848.3518906
01089,65-69,65,69,1,2025,24695.4375305
12001,65-69,65,69,1,2025,13686.9928284
08014,65-69,65,69,1,2025,4598.78418159
18105,65-69,65,69,1,2025,7581.36187363
19103,65-69,65,69,1,2025,7190.05360413
09009,65-69,65,69,1,2025,54534.3790894
06037,65-69,65,69,1,2025,567300.521484
06001,65-69,65,69,1,2025,97000.0458984
22033,65-69,65,69,1,2025,23918.921936
04013,65-69,65,69,1,2025,266353.385254
37135,65-69,65,69,1,2025,8311.28492737
27109,65-69,65,69,1,2025,9957.48130035
06059,70-74,70,74,1,2025,153415.641724
06083,70-74,70,74,1,2025,21021.437912
42003,70-74,70,74,1,2025,71592.6899719
37063,70-74,70,74,1,2025,15409.1171112
48041,70-74,70,74,1,2025,7467.52378845
41039,70-74,70,74,1,2025,24034.7858276
06085,70-74,70,74,1,2025,83924.9960938
55025,70-74,70,74,1,2025,26795.5558777
36067,70-74,70,74,1,2025,24054.3748016
08069,70-74,70,74,1,2025,20547.0866051
49049,70-74,70,74,1,2025,16515.2444801
26161,70-74,70,74,1,2025,17049.0217285
17031,70-74,70,74,1,2025,226902.551758
25017,70-74,70,74,1,2025,75908.09021
08013,70-74,70,74,1,2025,17328.8386116
01089,70-74,70,74,1,2025,17835.5269775
12001,70-74,70,74,1,2025,12717.1282043
08014,70-74,70,74,1,2025,3768.53153706
18105,70-74,70,74,1,2025,6491.62437057
19103,70-74,70,74,1,2025,6566.46166229
09009,70-74,70,74,1,2025,42113.0664673
06037,70-74,70,74,1,2025,451980.864258
06001,70-74,70,74,1,2025,77140.954834
22033,70-74,70,74,1,2025,20942.6678772
04013,70-74,70,74,1,2025,219001.296875
37135,70-74,70,74,1,2025,7069.01530457
27109,70-74,70,74,1,2025,7708.14217377
06059,75-79,75,79,1,2025,120551.892334
06083,75-79,75,79,1,2025,16772.3558197
42003,75-79,75,79,1,2025,53046.1491547
37063,75-79,75,79,1,2025,11098.0071564
48041,75-79,75,79,1,2025,5429.882164
41039,75-79,75,79,1,2025,19667.2520332
06085,75-79,75,79,1,2025,64456.3029175
55025,75-79,75,79,1,2025,20402.961319
36067,75-79,75,79,1,2025,17887.0541382
08069,75-79,75,79,1,2025,15668.1795311
49049,75-79,75,79,1,2025,12534.170929
26161,75-79,75,79,1,2025,13793.5923615
17031,75-79,75,79,1,2025,165749.489746
25017,75-79,75,79,1,2025,59436.6511841
08013,75-79,75,79,1,2025,13344.0000992
01089,75-79,75,79,1,2025,13612.5439758
12001,75-79,75,79,1,2025,9961.49351501
08014,75-79,75,79,1,2025,2882.48139286
18105,75-79,75,79,1,2025,4797.50100517
19103,75-79,75,79,1,2025,4831.07863235
09009,75-79,75,79,1,2025,32693.1256104
06037,75-79,75,79,1,2025,340788.80957
06001,75-79,75,79,1,2025,59024.9345703
22033,75-79,75,79,1,2025,16121.1407013
04013,75-79,75,79,1,2025,180871.040527
37135,75-79,75,79,1,2025,4966.34503937
27109,75-79,75,79,1,2025,5654.14679909
06059,80-84,80,84,1,2025,79275.1570435
06083,80-84,80,84,1,2025,10705.6829453
42003,80-84,80,84,1,2025,30970.2711716
37063,80-84,80,84,1,2025,6411.14079285
48041,80-84,80,84,1,2025,3494.47973633
41039,80-84,80,84,1,2025,11716.2516689
06085,80-84,80,84,1,2025,42177.6532288
55025,80-84,80,84,1,2025,11796.2017593
36067,80-84,80,84,1,2025,11172.1742401
08069,80-84,80,84,1,2025,9499.2113533
49049,80-84,80,84,1,2025,8105.60714626
26161,80-84,80,84,1,2025,8357.24620819
17031,80-84,80,84,1,2025,98384.7368164
25017,80-84,80,84,1,2025,35884.832489
08013,80-84,80,84,1,2025,7994.66880989
01089,80-84,80,84,1,2025,8482.52957916
12001,80-84,80,84,1,2025,6027.16427612
08014,80-84,80,84,1,2025,1732.02922535
18105,80-84,80,84,1,2025,2822.79698753
19103,80-84,80,84,1,2025,2683.92756176
09009,80-84,80,84,1,2025,21062.3857422
06037,80-84,80,84,1,2025,214199.98584
06001,80-84,80,84,1,2025,34821.7854004
22033,80-84,80,84,1,2025,9390.83195496
04013,80-84,80,84,1,2025,117767.86499
37135,80-84,80,84,1,2025,2800.15300751
27109,80-84,80,84,1,2025,4171.50271606
06059,85+,85,999,1,2025,86191.6454468
06083,85+,85,999,1,2025,12415.8934174
42003,85+,85,999,1,2025,20874.6999664
37063,85+,85,999,1,2025,6157.08758545
48041,85+,85,999,1,2025,3871.07871246
41039,85+,85,999,1,2025,9130.37332153
06085,85+,85,999,1,2025,49985.7449646
55025,85+,85,999,1,2025,11573.338089
36067,85+,85,999,1,2025,11885.3844376
08069,85+,85,999,1,2025,8607.93169975
49049,85+,85,999,1,2025,7638.53916693
26161,85+,85,999,1,2025,8203.38879395
17031,85+,85,999,1,2025,97888.2871094
25017,85+,85,999,1,2025,35092.8767395
08013,85+,85,999,1,2025,8701.01551819
01089,85+,85,999,1,2025,10102.0431423
12001,85+,85,999,1,2025,5982.45184326
08014,85+,85,999,1,2025,2010.43295383
18105,85+,85,999,1,2025,2697.23859215
19103,85+,85,999,1,2025,3218.96150494
09009,85+,85,999,1,2025,22072.4183044
06037,85+,85,999,1,2025,240886.019043
06001,85+,85,999,1,2025,37530.7177734
22033,85+,85,999,1,2025,7865.21161652
04013,85+,85,999,1,2025,120633.458618
37135,85+,85,999,1,2025,2569.37464905
27109,85+,85,999,1,2025,4995.42637062
06059,0-4,0,4,1,2030,200044.369141
06083,0-4,0,4,1,2030,32029.4934998
42003,0-4,0,4,1,2030,67486.9744873
37063,0-4,0,4,1,2030,25152.8327637
48041,0-4,0,4,1,2030,20924.8939819
41039,0-4,0,4,1,2030,21803.9401245
06085,0-4,0,4,1,2030,122986.652222
55025,0-4,0,4,1,2030,41020.8048096
36067,0-4,0,4,1,2030,23270.6356812
08069,0-4,0,4,1,2030,26243.0135498
49049,0-4,0,4,1,2030,65161.9714966
26161,0-4,0,4,1,2030,25365.2057495
17031,0-4,0,4,1,2030,330142.09082
25017,0-4,0,4,1,2030,91697.4216309
08013,0-4,0,4,1,2030,23233.3456421
01089,0-4,0,4,1,2030,22954.4984131
12001,0-4,0,4,1,2030,18615.6697388
08014,0-4,0,4,1,2030,5402.12966919
18105,0-4,0,4,1,2030,10087.9157104
19103,0-4,0,4,1,2030,15092.9315796
09009,0-4,0,4,1,2030,44187.9975586
06037,0-4,0,4,1,2030,682939.261719
06001,0-4,0,4,1,2030,117176.563477
22033,0-4,0,4,1,2030,32833.5361938
04013,0-4,0,4,1,2030,334902.05957
37135,0-4,0,4,1,2030,9465.75006104
27109,0-4,0,4,1,2030,10978.0701904
06059,5-9,5,9,1,2030,207943.992432
06083,5-9,5,9,1,2030,31765.0381775
42003,5-9,5,9,1,2030,67629.6663818
37063,5-9,5,9,1,2030,23270.7006836
48041,5-9,5,9,1,2030,20047.8837891
41039,5-9,5,9,1,2030,22264.2698364
06085,5-9,5,9,1,2030,122637.23877
55025,5-9,5,9,1,2030,40461.4628906
36067,5-9,5,9,1,2030,24584.6503296
08069,5-9,5,9,1,2030,26600.7879639
49049,5-9,5,9,1,2030,61727.2723999
26161,5-9,5,9,1,2030,24869.7825928
17031,5-9,5,9,1,2030,327894.652344
25017,5-9,5,9,1,2030,91007.4863281
08013,5-9,5,9,1,2030,24159.618042
01089,5-9,5,9,1,2030,23752.1748352
12001,5-9,5,9,1,2030,18303.8076782
08014,5-9,5,9,1,2030,5654.110466
18105,5-9,5,9,1,2030,9888.1235199
19103,5-9,5,9,1,2030,14301.2115479
09009,5-9,5,9,1,2030,45701.9366455
06037,5-9,5,9,1,2030,686735.966797
06001,5-9,5,9,1,2030,116701.086426
22033,5-9,5,9,1,2030,31748.649353
04013,5-9,5,9,1,2030,337948.586914
37135,5-9,5,9,1,2030,10600.5311279
27109,5-9,5,9,1,2030,10732.2647095
06059,10-14,10,14,1,2030,213402.064941
06083,10-14,10,14,1,2030,30290.6460266
42003,10-14,10,14,1,2030,67603.6693115
37063,10-14,10,14,1,2030,22187.1368408
48041,10-14,10,14,1,2030,19132.7289429
41039,10-14,10,14,1,2030,22452.6470947
06085,10-14,10,14,1,2030,119215.002808
55025,10-14,10,14,1,2030,39016.78479
36067,10-14,10,14,1,2030,24979.9296265
08069,10-14,10,14,1,2030,25744.6059723
49049,10-14,10,14,1,2030,57949.1533203
26161,10-14,10,14,1,2030,24193.2322388
17031,10-14,10,14,1,2030,327730.808594
25017,10-14,10,14,1,2030,90299.7509766
08013,10-14,10,14,1,2030,23946.7312927
01089,10-14,10,14,1,2030,24251.5205078
12001,10-14,10,14,1,2030,17970.0615845
08014,10-14,10,14,1,2030,5518.8239975
18105,10-14,10,14,1,2030,9622.02550507
19103,10-14,10,14,1,2030,13381.2407227
09009,10-14,10,14,1,2030,46604.0541992
06037,10-14,10,14,1,2030,684404.099609
06001,10-14,10,14,1,2030,111534.260254
22033,10-14,10,14,1,2030,30991.1021118
04013,10-14,10,14,1,2030,329434.066406
37135,10-14,10,14,1,2030,11158.8087158
27109,10-14,10,14,1,2030,10305.7154541
06059,15-19,15,19,1,2030,191155.775146
06083,15-19,15,19,1,2030,42428.4933472
42003,15-19,15,19,1,2030,74431.0615234
37063,15-19,15,19,1,2030,25555.5346069
48041,15-19,15,19,1,2030,30152.4817505
41039,15-19,15,19,1,2030,24936.5657349
06085,15-19,15,19,1,2030,115259.403931
55025,15-19,15,19,1,2030,40085.4248047
36067,15-19,15,19,1,2030,33563.196167
08069,15-19,15,19,1,2030,29634.7767944
49049,15-19,15,19,1,2030,65626.5608521
26161,15-19,15,19,1,2030,36854.5291748
17031,15-19,15,19,1,2030,283610.799805
25017,15-19,15,19,1,2030,111394.897461
08013,15-19,15,19,1,2030,29255.3214874
01089,15-19,15,19,1,2030,23959.7728271
12001,15-19,15,19,1,2030,27679.4702148
08014,15-19,15,19,1,2030,4144.82316971
18105,15-19,15,19,1,2030,21447.5594482
19103,15-19,15,19,1,2030,18005.1622925
09009,15-19,15,19,1,2030,52864.1959229
06037,15-19,15,19,1,2030,584689.509766
06001,15-19,15,19,1,2030,103430.116211
22033,15-19,15,19,1,2030,30905.234375
04013,15-19,15,19,1,2030,291787.094727
37135,15-19,15,19,1,2030,17417.4333496
27109,15-19,15,19,1,2030,9133.81692505
06059,20-24,20,24,1,2030,192682.700195
06083,20-24,20,24,1,2030,52036.0725098
42003,20-24,20,24,1,2030,72323.6262207
37063,20-24,20,24,1,2030,27830.8638916
48041,20-24,20,24,1,2030,48900.621582
41039,20-24,20,24,1,2030,33349.0426941
06085,20-24,20,24,1,2030,131010.149902
55025,20-24,20,24,1,2030,59271.0039063
36067,20-24,20,24,1,2030,33049.8178711
08069,20-24,20,24,1,2030,41039.3078308
49049,20-24,20,24,1,2030,90595.0756531
26161,20-24,20,24,1,2030,50008.4556885
17031,20-24,20,24,1,2030,305634.664063
25017,20-24,20,24,1,2030,125056.55957
08013,20-24,20,24,1,2030,36793.9671936
01089,20-24,20,24,1,2030,24207.168396
12001,20-24,20,24,1,2030,43962.4927979
08014,20-24,20,24,1,2030,4715.82051086
18105,20-24,20,24,1,2030,32192.7905884
19103,20-24,20,24,1,2030,26732.7729492
09009,20-24,20,24,1,2030,56828.7575684
06037,20-24,20,24,1,2030,613950.173828
06001,20-24,20,24,1,2030,109186.257324
22033,20-24,20,24,1,2030,45684.6113281
04013,20-24,20,24,1,2030,309065.620117
37135,20-24,20,24,1,2030,21117.3218994
27109,20-24,20,24,1,2030,9343.19442749
06059,25-29,25,29,1,2030,213031.01416
06083,25-29,25,29,1,2030,36508.5667114
42003,25-29,25,29,1,2030,78633.4541016
37063,25-29,25,29,1,2030,28377.6171875
48041,25-29,25,29,1,2030,21726.4981689
41039,25-29,25,29,1,2030,25605.0983276
06085,25-29,25,29,1,2030,161322.082153
55025,25-29,25,29,1,2030,51474.1445313
36067,25-29,25,29,1,2030,26936.7045898
08069,25-29,25,29,1,2030,34689.3967285
49049,25-29,25,29,1,2030,67632.3078613
26161,25-29,25,29,1,2030,35085.3935547
17031,25-29,25,29,1,2030,363922.960938
25017,25-29,25,29,1,2030,133992.566406
08013,25-29,25,29,1,2030,30254.6010742
01089,25-29,25,29,1,2030,23521.255249
12001,25-29,25,29,1,2030,21816.1870117
08014,25-29,25,29,1,2030,6543.11971664
18105,25-29,25,29,1,2030,12114.3405457
19103,25-29,25,29,1,2030,16372.6518555
09009,25-29,25,29,1,2030,52896.8850098
06037,25-29,25,29,1,2030,694104.84375
06001,25-29,25,29,1,2030,130069.738281
22033,25-29,25,29,1,2030,33711.5897217
04013,25-29,25,29,1,2030,342985.766602
37135,25-29,25,29,1,2030,11444.9355469
27109,25-29,25,29,1,2030,11630.1536865
06059,30-34,30,34,1,2030,218691.259521
06083,30-34,30,34,1,2030,28172.2903748
42003,30-34,30,34,1,2030,75069.8116455
37063,30-34,30,34,1,2030,24336.742691
48041,30-34,30,34,1,2030,10562.7843018
41039,30-34,30,34,1,2030,22274.5801392
06085,30-34,30,34,1,2030,171110.503418
55025,30-34,30,34,1,2030,44898.7210693
36067,30-34,30,34,1,2030,23578.6208191
08069,30-34,30,34,1,2030,29452.319458
49049,30-34,30,34,1,2030,48244.3858032
26161,30-34,30,34,1,2030,23611.5013733
17031,30-34,30,34,1,2030,356915.564453
25017,30-34,30,34,1,2030,125956.462402
08013,30-34,30,34,1,2030,24273.7244873
01089,30-34,30,34,1,2030,22721.0291748
12001,30-34,30,34,1,2030,11852.490387
08014,30-34,30,34,1,2030,7161.51209259
18105,30-34,30,34,1,2030,2470.51502037
19103,30-34,30,34,1,2030,9614.27796936
09009,30-34,30,34,1,2030,50785.5449219
06037,30-34,30,34,1,2030,737479.308594
06001,30-34,30,34,1,2030,144216.535645
22033,30-34,30,34,1,2030,26804.3842621
04013,30-34,30,34,1,2030,345585.087891
37135,30-34,30,34,1,2030,4589.46240234
27109,30-34,30,34,1,2030,11640.2069702
06059,35-39,35,39,1,2030,258060.61377
06083,35-39,35,39,1,2030,33786.8053284
42003,35-39,35,39,1,2030,88166.5802002
37063,35-39,35,39,1,2030,25047.0628357
48041,35-39,35,39,1,2030,15475.6062012
41039,35-39,35,39,1,2030,27455.2120667
06085,35-39,35,39,1,2030,186644.613037
55025,35-39,35,39,1,2030,47566.6835938
36067,35-39,35,39,1,2030,26945.6238403
08069,35-39,35,39,1,2030,34842.355957
49049,35-39,35,39,1,2030,47552.7597961
26161,35-39,35,39,1,2030,27669.9249573
17031,35-39,35,39,1,2030,386833.148438
25017,35-39,35,39,1,2030,126625.493652
