countyfips,year,age,totalpopulation
13,2039,22,6630
13,2039,23,5701
13,2039,24,5236
13,2039,25,4970
13,2039,26,4942
13,2039,27,4990
13,2039,28,5023
13,2039,29,5219
13,2039,30,5026
13,2039,31,5132
13,2039,32,4867
13,2039,33,4636
13,2039,34,4743
13,2039,35,4624
13,2039,36,4721
13,2039,37,5010
13,2039,38,4443
13,2039,39,4500
13,2039,40,4148
13,2039,41,3920
13,2039,42,3596
13,2039,43,3708
13,2039,44,3632
13,2039,45,4154
13,2039,46,3841
13,2039,47,4041
13,2039,48,4214
13,2039,49,3534
13,2039,50,3538
13,2039,51,4104
13,2039,52,4258
13,2039,53,4456
13,2039,54,4851
13,2039,55,3950
13,2039,56,4323
13,2039,57,4304
13,2039,58,4209
13,2039,59,4487
13,2039,60,3911
13,2039,61,4226
13,2039,62,4248
13,2039,63,4076
13,2039,64,4365
13,2039,65,3542
13,2039,66,3900
13,2039,67,3925
13,2039,68,3901
13,2039,69,4331
13,2039,70,3534
13,2039,71,3370
13,2039,72,3372
13,2039,73,3097
13,2039,74,3392
13,2039,75,2920
13,2039,76,3117
13,2039,77,3019
13,2039,78,2924
13,2039,79,3031
13,2039,80,2560
13,2039,81,2596
13,2039,82,2514
13,2039,83,2379
13,2039,84,2348
13,2039,85,1996
13,2039,86,1984
13,2039,87,1769
13,2039,88,1580
13,2039,89,1499
13,2039,90,1136
13,2039,91,1125
13,2039,92,1024
13,2039,93,654
13,2039,94,571
13,2039,95,418
13,2039,96,386
13,2039,97,251
13,2039,98,196
13,2039,99,138
13,2039,100,249
13,2040,0,2872
13,2040,1,2897
13,2040,2,2921
13,2040,3,2939
13,2040,4,2951
13,2040,5,2956
13,2040,6,2954
13,2040,7,2946
13,2040,8,2930
13,2040,9,2917
13,2040,10,2907
13,2040,11,2911
13,2040,12,2921
13,2040,13,2942
13,2040,14,2931
13,2040,15,2947
13,2040,16,2926
13,2040,17,3082
13,2040,18,5092
13,2040,19,7228
13,2040,20,7290
13,2040,21,7123
13,2040,22,6607
13,2040,23,5505
13,2040,24,5062
13,2040,25,4807
13,2040,26,4951
13,2040,27,4958
13,2040,28,4956
13,2040,29,5041
13,2040,30,5094
13,2040,31,4893
13,2040,32,4945
13,2040,33,4792
13,2040,34,4629
13,2040,35,4764
13,2040,36,4622
13,2040,37,4742
13,2040,38,5043
13,2040,39,4480
13,2040,40,4522
13,2040,41,4140
13,2040,42,3949
13,2040,43,3625
13,2040,44,3732
13,2040,45,3652
13,2040,46,4169
13,2040,47,3854
13,2040,48,4050
13,2040,49,4220
13,2040,50,3539
13,2040,51,3546
13,2040,52,4115
13,2040,53,4274
13,2040,54,4475
13,2040,55,4867
13,2040,56,3963
13,2040,57,4327
13,2040,58,4301
13,2040,59,4200
13,2040,60,4468
13,2040,61,3892
13,2040,62,4198
13,2040,63,4215
13,2040,64,4039
13,2040,65,4321
13,2040,66,3504
13,2040,67,3852
13,2040,68,3869
13,2040,69,3843
13,2040,70,4265
13,2040,71,3478
13,2040,72,3314
13,2040,73,3314
13,2040,74,3043
13,2040,75,3329
13,2040,76,2864
13,2040,77,3052
13,2040,78,2950
13,2040,79,2850
13,2040,80,2945
13,2040,81,2478
13,2040,82,2503
13,2040,83,2413
13,2040,84,2273
13,2040,85,2228
13,2040,86,1880
13,2040,87,1854
13,2040,88,1639
13,2040,89,1451
13,2040,90,1364
13,2040,91,1022
13,2040,92,1000
13,2040,93,898
13,2040,94,566
13,2040,95,488
13,2040,96,352
13,2040,97,319
13,2040,98,204
13,2040,99,156
13,2040,100,263
13,2041,0,2875
13,2041,1,2907
13,2041,2,2939
13,2041,3,2966
13,2041,4,2985
13,2041,5,2998
13,2041,6,3002
13,2041,7,2998
13,2041,8,2987
13,2041,9,2969
13,2041,10,2952
13,2041,11,2940
13,2041,12,2941
13,2041,13,2951
13,2041,14,2972
13,2041,15,2964
13,2041,16,2982
13,2041,17,3016
13,2041,18,5058
13,2041,19,7214
13,2041,20,7265
13,2041,21,7172
13,2041,22,6577
13,2041,23,5481
13,2041,24,4865
13,2041,25,4633
13,2041,26,4787
13,2041,27,4966
13,2041,28,4924
13,2041,29,4974
13,2041,30,4918
13,2041,31,4959
13,2041,32,4717
13,2041,33,4868
13,2041,34,4781
13,2041,35,4651
13,2041,36,4761
13,2041,37,4642
13,2041,38,4775
13,2041,39,5078
13,2041,40,4502
13,2041,41,4513
13,2041,42,4168
13,2041,43,3976
13,2041,44,3649
13,2041,45,3752
13,2041,46,3669
13,2041,47,4181
13,2041,48,3863
13,2041,49,4056
13,2041,50,4223
13,2041,51,3547
13,2041,52,3559
13,2041,53,4132
13,2041,54,4293
13,2041,55,4493
13,2041,56,4875
13,2041,57,3970
13,2041,58,4324
13,2041,59,4292
13,2041,60,4184
13,2041,61,4444
13,2041,62,3868
13,2041,63,4166
13,2041,64,4178
13,2041,65,4000
13,2041,66,4272
13,2041,67,3462
13,2041,68,3798
13,2041,69,3812
13,2041,70,3785
13,2041,71,4198
13,2041,72,3421
13,2041,73,3257
13,2041,74,3257
13,2041,75,2988
13,2041,76,3266
13,2041,77,2805
13,2041,78,2983
13,2041,79,2876
13,2041,80,2771
13,2041,81,2852
13,2041,82,2390
13,2041,83,2404
13,2041,84,2306
13,2041,85,2158
13,2041,86,2100
13,2041,87,1758
13,2041,88,1719
13,2041,89,1506
13,2041,90,1321
13,2041,91,1228
13,2041,92,910
13,2041,93,879
13,2041,94,778
13,2041,95,484
13,2041,96,411
13,2041,97,292
13,2041,98,260
13,2041,99,164
13,2041,100,287
13,2042,0,2863
13,2042,1,2908
13,2042,2,2947
13,2042,3,2982
13,2042,4,3010
13,2042,5,3029
13,2042,6,3041
13,2042,7,3044
13,2042,8,3038
13,2042,9,3024
13,2042,10,3003
13,2042,11,2983
13,2042,12,2969
13,2042,13,2970
13,2042,14,2979
13,2042,15,3003
13,2042,16,2997
13,2042,17,3070
13,2042,18,4990
13,2042,19,7172
13,2042,20,7245
13,2042,21,7144
13,2042,22,6622
13,2042,23,5448
13,2042,24,4838
13,2042,25,4433
13,2042,26,4610
13,2042,27,4800
13,2042,28,4929
13,2042,29,4939
13,2042,30,4858
13,2042,31,4802
13,2042,32,4801
13,2042,33,4649
13,2042,34,4861
13,2042,35,4804
13,2042,36,4648
13,2042,37,4781
13,2042,38,4674
13,2042,39,4810
13,2042,40,5098
13,2042,41,4491
13,2042,42,4539
13,2042,43,4194
13,2042,44,3999
13,2042,45,3669
13,2042,46,3768
13,2042,47,3681
13,2042,48,4190
13,2042,49,3870
13,2042,50,4059
13,2042,51,4228
13,2042,52,3559
13,2042,53,3577
13,2042,54,4151
13,2042,55,4311
13,2042,56,4504
13,2042,57,4876
13,2042,58,3970
13,2042,59,4315
13,2042,60,4277
13,2042,61,4164
13,2042,62,4417
13,2042,63,3841
13,2042,64,4132
13,2042,65,4139
13,2042,66,3958
13,2042,67,4222
13,2042,68,3416
13,2042,69,3745
13,2042,70,3757
13,2042,71,3728
13,2042,72,4132
13,2042,73,3365
13,2042,74,3202
13,2042,75,3199
13,2042,76,2932
13,2042,77,3200
13,2042,78,2743
13,2042,79,2909
13,2042,80,2796
13,2042,81,2685
13,2042,82,2751
13,2042,83,2296
13,2042,84,2299
13,2042,85,2191
13,2042,86,2036
13,2042,87,1964
13,2042,88,1631
13,2042,89,1581
13,2042,90,1371
13,2042,91,1191
13,2042,92,1093
13,2042,93,800
13,2042,94,763
13,2042,95,666
13,2042,96,409
13,2042,97,341
13,2042,98,238
13,2042,99,208
13,2042,100,309
13,2043,0,2846
13,2043,1,2895
13,2043,2,2946
13,2043,3,2988
13,2043,4,3024
13,2043,5,3052
13,2043,6,3071
13,2043,7,3081
13,2043,8,3082
13,2043,9,3074
13,2043,10,3057
13,2043,11,3033
13,2043,12,3011
13,2043,13,2996
13,2043,14,2997
13,2043,15,3009
13,2043,16,3035
13,2043,17,3084
13,2043,18,5043
13,2043,19,7096
13,2043,20,7196
13,2043,21,7119
13,2043,22,6591
13,2043,23,5490
13,2043,24,4802
13,2043,25,4404
13,2043,26,4408
13,2043,27,4620
13,2043,28,4761
13,2043,29,4942
13,2043,30,4822
13,2043,31,4742
13,2043,32,4650
13,2043,33,4730
13,2043,34,4641
13,2043,35,4880
13,2043,36,4798
13,2043,37,4665
13,2043,38,4810
13,2043,39,4708
13,2043,40,4828
13,2043,41,5085
13,2043,42,4516
13,2043,43,4563
13,2043,44,4215
13,2043,45,4017
13,2043,46,3683
13,2043,47,3779
13,2043,48,3690
13,2043,49,4195
13,2043,50,3873
13,2043,51,4065
13,2043,52,4238
13,2043,53,3575
13,2043,54,3596
13,2043,55,4167
13,2043,56,4321
13,2043,57,4507
13,2043,58,4869
13,2043,59,3963
13,2043,60,4300
13,2043,61,4256
13,2043,62,4139
13,2043,63,4385
13,2043,64,3810
13,2043,65,4094
13,2043,66,4097
13,2043,67,3913
13,2043,68,4166
13,2043,69,3370
13,2043,70,3692
13,2043,71,3701
13,2043,72,3670
13,2043,73,4065
13,2043,74,3308
13,2043,75,3145
13,2043,76,3139
13,2043,77,2873
13,2043,78,3129
13,2043,79,2675
13,2043,80,2829
13,2043,81,2709
13,2043,82,2592
13,2043,83,2644
13,2043,84,2195
13,2043,85,2185
13,2043,86,2067
13,2043,87,1906
13,2043,88,1823
13,2043,89,1501
13,2043,90,1441
13,2043,91,1237
13,2043,92,1063
13,2043,93,963
13,2043,94,696
13,2043,95,654
13,2043,96,563
13,2043,97,340
13,2043,98,279
13,2043,99,191
13,2043,100,359
13,2044,0,2822
13,2044,1,2876
13,2044,2,2931
13,2044,3,2985
13,2044,4,3028
13,2044,5,3064
13,2044,6,3092
13,2044,7,3109
13,2044,8,3118
13,2044,9,3116
13,2044,10,3104
13,2044,11,3085
13,2044,12,3060
13,2044,13,3037
13,2044,14,3022
13,2044,15,3025
13,2044,16,3040
13,2044,17,3120
13,2044,18,5054
13,2044,19,7141
13,2044,20,7115
13,2044,21,7067
13,2044,22,6563
13,2044,23,5455
13,2044,24,4841
13,2044,25,4365
13,2044,26,4376
13,2044,27,4416
13,2044,28,4579
13,2044,29,4771
13,2044,30,4826
13,2044,31,4711
13,2044,32,4600
13,2044,33,4582
13,2044,34,4721
13,2044,35,4662
13,2044,36,4873
13,2044,37,4814
13,2044,38,4694
13,2044,39,4842
13,2044,40,4725
13,2044,41,4814
13,2044,42,5107
13,2044,43,4539
13,2044,44,4582
13,2044,45,4231
13,2044,46,4030
13,2044,47,3695
13,2044,48,3787
13,2044,49,3696
13,2044,50,4197
13,2044,51,3879
13,2044,52,4074
13,2044,53,4252
13,2044,54,3594
13,2044,55,3614
13,2044,56,4178
13,2044,57,4324
13,2044,58,4502
13,2044,59,4855
13,2044,60,3950
13,2044,61,4279
13,2044,62,4231
13,2044,63,4111
13,2044,64,4349
13,2044,65,3777
13,2044,66,4053
13,2044,67,4051
13,2044,68,3863
13,2044,69,4110
13,2044,70,3323
13,2044,71,3638
13,2044,72,3644
13,2044,73,3612
13,2044,74,3998
13,2044,75,3251
13,2044,76,3087
13,2044,77,3077
13,2044,78,2810
13,2044,79,3053
13,2044,80,2602
13,2044,81,2742
13,2044,82,2616
13,2044,83,2493
13,2044,84,2530
13,2044,85,2087
13,2044,86,2063
13,2044,87,1936
13,2044,88,1771
13,2044,89,1679
13,2044,90,1370
13,2044,91,1301
13,2044,92,1103
13,2044,93,937
13,2044,94,838
13,2044,95,598
13,2044,96,554
13,2044,97,468
13,2044,98,278
13,2044,99,224
13,2044,100,377
13,2045,0,2792
13,2045,1,2850
13,2045,2,2911
13,2045,3,2969
13,2045,4,3024
13,2045,5,3067
13,2045,6,3102
13,2045,7,3128
13,2045,8,3144
13,2045,9,3150
13,2045,10,3145
13,2045,11,3132
13,2045,12,3111
13,2045,13,3084
13,2045,14,3062
13,2045,15,3050
13,2045,16,3055
13,2045,17,3124
13,2045,18,5090
13,2045,19,7146
13,2045,20,7154
13,2045,21,6982
13,2045,22,6508
13,2045,23,5425
13,2045,24,4804
13,2045,25,4402
13,2045,26,4335
13,2045,27,4381
13,2045,28,4373
13,2045,29,4587
13,2045,30,4657
13,2045,31,4718
13,2045,32,4577
13,2045,33,4533
13,2045,34,4575
13,2045,35,4741
13,2045,36,4654
13,2045,37,4887
13,2045,38,4840
13,2045,39,4724
13,2045,40,4857
13,2045,41,4710
13,2045,42,4836
13,2045,43,5128
13,2045,44,4557
13,2045,45,4597
13,2045,46,4244
13,2045,47,4040
13,2045,48,3702
13,2045,49,3793
13,2045,50,3699
13,2045,51,4201
13,2045,52,3888
13,2045,53,4087
13,2045,54,4267
13,2045,55,3611
13,2045,56,3626
13,2045,57,4181
13,2045,58,4320
13,2045,59,4492
13,2045,60,4836
13,2045,61,3933
13,2045,62,4254
13,2045,63,4203
13,2045,64,4079
13,2045,65,4311
13,2045,66,3741
13,2045,67,4009
13,2045,68,4001
13,2045,69,3812
13,2045,70,4054
13,2045,71,3276
13,2045,72,3584
13,2045,73,3587
13,2045,74,3553
13,2045,75,3929
13,2045,76,3192
13,2045,77,3026
13,2045,78,3010
13,2045,79,2743
13,2045,80,2971
13,2045,81,2523
13,2045,82,2649
13,2045,83,2516
13,2045,84,2387
13,2045,85,2406
13,2045,86,1971
13,2045,87,1934
13,2045,88,1800
13,2045,89,1633
13,2045,90,1532
13,2045,91,1238
13,2045,92,1162
13,2045,93,973
13,2045,94,817
13,2045,95,720
13,2045,96,507
13,2045,97,462
13,2045,98,383
13,2045,99,224
13,2045,100,415
13,2046,0,2757
13,2046,1,2819
13,2046,2,2884
13,2046,3,2947
13,2046,4,3005
13,2046,5,3060
13,2046,6,3103
13,2046,7,3137
13,2046,8,3161
13,2046,9,3175
13,2046,10,3178
13,2046,11,3171
13,2046,12,3156
13,2046,13,3134
13,2046,14,3108
13,2046,15,3088
13,2046,16,3078
13,2046,17,3138
13,2046,18,5092
13,2046,19,7173
13,2046,20,7153
13,2046,21,7018
13,2046,22,6420
13,2046,23,5367
13,2046,24,4771
13,2046,25,4362
13,2046,26,4369
13,2046,27,4338
13,2046,28,4336
13,2046,29,4378
13,2046,30,4475
13,2046,31,4555
13,2046,32,4586
13,2046,33,4510
13,2046,34,4525
13,2046,35,4594
13,2046,36,4731
13,2046,37,4667
13,2046,38,4912
13,2046,39,4869
13,2046,40,4738
13,2046,41,4841
13,2046,42,4730
13,2046,43,4856
13,2046,44,5144
13,2046,45,4572
13,2046,46,4608
13,2046,47,4253
13,2046,48,4047
13,2046,49,3708
13,2046,50,3795
13,2046,51,3704
13,2046,52,4209
13,2046,53,3901
13,2046,54,4102
13,2046,55,4280
13,2046,56,3622
13,2046,57,3632
13,2046,58,4177
13,2046,59,4310
13,2046,60,4476
13,2046,61,4811
13,2046,62,3912
13,2046,63,4226
13,2046,64,4171
13,2046,65,4044
13,2046,66,4270
13,2046,67,3702
13,2046,68,3960
13,2046,69,3950
13,2046,70,3761
13,2046,71,3997
13,2046,72,3228
13,2046,73,3528
13,2046,74,3529
13,2046,75,3493
13,2046,76,3858
13,2046,77,3130
13,2046,78,2961
13,2046,79,2939
13,2046,80,2670
13,2046,81,2882
13,2046,82,2439
13,2046,83,2549
13,2046,84,2410
13,2046,85,2272
13,2046,86,2273
13,2046,87,1847
13,2046,88,1799
13,2046,89,1660
13,2046,90,1492
13,2046,91,1386
13,2046,92,1107
13,2046,93,1026
13,2046,94,849
13,2046,95,703
13,2046,96,611
13,2046,97,423
13,2046,98,379
13,2046,99,309
13,2046,100,440
13,2047,0,2720
13,2047,1,2783
13,2047,2,2850
13,2047,3,2917
13,2047,4,2982
13,2047,5,3040
13,2047,6,3095
13,2047,7,3136
13,2047,8,3169
13,2047,9,3191
13,2047,10,3201
13,2047,11,3203
13,2047,12,3194
13,2047,13,3179
13,2047,14,3157
13,2047,15,3133
13,2047,16,3115
13,2047,17,3159
13,2047,18,5104
13,2047,19,7168
13,2047,20,7175
13,2047,21,7014
13,2047,22,6453
13,2047,23,5276
13,2047,24,4710
13,2047,25,4326
13,2047,26,4327
13,2047,27,4370
13,2047,28,4290
13,2047,29,4339
13,2047,30,4268
13,2047,31,4378
13,2047,32,4433
13,2047,33,4519
13,2047,34,4501
13,2047,35,4543
13,2047,36,4583
13,2047,37,4742
13,2047,38,4690
13,2047,39,4938
13,2047,40,4881
13,2047,41,4720
13,2047,42,4860
13,2047,43,4749
13,2047,44,4872
13,2047,45,5157
13,2047,46,4582
13,2047,47,4616
13,2047,48,4258
13,2047,49,4051
13,2047,50,3710
13,2047,51,3800
13,2047,52,3713
13,2047,53,4220
13,2047,54,3914
13,2047,55,4115
13,2047,56,4287
13,2047,57,3626
13,2047,58,3631
13,2047,59,4168
13,2047,60,4295
13,2047,61,4456
13,2047,62,4782
13,2047,63,3887
13,2047,64,4194
13,2047,65,4137
13,2047,66,4006
13,2047,67,4225
13,2047,68,3657
13,2047,69,3911
13,2047,70,3899
13,2047,71,3709
13,2047,72,3939
13,2047,73,3180
13,2047,74,3473
13,2047,75,3470
13,2047,76,3431
13,2047,77,3784
13,2047,78,3063
13,2047,79,2890
13,2047,80,2861
13,2047,81,2591
13,2047,82,2786
13,2047,83,2348
13,2047,84,2442
13,2047,85,2294
13,2047,86,2148
13,2047,87,2131
13,2047,88,1718
13,2047,89,1660
13,2047,90,1518
13,2047,91,1351
13,2047,92,1240
13,2047,93,979
13,2047,94,896
13,2047,95,731
13,2047,96,598
13,2047,97,511
13,2047,98,348
13,2047,99,307
13,2047,100,524
13,2048,0,2681
13,2048,1,2744
13,2048,2,2813
13,2048,3,2883
13,2048,4,2950
13,2048,5,3015
13,2048,6,3073
13,2048,7,3126
13,2048,8,3166
13,2048,9,3196
13,2048,10,3216
13,2048,11,3225
13,2048,12,3225
13,2048,13,3216
13,2048,14,3200
13,2048,15,3181
13,2048,16,3159
13,2048,17,3195
13,2048,18,5124
13,2048,19,7174
13,2048,20,7165
13,2048,21,7033
13,2048,22,6445
13,2048,23,5306
13,2048,24,4616
13,2048,25,4263
13,2048,26,4289
13,2048,27,4326
13,2048,28,4320
13,2048,29,4292
13,2048,30,4230
13,2048,31,4179
13,2048,32,4266
13,2048,33,4367
13,2048,34,4510
13,2048,35,4519
13,2048,36,4532
13,2048,37,4593
13,2048,38,4764
13,2048,39,4716
13,2048,40,4949
13,2048,41,4862
13,2048,42,4739
13,2048,43,4878
13,2048,44,4765
13,2048,45,4884
13,2048,46,5165
13,2048,47,4589
13,2048,48,4620
13,2048,49,4261
13,2048,50,4052
13,2048,51,3714
13,2048,52,3807
13,2048,53,3724
13,2048,54,4232
13,2048,55,3927
13,2048,56,4122
13,2048,57,4288
13,2048,58,3625
13,2048,59,3625
13,2048,60,4154
13,2048,61,4275
13,2048,62,4432
13,2048,63,4750
13,2048,64,3859
13,2048,65,4160
13,2048,66,4099
13,2048,67,3965
13,2048,68,4175
13,2048,69,3613
13,2048,70,3861
13,2048,71,3847
13,2048,72,3657
13,2048,73,3879
13,2048,74,3131
13,2048,75,3415
13,2048,76,3409
13,2048,77,3366
13,2048,78,3705
13,2048,79,2991
13,2048,80,2814
13,2048,81,2777
13,2048,82,2505
13,2048,83,2683
13,2048,84,2250
13,2048,85,2327
13,2048,86,2170
13,2048,87,2017
13,2048,88,1984
13,2048,89,1586
13,2048,90,1519
13,2048,91,1375
13,2048,92,1211
13,2048,93,1097
13,2048,94,856
13,2048,95,773
13,2048,96,623
13,2048,97,501
13,2048,98,421
13,2048,99,282
13,2048,100,576
13,2049,0,2642
13,2049,1,2704
13,2049,2,2773
13,2049,3,2844
13,2049,4,2914
13,2049,5,2982
13,2049,6,3046
13,2049,7,3103
13,2049,8,3155
13,2049,9,3193
13,2049,10,3221
13,2049,11,3238
13,2049,12,3246
13,2049,13,3245
13,2049,14,3236
13,2049,15,3223
13,2049,16,3206
13,2049,17,3238
13,2049,18,5159
13,2049,19,7188
13,2049,20,7166
13,2049,21,7020
13,2049,22,6462
13,2049,23,5296
13,2049,24,4644
13,2049,25,4167
13,2049,26,4224
13,2049,27,4286
13,2049,28,4274
13,2049,29,4319
13,2049,30,4183
13,2049,31,4144
13,2049,32,4079
13,2049,33,4203
13,2049,34,4359
13,2049,35,4526
13,2049,36,4506
13,2049,37,4541
13,2049,38,4614
13,2049,39,4788
13,2049,40,4726
13,2049,41,4929
13,2049,42,4879
13,2049,43,4756
13,2049,44,4892
13,2049,45,4776
13,2049,46,4893
13,2049,47,5171
13,2049,48,4593
13,2049,49,4622
13,2049,50,4262
13,2049,51,4055
13,2049,52,3721
13,2049,53,3818
13,2049,54,3737
13,2049,55,4242
13,2049,56,3934
13,2049,57,4123
13,2049,58,4284
13,2049,59,3620
13,2049,60,3615
13,2049,61,4136
13,2049,62,4252
13,2049,63,4405
13,2049,64,4715
13,2049,65,3829
13,2049,66,4123
13,2049,67,4058
13,2049,68,3920
13,2049,69,4126
13,2049,70,3568
13,2049,71,3810
13,2049,72,3794
13,2049,73,3603
13,2049,74,3820
13,2049,75,3080
13,2049,76,3356
13,2049,77,3344
13,2049,78,3296
13,2049,79,3619
13,2049,80,2914
13,2049,81,2732
13,2049,82,2686
13,2049,83,2414
13,2049,84,2573
13,2049,85,2145
13,2049,86,2201
13,2049,87,2037
13,2049,88,1879
13,2049,89,1832
13,2049,90,1451
13,2049,91,1378
13,2049,92,1233
13,2049,93,1073
13,2049,94,960
13,2049,95,740
13,2049,96,659
13,2049,97,522
13,2049,98,414
13,2049,99,342
13,2049,100,591
13,2050,0,2604
13,2050,1,2664
13,2050,2,2732
13,2050,3,2802
13,2050,4,2874
13,2050,5,2944
13,2050,6,3012
13,2050,7,3074
13,2050,8,3130
13,2050,9,3180
13,2050,10,3216
13,2050,11,3242
13,2050,12,3258
13,2050,13,3265
13,2050,14,3264
13,2050,15,3258
13,2050,16,3246
13,2050,17,3283
13,2050,18,5200
13,2050,19,7216
13,2050,20,7175
13,2050,21,7017
13,2050,22,6446
13,2050,23,5309
13,2050,24,4632
13,2050,25,4193
13,2050,26,4127
13,2050,27,4219
13,2050,28,4232
13,2050,29,4271
13,2050,30,4209
13,2050,31,4097
13,2050,32,4044
13,2050,33,4016
13,2050,34,4195
13,2050,35,4375
13,2050,36,4512
13,2050,37,4513
13,2050,38,4560
13,2050,39,4637
13,2050,40,4797
13,2050,41,4705
13,2050,42,4945
13,2050,43,4895
13,2050,44,4769
13,2050,45,4903
13,2050,46,4784
13,2050,47,4898
13,2050,48,5174
13,2050,49,4595
13,2050,50,4622
13,2050,51,4264
13,2050,52,4061
13,2050,53,3731
13,2050,54,3829
13,2050,55,3749
13,2050,56,4247
13,2050,57,3935
13,2050,58,4118
13,2050,59,4274
13,2050,60,3609
13,2050,61,3601
13,2050,62,4114
13,2050,63,4226
13,2050,64,4374
13,2050,65,4676
13,2050,66,3796
13,2050,67,4082
13,2050,68,4013
13,2050,69,3874
13,2050,70,4075
13,2050,71,3521
13,2050,72,3758
13,2050,73,3739
13,2050,74,3548
13,2050,75,3758
13,2050,76,3027
13,2050,77,3293
13,2050,78,3275
13,2050,79,3220
13,2050,80,3526
13,2050,81,2830
13,2050,82,2643
13,2050,83,2589
13,2050,84,2316
13,2050,85,2453
13,2050,86,2030
13,2050,87,2068
13,2050,88,1899
13,2050,89,1738
13,2050,90,1678
13,2050,91,1316
13,2050,92,1237
13,2050,93,1094
13,2050,94,941
13,2050,95,831
13,2050,96,632
13,2050,97,554
13,2050,98,431
13,2050,99,337
13,2050,100,649
13,2051,0,2567
13,2051,1,2626
13,2051,2,2691
13,2051,3,2761
13,2051,4,2832
13,2051,5,2904
13,2051,6,2974
13,2051,7,3040
13,2051,8,3101
13,2051,9,3155
13,2051,10,3203
13,2051,11,3237
13,2051,12,3262
13,2051,13,3277
13,2051,14,3284
13,2051,15,3286
13,2051,16,3282
13,2051,17,3324
13,2051,18,5245
13,2051,19,7257
13,2051,20,7203
13,2051,21,7026
13,2051,22,6443
13,2051,23,5293
13,2051,24,4645
13,2051,25,4181
13,2051,26,4152
13,2051,27,4121
13,2051,28,4165
13,2051,29,4229
13,2051,30,4161
13,2051,31,4122
13,2051,32,3998
13,2051,33,3982
13,2051,34,4009
13,2051,35,4211
13,2051,36,4361
13,2051,37,4519
13,2051,38,4532
13,2051,39,4583
13,2051,40,4646
13,2051,41,4775
13,2051,42,4721
13,2051,43,4961
13,2051,44,4908
13,2051,45,4780
13,2051,46,4911
13,2051,47,4790
13,2051,48,4901
13,2051,49,5175
13,2051,50,4595
13,2051,51,4623
13,2051,52,4270
13,2051,53,4070
13,2051,54,3743
13,2051,55,3840
13,2051,56,3756
13,2051,57,4247
13,2051,58,3932
13,2051,59,4110
13,2051,60,4259
13,2051,61,3595
13,2051,62,3584
13,2051,63,4089
13,2051,64,4196
13,2051,65,4340
13,2051,66,4633
13,2051,67,3759
13,2051,68,4036
13,2051,69,3966
13,2051,70,3826
13,2051,71,4022
13,2051,72,3473
13,2051,73,3704
13,2051,74,3684
13,2051,75,3491
13,2051,76,3694
13,2051,77,2972
13,2051,78,3226
13,2051,79,3201
13,2051,80,3139
13,2051,81,3425
13,2051,82,2740
13,2051,83,2548
13,2051,84,2485
13,2051,85,2209
13,2051,86,2323
13,2051,87,1908
13,2051,88,1928
13,2051,89,1756
13,2051,90,1594
13,2051,91,1523
13,2051,92,1182
13,2051,93,1098
13,2051,94,960
13,2051,95,815
13,2051,96,710
13,2051,97,532
13,2051,98,458
13,2051,99,352
13,2051,100,684
13,2052,0,2532
13,2052,1,2590
13,2052,2,2653
13,2052,3,2720
13,2052,4,2790
13,2052,5,2862
13,2052,6,2933
13,2052,7,3002
13,2052,8,3067
13,2052,9,3126
13,2052,10,3178
13,2052,11,3224
13,2052,12,3257
13,2052,13,3281
13,2052,14,3297
13,2052,15,3306
13,2052,16,3310
13,2052,17,3359
13,2052,18,5286
13,2052,19,7302
13,2052,20,7243
13,2052,21,7054
13,2052,22,6452
13,2052,23,5291
13,2052,24,4629
13,2052,25,4194
13,2052,26,4139
13,2052,27,4147
13,2052,28,4067
13,2052,29,4162
13,2052,30,4120
13,2052,31,4075
13,2052,32,4023
13,2052,33,3936
13,2052,34,3975
13,2052,35,4027
13,2052,36,4198
13,2052,37,4368
13,2052,38,4538
13,2052,39,4555
13,2052,40,4592
13,2052,41,4625
13,2052,42,4791
13,2052,43,4737
13,2052,44,4974
13,2052,45,4919
13,2052,46,4788
13,2052,47,4916
13,2052,48,4794
13,2052,49,4903
13,2052,50,5173
13,2052,51,4597
13,2052,52,4628
13,2052,53,4278
13,2052,54,4081
13,2052,55,3755
13,2052,56,3847
13,2052,57,3758
13,2052,58,4243
13,2052,59,3924
13,2052,60,4096
13,2052,61,4241
13,2052,62,3578
13,2052,63,3564
13,2052,64,4061
13,2052,65,4163
13,2052,66,4303
13,2052,67,4587
13,2052,68,3717
13,2052,69,3989
13,2052,70,3918
13,2052,71,3777
13,2052,72,3968
13,2052,73,3424
13,2052,74,3649
13,2052,75,3626
13,2052,76,3432
13,2052,77,3626
13,2052,78,2913
13,2052,79,3153
13,2052,80,3120
13,2052,81,3050
13,2052,82,3317
13,2052,83,2642
13,2052,84,2446
13,2052,85,2371
13,2052,86,2093
13,2052,87,2185
13,2052,88,1780
13,2052,89,1784
13,2052,90,1611
13,2052,91,1449
13,2052,92,1369
13,2052,93,1050
13,2052,94,965
13,2052,95,833
13,2052,96,698
13,2052,97,599
13,2052,98,441
13,2052,99,374
13,2052,100,719
13,2053,0,2499
13,2053,1,2555
13,2053,2,2617
13,2053,3,2682
13,2053,4,2750
13,2053,5,2820
13,2053,6,2891
13,2053,7,2962
13,2053,8,3029
13,2053,9,3092
13,2053,10,3149
13,2053,11,3199
13,2053,12,3244
13,2053,13,3276
13,2053,14,3300
13,2053,15,3318
13,2053,16,3330
