year,district_code,district_name,county_name,unit_type,teacher_fte_published,teacher_fte_school_sum,teacher_fte_difference,staff_certificated_fte,staff_noncertificated_fte,pupil_teacher_ratio,schools_published,schools_elementary,schools_middle,schools_senior,schools_other,schools_in_sum,enrollment_published,enrollment_school_sum,graduation_rate,dropout_rate,source
2005,2180,MONTROSE COUNTY RE-1J,MONTROSE,district,,359.1277,,,,,,,,,,14,,5922,,,cde-school-sum
2005,2190,WEST END RE-2,MONTROSE,district,,31.8902,,,,,,,,,,3,,381,,,cde-school-sum
2005,2395,BRUSH RE-2(J),MORGAN,district,,106.2622,,,,,,,,,,4,,1514,,,cde-school-sum
2005,2405,FORT MORGAN RE-3,MORGAN,district,,208.5701,,,,,,,,,,8,,3249,,,cde-school-sum
2005,2505,WELDON VALLEY RE-20(J),MORGAN,district,,18.2041,,,,,,,,,,3,,206,,,cde-school-sum
2005,2515,WIGGINS RE-50(J),MORGAN,district,,41.0889,,,,,,,,,,2,,613,,,cde-school-sum
2005,2520,EAST OTERO R-1,OTERO,district,,105.837,,,,,,,,,,5,,1558,,,cde-school-sum
2005,2530,ROCKY FORD R-2,OTERO,district,,65.6887,,,,,,,,,,4,,843,,,cde-school-sum
2005,2535,MANZANOLA 3J,OTERO,district,,21.4001,,,,,,,,,,2,,210,,,cde-school-sum
2005,2540,FOWLER R-4J,OTERO,district,,31.6674,,,,,,,,,,3,,375,,,cde-school-sum
2005,2560,CHERAW 31,OTERO,district,,20.625,,,,,,,,,,3,,218,,,cde-school-sum
2005,2570,SWINK 33,OTERO,district,,31.3248,,,,,,,,,,2,,373,,,cde-school-sum
2005,2580,OURAY R-1,OURAY,district,,24.2066,,,,,,,,,,3,,280,,,cde-school-sum
2005,2590,RIDGWAY R-2,OURAY,district,,26.9063,,,,,,,,,,3,,329,,,cde-school-sum
2005,2600,PLATTE CANYON 1,PARK,district,,74.1193,,,,,,,,,,3,,1343,,,cde-school-sum
2005,2610,PARK COUNTY RE-2,PARK,district,,50.2303,,,,,,,,,,5,,678,,,cde-school-sum
2005,2620,HOLYOKE RE-1J,PHILLIPS,district,,49.2433,,,,,,,,,,2,,610,,,cde-school-sum
2005,2630,HAXTUN RE-2J,PHILLIPS,district,,22.099,,,,,,,,,,2,,334,,,cde-school-sum
2005,2640,ASPEN 1,PITKIN,district,,130.3946,,,,,,,,,,5,,1612,,,cde-school-sum
2005,2650,GRANADA RE-1,PROWERS,district,,26.883,,,,,,,,,,2,,301,,,cde-school-sum
2005,2660,LAMAR RE-2,PROWERS,district,,115.193,,,,,,,,,,7,,1778,,,cde-school-sum
2005,2670,HOLLY RE-3,PROWERS,district,,27.4584,,,,,,,,,,2,,306,,,cde-school-sum
2005,2680,WILEY RE-13 JT,PROWERS,district,,24.9591,,,,,,,,,,2,,285,,,cde-school-sum
2005,2690,PUEBLO CITY 60,PUEBLO,district,,1063.7387,,,,,,,,,,38,,17730,,,cde-school-sum
2005,2700,PUEBLO COUNTY RURAL 70,PUEBLO,district,,444.1531,,,,,,,,,,24,,8535,,,cde-school-sum
2005,2710,MEEKER RE1,RIO BLANCO,district,,36.7238,,,,,,,,,,3,,648,,,cde-school-sum
2005,2720,RANGELY RE-4,RIO BLANCO,district,,28.25,,,,,,,,,,3,,490,,,cde-school-sum
2005,2730,DEL NORTE C-7,RIO GRANDE,district,,50.6109,,,,,,,,,,4,,613,,,cde-school-sum
2005,2740,MONTE VISTA C-8,RIO GRANDE,district,,88.588,,,,,,,,,,6,,1249,,,cde-school-sum
2005,2750,SARGENT RE-33J,RIO GRANDE,district,,31.8792,,,,,,,,,,2,,426,,,cde-school-sum
2005,2760,HAYDEN RE-1,ROUTT,district,,37.5367,,,,,,,,,,3,,455,,,cde-school-sum
2005,2770,STEAMBOAT SPRINGS RE-2,ROUTT,district,,138.3003,,,,,,,,,,5,,1979,,,cde-school-sum
2005,2780,SOUTH ROUTT RE 3,ROUTT,district,,33.1529,,,,,,,,,,5,,448,,,cde-school-sum
2005,2790,MOUNTAIN VALLEY RE 1,SAGUACHE,district,,18.3778,,,,,,,,,,3,,126,,,cde-school-sum
2005,2800,MOFFAT 2,SAGUACHE,district,,23.5581,,,,,,,,,,4,,229,,,cde-school-sum
2005,2810,CENTER 26 JT,SAGUACHE,district,,56.4909,,,,,,,,,,4,,654,,,cde-school-sum
2005,2820,SILVERTON 1,SAN JUAN,district,,9.1207,,,,,,,,,,3,,82,,,cde-school-sum
2005,2830,TELLURIDE R-1,SAN MIGUEL,district,,52.3244,,,,,,,,,,3,,616,,,cde-school-sum
2005,2840,NORWOOD R-2J,SAN MIGUEL,district,,23.375,,,,,,,,,,2,,284,,,cde-school-sum
2005,2862,JULESBURG RE-1,SEDGWICK,district,,21.3308,,,,,,,,,,2,,313,,,cde-school-sum
2005,2865,PLATTE VALLEY RE-3,SEDGWICK,district,,15.8937,,,,,,,,,,2,,114,,,cde-school-sum
2005,3000,SUMMIT RE-1,SUMMIT,district,,214.0732,,,,,,,,,,8,,2917,,,cde-school-sum
2005,3010,CRIPPLE CREEK-VICTOR RE-1,TELLER,district,,39.1635,,,,,,,,,,2,,579,,,cde-school-sum
2005,3020,WOODLAND PARK RE-2,TELLER,district,,185.5149,,,,,,,,,,5,,3035,,,cde-school-sum
2005,3030,AKRON R-1,WASHINGTON,district,,35.1589,,,,,,,,,,2,,434,,,cde-school-sum
2005,3040,ARICKAREE R-2,WASHINGTON,district,,15.9311,,,,,,,,,,2,,104,,,cde-school-sum
2005,3050,OTIS R-3,WASHINGTON,district,,18.875,,,,,,,,,,2,,188,,,cde-school-sum
2005,3060,LONE STAR 101,WASHINGTON,district,,15.2172,,,,,,,,,,2,,121,,,cde-school-sum
2005,3070,WOODLIN R-104,WASHINGTON,district,,13.2593,,,,,,,,,,2,,114,,,cde-school-sum
2005,3080,WELD COUNTY RE-1,WELD,district,,144.3393,,,,,,,,,,6,,1981,,,cde-school-sum
2005,3085,EATON RE-2,WELD,district,,97.7176,,,,,,,,,,5,,1643,,,cde-school-sum
2005,3090,KEENESBURG RE-3(J),WELD,district,,136.8866,,,,,,,,,,6,,2024,,,cde-school-sum
2005,3100,WINDSOR RE-4,WELD,district,,208.2277,,,,,,,,,,7,,3371,,,cde-school-sum
2005,3110,JOHNSTOWN-MILLIKEN RE-5J,WELD,district,,161.6798,,,,,,,,,,6,,2540,,,cde-school-sum
2005,3120,GREELEY 6,WELD,district,,1038.7413,,,,,,,,,,31,,18173,,,cde-school-sum
2005,3130,PLATTE VALLEY RE-7,WELD,district,,74.3823,,,,,,,,,,3,,1159,,,cde-school-sum
2005,3140,WELD COUNTY S/D RE-8,WELD,district,,151.7527,,,,,,,,,,4,,2531,,,cde-school-sum
2005,3145,AULT-HIGHLAND RE-9,WELD,district,,62.7802,,,,,,,,,,3,,833,,,cde-school-sum
2005,3146,BRIGGSDALE RE-10,WELD,district,,14.112,,,,,,,,,,2,,142,,,cde-school-sum
2005,3147,PRAIRIE RE-11,WELD,district,,16.6252,,,,,,,,,,2,,158,,,cde-school-sum
2005,3148,PAWNEE RE-12,WELD,district,,17.4835,,,,,,,,,,2,,125,,,cde-school-sum
2005,3200,YUMA 1,YUMA,district,,69.3115,,,,,,,,,,4,,890,,,cde-school-sum
2005,3210,WRAY RD-2,YUMA,district,,49.2101,,,,,,,,,,3,,685,,,cde-school-sum
2005,3220,IDALIA RJ-3,YUMA,district,,15.6389,,,,,,,,,,2,,158,,,cde-school-sum
2005,3230,LIBERTY J-4,YUMA,district,,13.625,,,,,,,,,,2,,89,,,cde-school-sum
2005,8001,CHARTER SCHOOL INSTITUTE,,district,,21.7491,,,,,,,,,,2,,377,,,cde-school-sum
2005,9030,MOUNTAIN BOCES,COLORADO BOCS,boces,,9.5,,,,,,,,,,3,,147,,,cde-school-sum
2005,9035,CENTENNIAL BOCES,COLORADO BOCS,boces,,7.627,,,,,,,,,,1,,125,,,cde-school-sum
2005,9130,EXPEDITIONARY BOCES,COLORADO BOCS,boces,,20.3947,,,,,,,,,,1,,335,,,cde-school-sum
2006,0010,MAPLETON 1,ADAMS,district,,262.5,,,,,,,,,,16,,4965,,,cde-school-sum
2006,0020,ADAMS 12 FIVE STAR SCHOOLS,ADAMS,district,,1792.0069,,,,,,,,,,44,,34671,,,cde-school-sum
2006,0030,ADAMS COUNTY 14,ADAMS,district,,371.3354,,,,,,,,,,15,,6836,,,cde-school-sum
2006,0040,BRIGHTON 27J,ADAMS,district,,625.5765,,,,,,,,,,16,,11569,,,cde-school-sum
2006,0050,BENNETT 29J,ADAMS,district,,63.5,,,,,,,,,,4,,1117,,,cde-school-sum
2006,0060,STRASBURG 31J,ADAMS,district,,55.0,,,,,,,,,,4,,958,,,cde-school-sum
2006,0070,WESTMINSTER 50,ADAMS,district,,665.1086,,,,,,,,,,24,,10681,,,cde-school-sum
2006,0100,ALAMOSA RE-11J,ALAMOSA,district,,140.9371,,,,,,,,,,6,,2148,,,cde-school-sum
2006,0110,SANGRE DE CRISTO RE-22J,ALAMOSA,district,,25.2949,,,,,,,,,,2,,335,,,cde-school-sum
2006,0120,ENGLEWOOD 1,ARAPAHOE,district,,205.1925,,,,,,,,,,11,,3495,,,cde-school-sum
2006,0123,SHERIDAN 2,ARAPAHOE,district,,103.5854,,,,,,,,,,5,,1613,,,cde-school-sum
2006,0130,CHERRY CREEK 5,ARAPAHOE,district,,2911.8533,,,,,,,,,,54,,49600,,,cde-school-sum
2006,0140,LITTLETON 6,ARAPAHOE,district,,902.9931,,,,,,,,,,25,,15989,,,cde-school-sum
2006,0170,DEER TRAIL 26J,ARAPAHOE,district,,20.25,,,,,,,,,,2,,204,,,cde-school-sum
2006,0180,ADAMS-ARAPAHOE 28J,ARAPAHOE,district,,1802.6553,,,,,,,,,,50,,33831,,,cde-school-sum
2006,0190,BYERS 32J,ARAPAHOE,district,,33.6712,,,,,,,,,,2,,543,,,cde-school-sum
2006,0220,ARCHULETA COUNTY 50 JT,ARCHULETA,district,,105.1251,,,,,,,,,,5,,1654,,,cde-school-sum
2006,0230,WALSH RE-1,BACA,district,,17.285,,,,,,,,,,2,,156,,,cde-school-sum
2006,0240,PRITCHETT RE-3,BACA,district,,10.6004,,,,,,,,,,3,,71,,,cde-school-sum
2006,0250,SPRINGFIELD RE-4,BACA,district,,27.0581,,,,,,,,,,3,,294,,,cde-school-sum
2006,0260,VILAS RE-5,BACA,district,,55.5709,,,,,,,,,,5,,4424,,,cde-school-sum
2006,0270,CAMPO RE-6,BACA,district,,7.75,,,,,,,,,,2,,64,,,cde-school-sum
2006,0290,LAS ANIMAS RE-1,BENT,district,,41.7935,,,,,,,,,,5,,553,,,cde-school-sum
2006,0310,MC CLAVE RE-2,BENT,district,,22.0997,,,,,,,,,,2,,266,,,cde-school-sum
2006,0470,ST VRAIN VALLEY RE 1J,BOULDER,district,,1242.4613,,,,,,,,,,44,,24009,,,cde-school-sum
2006,0480,BOULDER VALLEY RE 2,BOULDER,district,,1699.8107,,,,,,,,,,54,,28171,,,cde-school-sum
2006,0490,BUENA VISTA R-31,CHAFFEE,district,,72.5,,,,,,,,,,4,,988,,,cde-school-sum
2006,0500,SALIDA R-32,CHAFFEE,district,,77.5243,,,,,,,,,,3,,1124,,,cde-school-sum
2006,0510,KIT CARSON R-1,CHEYENNE,district,,15.1817,,,,,,,,,,2,,109,,,cde-school-sum
2006,0520,CHEYENNE COUNTY RE-5,CHEYENNE,district,,23.279,,,,,,,,,,3,,236,,,cde-school-sum
2006,0540,CLEAR CREEK RE-1,CLEAR CREEK,district,,62.8313,,,,,,,,,,5,,1060,,,cde-school-sum
2006,0550,NORTH CONEJOS RE-1J,CONEJOS,district,,78.2666,,,,,,,,,,5,,1205,,,cde-school-sum
2006,0560,SANFORD 6J,CONEJOS,district,,22.8327,,,,,,,,,,2,,335,,,cde-school-sum
2006,0580,SOUTH CONEJOS RE-10,CONEJOS,district,,27.866,,,,,,,,,,3,,290,,,cde-school-sum
2006,0640,CENTENNIAL R-1,COSTILLA,district,,24.454,,,,,,,,,,3,,237,,,cde-school-sum
2006,0740,SIERRA GRANDE R-30,COSTILLA,district,,23.7596,,,,,,,,,,3,,298,,,cde-school-sum
2006,0770,CROWLEY COUNTY RE-1-J,CROWLEY,district,,37.3521,,,,,,,,,,3,,515,,,cde-school-sum
2006,0860,CUSTER COUNTY SCHOOL DISTRICT C-1,CUSTER,district,,39.1008,,,,,,,,,,3,,521,,,cde-school-sum
2006,0870,DELTA COUNTY 50(J),DELTA,district,,285.9009,,,,,,,,,,20,,5348,,,cde-school-sum
2006,0880,DENVER COUNTY 1,DENVER,district,,4029.9444,,,,,,,,,,147,,71984,,,cde-school-sum
2006,0890,DOLORES COUNTY RE NO.2,DOLORES,district,,25.7302,,,,,,,,,,3,,300,,,cde-school-sum
2006,0900,DOUGLAS COUNTY RE 1,DOUGLAS,district,,2790.2692,,,,,,,,,,67,,49441,,,cde-school-sum
2006,0910,EAGLE COUNTY RE 50,EAGLE,district,,388.1131,,,,,,,,,,17,,5426,,,cde-school-sum
2006,0920,ELIZABETH C-1,ELBERT,district,,175.2885,,,,,,,,,,7,,2951,,,cde-school-sum
2006,0930,KIOWA C-2,ELBERT,district,,33.5553,,,,,,,,,,3,,383,,,cde-school-sum
2006,0940,BIG SANDY 100J,ELBERT,district,,29.9439,,,,,,,,,,3,,331,,,cde-school-sum
2006,0950,ELBERT 200,ELBERT,district,,21.8888,,,,,,,,,,2,,265,,,cde-school-sum
2006,0960,AGATE 300,ELBERT,district,,10.4594,,,,,,,,,,2,,61,,,cde-school-sum
2006,0970,CALHAN RJ-1,EL PASO,district,,39.907,,,,,,,,,,4,,667,,,cde-school-sum
2006,0980,HARRISON 2,EL PASO,district,,759.6341,,,,,,,,,,26,,11165,,,cde-school-sum
2006,0990,WIDEFIELD 3,EL PASO,district,,510.8945,,,,,,,,,,17,,8533,,,cde-school-sum
2006,1000,FOUNTAIN 8,EL PASO,district,,362.2051,,,,,,,,,,10,,6152,,,cde-school-sum
2006,1010,COLORADO SPRINGS 11,EL PASO,district,,1845.5137,,,,,,,,,,62,,30029,,,cde-school-sum
2006,1020,CHEYENNE MOUNTAIN 12,EL PASO,district,,302.6506,,,,,,,,,,10,,4786,,,cde-school-sum
2006,1030,MANITOU SPRINGS 14,EL PASO,district,,91.6292,,,,,,,,,,4,,1361,,,cde-school-sum
2006,1040,ACADEMY 20,EL PASO,district,,1274.7891,,,,,,,,,,29,,21204,,,cde-school-sum
2006,1050,ELLICOTT 22,EL PASO,district,,64.2535,,,,,,,,,,3,,976,,,cde-school-sum
2006,1060,PEYTON 23 JT,EL PASO,district,,42.6731,,,,,,,,,,3,,680,,,cde-school-sum
2006,1070,HANOVER 28,EL PASO,district,,24.085,,,,,,,,,,2,,301,,,cde-school-sum
2006,1080,LEWIS-PALMER 38,EL PASO,district,,387.9851,,,,,,,,,,9,,5977,,,cde-school-sum
2006,1110,FALCON 49,EL PASO,district,,664.2555,,,,,,,,,,17,,12256,,,cde-school-sum
2006,1120,EDISON 54 JT,EL PASO,district,,10.7669,,,,,,,,,,3,,155,,,cde-school-sum
2006,1130,MIAMI/YODER 60 JT,EL PASO,district,,22.9484,,,,,,,,,,3,,366,,,cde-school-sum
2006,1140,CANON CITY RE-1,FREMONT,district,,241.8028,,,,,,,,,,10,,3874,,,cde-school-sum
2006,1150,FLORENCE RE-2,FREMONT,district,,108.1391,,,,,,,,,,4,,1739,,,cde-school-sum
2006,1160,COTOPAXI RE-3,FREMONT,district,,25.125,,,,,,,,,,3,,316,,,cde-school-sum
2006,1180,ROARING FORK RE-1,GARFIELD,district,,347.4518,,,,,,,,,,12,,5040,,,cde-school-sum
2006,1195,GARFIELD RE-2,GARFIELD,district,,248.2914,,,,,,,,,,8,,4270,,,cde-school-sum
2006,1220,GARFIELD 16,GARFIELD,district,,66.8668,,,,,,,,,,4,,1174,,,cde-school-sum
2006,1330,GILPIN COUNTY RE-1,GILPIN,district,,31.4061,,,,,,,,,,2,,414,,,cde-school-sum
2006,1340,WEST GRAND 1-JT.,GRAND,district,,38.6623,,,,,,,,,,3,,482,,,cde-school-sum
2006,1350,EAST GRAND 2,GRAND,district,,99.5329,,,,,,,,,,6,,1338,,,cde-school-sum
2006,1360,GUNNISON WATERSHED RE1J,GUNNISON,district,,128.2676,,,,,,,,,,7,,1721,,,cde-school-sum
2006,1380,HINSDALE COUNTY RE 1,HINSDALE,district,,10.375,,,,,,,,,,1,,91,,,cde-school-sum
2006,1390,HUERFANO RE-1,HUERFANO,district,,51.5908,,,,,,,,,,5,,700,,,cde-school-sum
2006,1400,LA VETA RE-2,HUERFANO,district,,19.7143,,,,,,,,,,2,,293,,,cde-school-sum
2006,1410,NORTH PARK R-1,JACKSON,district,,19.5122,,,,,,,,,,2,,248,,,cde-school-sum
2006,1420,JEFFERSON COUNTY R-1,JEFFERSON,district,,4764.9889,,,,,,,,,,158,,85954,,,cde-school-sum
2006,1430,EADS RE-1,KIOWA,district,,18.8266,,,,,,,,,,3,,177,,,cde-school-sum
2006,1440,PLAINVIEW RE-2,KIOWA,district,,8.8385,,,,,,,,,,2,,66,,,cde-school-sum
2006,1450,ARRIBA-FLAGLER C-20,KIT CARSON,district,,18.9723,,,,,,,,,,3,,186,,,cde-school-sum
2006,1460,HI-PLAINS R-23,KIT CARSON,district,,15.7293,,,,,,,,,,2,,112,,,cde-school-sum
2006,1480,STRATTON R-4,KIT CARSON,district,,21.6719,,,,,,,,,,3,,250,,,cde-school-sum
2006,1490,BETHUNE R-5,KIT CARSON,district,,14.5972,,,,,,,,,,2,,128,,,cde-school-sum
2006,1500,BURLINGTON RE-6J,KIT CARSON,district,,51.7222,,,,,,,,,,3,,765,,,cde-school-sum
2006,1510,LAKE COUNTY R-1,LAKE,district,,69.6142,,,,,,,,,,4,,1189,,,cde-school-sum
2006,1520,DURANGO 9-R,LA PLATA,district,,314.6249,,,,,,,,,,12,,4768,,,cde-school-sum
2006,1530,BAYFIELD 10 JT-R,LA PLATA,district,,83.4146,,,,,,,,,,3,,1311,,,cde-school-sum
2006,1540,IGNACIO 11 JT,LA PLATA,district,,63.905,,,,,,,,,,5,,791,,,cde-school-sum
2006,1550,POUDRE R-1,LARIMER,district,,1447.2123,,,,,,,,,,51,,25404,,,cde-school-sum
2006,1560,THOMPSON R-2J,LARIMER,district,,812.3179,,,,,,,,,,30,,15265,,,cde-school-sum
2006,1570,PARK (ESTES PARK) R-3,LARIMER,district,,81.764,,,,,,,,,,3,,1272,,,cde-school-sum
2006,1580,TRINIDAD 1,LAS ANIMAS,district,,86.9894,,,,,,,,,,4,,1553,,,cde-school-sum
2006,1590,PRIMERO REORGANIZED 2,LAS ANIMAS,district,,20.8586,,,,,,,,,,2,,234,,,cde-school-sum
2006,1600,HOEHNE REORGANIZED 3,LAS ANIMAS,district,,24.2812,,,,,,,,,,3,,360,,,cde-school-sum
2006,1620,AGUILAR REORGANIZED 6,LAS ANIMAS,district,,11.0,,,,,,,,,,2,,161,,,cde-school-sum
2006,1750,BRANSON REORGANIZED 82,LAS ANIMAS,district,,57.914,,,,,,,,,,3,,916,,,cde-school-sum
2006,1760,KIM REORGANIZED 88,LAS ANIMAS,district,,11.0272,,,,,,,,,,2,,62,,,cde-school-sum
2006,1780,GENOA-HUGO C113,LINCOLN,district,,19.5062,,,,,,,,,,3,,208,,,cde-school-sum
2006,1790,LIMON RE-4J,LINCOLN,district,,35.7779,,,,,,,,,,2,,524,,,cde-school-sum
2006,1810,KARVAL RE-23,LINCOLN,district,,17.9748,,,,,,,,,,3,,220,,,cde-school-sum
2006,1828,VALLEY RE-1,LOGAN,district,,157.9296,,,,,,,,,,9,,2496,,,cde-school-sum
2006,1850,FRENCHMAN RE-3,LOGAN,district,,20.25,,,,,,,,,,2,,211,,,cde-school-sum
2006,1860,BUFFALO RE-4,LOGAN,district,,24.5711,,,,,,,,,,2,,297,,,cde-school-sum
2006,1870,PLATEAU RE-5,LOGAN,district,,18.3486,,,,,,,,,,2,,167,,,cde-school-sum
2006,1980,DE BEQUE 49JT,MESA,district,,21.0,,,,,,,,,,2,,178,,,cde-school-sum
2006,1990,PLATEAU VALLEY 50,MESA,district,,32.105,,,,,,,,,,4,,485,,,cde-school-sum
2006,2000,MESA COUNTY VALLEY 51,MESA,district,,1170.518,,,,,,,,,,42,,21166,,,cde-school-sum
2006,2010,CREEDE CONSOLIDATED 1,MINERAL,district,,16.9694,,,,,,,,,,2,,136,,,cde-school-sum
2006,2020,MOFFAT COUNTY RE:NO 1,MOFFAT,district,,141.2391,,,,,,,,,,8,,2395,,,cde-school-sum
2006,2035,MONTEZUMA-CORTEZ RE-1,MONTEZUMA,district,,212.435,,,,,,,,,,12,,3009,,,cde-school-sum
2006,2055,DOLORES RE-4A,MONTEZUMA,district,,55.9772,,,,,,,,,,3,,700,,,cde-school-sum
2006,2070,MANCOS RE-6,MONTEZUMA,district,,34.6162,,,,,,,,,,3,,422,,,cde-school-sum
2006,2180,MONTROSE COUNTY RE-1J,MONTROSE,district,,360.655,,,,,,,,,,14,,6168,,,cde-school-sum
2006,2190,WEST END RE-2,MONTROSE,district,,29.5564,,,,,,,,,,3,,353,,,cde-school-sum
2006,2395,BRUSH RE-2(J),MORGAN,district,,104.2568,,,,,,,,,,4,,1573,,,cde-school-sum
2006,2405,FORT MORGAN RE-3,MORGAN,district,,212.0,,,,,,,,,,8,,3277,,,cde-school-sum
2006,2505,WELDON VALLEY RE-20(J),MORGAN,district,,18.2946,,,,,,,,,,3,,207,,,cde-school-sum
2006,2515,WIGGINS RE-50(J),MORGAN,district,,40.0889,,,,,,,,,,2,,604,,,cde-school-sum
2006,2520,EAST OTERO R-1,OTERO,district,,98.798,,,,,,,,,,5,,1457,,,cde-school-sum
2006,2530,ROCKY FORD R-2,OTERO,district,,65.4002,,,,,,,,,,4,,826,,,cde-school-sum
2006,2535,MANZANOLA 3J,OTERO,district,,22.5787,,,,,,,,,,2,,211,,,cde-school-sum
2006,2540,FOWLER R-4J,OTERO,district,,31.6674,,,,,,,,,,3,,396,,,cde-school-sum
2006,2560,CHERAW 31,OTERO,district,,20.875,,,,,,,,,,3,,198,,,cde-school-sum
2006,2570,SWINK 33,OTERO,district,,30.0346,,,,,,,,,,2,,381,,,cde-school-sum
2006,2580,OURAY R-1,OURAY,district,,22.4928,,,,,,,,,,3,,285,,,cde-school-sum
2006,2590,RIDGWAY R-2,OURAY,district,,29.3935,,,,,,,,,,3,,332,,,cde-school-sum
2006,2600,PLATTE CANYON 1,PARK,district,,74.4683,,,,,,,,,,3,,1345,,,cde-school-sum
2006,2610,PARK COUNTY RE-2,PARK,district,,51.1063,,,,,,,,,,5,,668,,,cde-school-sum
2006,2620,HOLYOKE RE-1J,PHILLIPS,district,,47.1907,,,,,,,,,,2,,574,,,cde-school-sum
2006,2630,HAXTUN RE-2J,PHILLIPS,district,,22.888,,,,,,,,,,2,,310,,,cde-school-sum
2006,2640,ASPEN 1,PITKIN,district,,133.2573,,,,,,,,,,5,,1605,,,cde-school-sum
2006,2650,GRANADA RE-1,PROWERS,district,,25.5039,,,,,,,,,,2,,263,,,cde-school-sum
2006,2660,LAMAR RE-2,PROWERS,district,,111.8058,,,,,,,,,,7,,1720,,,cde-school-sum
2006,2670,HOLLY RE-3,PROWERS,district,,26.7916,,,,,,,,,,2,,318,,,cde-school-sum
2006,2680,WILEY RE-13 JT,PROWERS,district,,25.4306,,,,,,,,,,2,,292,,,cde-school-sum
2006,2690,PUEBLO CITY 60,PUEBLO,district,,1091.749,,,,,,,,,,38,,17915,,,cde-school-sum
2006,2700,PUEBLO COUNTY RURAL 70,PUEBLO,district,,468.2243,,,,,,,,,,24,,8771,,,cde-school-sum
2006,2710,MEEKER RE1,RIO BLANCO,district,,39.1114,,,,,,,,,,3,,678,,,cde-school-sum
2006,2720,RANGELY RE-4,RIO BLANCO,district,,29.0001,,,,,,,,,,3,,478,,,cde-school-sum
2006,2730,DEL NORTE C-7,RIO GRANDE,district,,51.3888,,,,,,,,,,4,,622,,,cde-school-sum
2006,2740,MONTE VISTA C-8,RIO GRANDE,district,,86.661,,,,,,,,,,6,,1186,,,cde-school-sum
2006,2750,SARGENT RE-33J,RIO GRANDE,district,,30.7092,,,,,,,,,,3,,464,,,cde-school-sum
2006,2760,HAYDEN RE-1,ROUTT,district,,35.5007,,,,,,,,,,3,,448,,,cde-school-sum
2006,2770,STEAMBOAT SPRINGS RE-2,ROUTT,district,,147.5468,,,,,,,,,,5,,2019,,,cde-school-sum
2006,2780,SOUTH ROUTT RE 3,ROUTT,district,,30.7269,,,,,,,,,,3,,412,,,cde-school-sum
2006,2790,MOUNTAIN VALLEY RE 1,SAGUACHE,district,,19.5218,,,,,,,,,,3,,129,,,cde-school-sum
2006,2800,MOFFAT 2,SAGUACHE,district,,24.7193,,,,,,,,,,4,,220,,,cde-school-sum
2006,2810,CENTER 26 JT,SAGUACHE,district,,53.8279,,,,,,,,,,4,,624,,,cde-school-sum
2006,2820,SILVERTON 1,SAN JUAN,district,,8.75,,,,,,,,,,3,,66,,,cde-school-sum
2006,2830,TELLURIDE R-1,SAN MIGUEL,district,,57.7501,,,,,,,,,,3,,653,,,cde-school-sum
2006,2840,NORWOOD R-2J,SAN MIGUEL,district,,23.593,,,,,,,,,,2,,276,,,cde-school-sum
2006,2862,JULESBURG RE-1,SEDGWICK,district,,20.4435,,,,,,,,,,2,,288,,,cde-school-sum
2006,2865,PLATTE VALLEY RE-3,SEDGWICK,district,,15.9502,,,,,,,,,,2,,106,,,cde-school-sum
2006,3000,SUMMIT RE-1,SUMMIT,district,,205.2963,,,,,,,,,,8,,2997,,,cde-school-sum
2006,3010,CRIPPLE CREEK-VICTOR RE-1,TELLER,district,,38.6863,,,,,,,,,,2,,564,,,cde-school-sum
2006,3020,WOODLAND PARK RE-2,TELLER,district,,188.7155,,,,,,,,,,5,,2988,,,cde-school-sum
2006,3030,AKRON R-1,WASHINGTON,district,,34.7526,,,,,,,,,,2,,441,,,cde-school-sum
2006,3040,ARICKAREE R-2,WASHINGTON,district,,13.1838,,,,,,,,,,2,,116,,,cde-school-sum
2006,3050,OTIS R-3,WASHINGTON,district,,19.0,,,,,,,,,,2,,214,,,cde-school-sum
2006,3060,LONE STAR 101,WASHINGTON,district,,14.3109,,,,,,,,,,2,,106,,,cde-school-sum
2006,3070,WOODLIN R-104,WASHINGTON,district,,13.8997,,,,,,,,,,2,,98,,,cde-school-sum
2006,3080,WELD COUNTY RE-1,WELD,district,,150.1157,,,,,,,,,,6,,1868,,,cde-school-sum
2006,3085,EATON RE-2,WELD,district,,97.3897,,,,,,,,,,5,,1708,,,cde-school-sum
2006,3090,KEENESBURG RE-3(J),WELD,district,,143.6393,,,,,,,,,,6,,2088,,,cde-school-sum
2006,3100,WINDSOR RE-4,WELD,district,,222.2051,,,,,,,,,,7,,3689,,,cde-school-sum
2006,3110,JOHNSTOWN-MILLIKEN RE-5J,WELD,district,,159.0325,,,,,,,,,,6,,2757,,,cde-school-sum
2006,3120,GREELEY 6,WELD,district,,1049.7445,,,,,,,,,,31,,18069,,,cde-school-sum
2006,3130,PLATTE VALLEY RE-7,WELD,district,,79.6397,,,,,,,,,,3,,1145,,,cde-school-sum
2006,3140,WELD COUNTY S/D RE-8,WELD,district,,150.75,,,,,,,,,,4,,2506,,,cde-school-sum
2006,3145,AULT-HIGHLAND RE-9,WELD,district,,60.6868,,,,,,,,,,3,,853,,,cde-school-sum
2006,3146,BRIGGSDALE RE-10,WELD,district,,15.9094,,,,,,,,,,2,,137,,,cde-school-sum
2006,3147,PRAIRIE RE-11,WELD,district,,17.3203,,,,,,,,,,2,,150,,,cde-school-sum
