ncessch,school_codes,names,district_codes,first_year,last_year,closure_label,closure_confidence,closure_evidence,latitude,longitude
080195001825,6245,NEW AMERICA SCHOOL,0030,2004,2007,closed,high,CCD school_status=2,39.87042,-104.9776
080195001876,1882,COMMUNITY LEADERSHIP ACADEMY,0030,2005,2010,renamed,low,another school carries the same name,39.819844,-104.923697
080195001947,0124,ADAMS COUNTY SCHOOL DISTRICT 14 CHILD CARE CENTER;ACSD 14 CHILD CARE CENTER;STARS EARLY LEARNING CENTER;Stars Early Learning Center,0030,2003,2024,still_open,high,reported in 2024,39.7995,-104.9085
080198000020,0044,AGATE ELEM SCHOOL;AGATE ELEMENTARY SCHOOL;Agate Elementary School,0960,1986,2024,still_open,high,reported in 2024,39.462633,-103.941268
080198000021,0048,AGATE UND. HIGH SCHOOL;AGATE JR-SR HIGH SCHOOL;AGATE JUNIOR/SENIOR HIGH;AGATE JUNIOR-SENIOR HIGH SCHOOL;AGATE JUNIOR SENIOR HIGH SCHOOL;Agate Junior Senior High School,0960,1986,2024,still_open,high,reported in 2024,39.462633,-103.941268
080201000022,0058,AGUILAR ELEM SCHOOL;AGUILAR ELEMENTARY SCHOOL;Aguilar Elementary School,1620,1986,2024,still_open,high,reported in 2024,37.406,-104.6539
080201000023,0066,AGUILAR JR-SR HIGH SCHOOL;AGUILAR JUNIOR/SENIOR HIGH;AGUILAR JUNIOR-SENIOR HIGH SCHOOL;Aguilar Junior-Senior High School,1620,1986,2024,still_open,high,reported in 2024,37.406,-104.6539
080204000024,0086,AKRON ELEM SCHOOL;AKRON ELEMENTARY SCHOOL;Akron Elementary School,3030,1986,2024,still_open,high,reported in 2024,40.164333,-103.204935
080204000025,0090,AKRON HIGH SCHOOL;Akron High School,3030,1986,2024,still_open,high,reported in 2024,40.164333,-103.204935
080207000026,0114,ORTEGA MIDDLE SCHOOL;Ortega Middle School,0100,1986,2024,still_open,high,reported in 2024,37.4762,-105.8872
080207000027,0118,ALAMOSA HIGH SCHOOL;Alamosa High School,0100,1986,2024,still_open,high,reported in 2024,37.4839,-105.8949
080207000028,0944,BOYD ELEM SCHOOL;BOYD ELEMENTARY SCHOOL,0100,1986,2011,closed,high,CCD school_status=2,37.461177,-105.864362
080207000030,2402,POLSTON ELEM SCHOOL;POLSTON ELEMENTARY SCHOOL,0100,1986,2011,closed,high,CCD school_status=2,37.47439,-105.857856
080207000031,2818,EVANS ELEM SCHOOL;EVANS ELEMENTARY SCHOOL,0100,1986,2011,closed,high,CCD school_status=2,37.472206,-105.875894
080207001463,0119,ALAMOSA SECOND CHANCE SCHOOL;ALAMOSA COMMUNITY OPEN SCHOOL;ALAMOSA OPEN SCHOOL,0100,1988,2011,closed,high,CCD school_status=2,37.474294,-105.889201
080207006459,0115,ALAMOSA ELEMENTARY SCHOOL;Alamosa Elementary School;Alamosa Elementary School 3-5,0100,2010,2024,still_open,high,reported in 2024,37.463035,-105.885503
080207006508,0368,ALAMOSA OMBUDSMAN SCHOOL OF EXCELLENCE;Alamosa Ombudsman School of Excellence,0100,2011,2020,closed,high,CCD school_status=2,37.47617,-105.892291
080207006792,0270,Alamosa Online,0100,2020,2024,still_open,high,reported in 2024,37.47429,-105.888354
080207006798,1107,Alamosa Elementary School K-2,0100,2020,2024,still_open,high,reported in 2024,37.464467,-105.885591
080207006851,3407,Alamosa Alternative Education School,0100,2022,2024,still_open,high,reported in 2024,37.474287,-105.888357
080213000033,0248,GUADALUPE ELEM SCHOOL;GUADALUPE ELEMENTARY SCHOOL;Guadalupe Elementary School,0580,1986,2024,still_open,high,reported in 2024,37.080075,-106.016932
080213000035,0252,ANTONITO HIGH SCHOOL;Antonito High School,0580,1986,2024,still_open,high,reported in 2024,37.080075,-106.016932
080213001464,0250,ANTONITO MIDDLE SCHOOL;ANTONITO JR. HIGH SCHOOL;ANTONITO JR HIGH SCHOOL;ANTONITO JUNIOR HIGH SCHOOL;Antonito Middle School,0580,1988,2024,still_open,high,reported in 2024,37.080075,-106.016932
080219000038,6652,PAGOSA SPRINGS ELEM. SCHOOL;PAGOSA SPRINGS ELEMENTARY;PAGOSA SPRINGS ELEM SCHOOL;PAGOSA SPRINGS ELEMENTARY SCHOOL;Pagosa Springs Elementary School,0220,1986,2024,still_open,high,reported in 2024,37.2662,-107.0211
080219000039,6658,PAGOSA SPRINGS HIGH SCHOOL;Pagosa Springs High School,0220,1986,2024,still_open,high,reported in 2024,37.255882,-107.016925
080219000040,6657,PAGOSA SPRINGS JUNIOR SCHOOL;PAGOSA SPRINGS MIDDLE SCHOOL;PAGOSA SPRINGS JUNIOR HIGH;PAGOSA SPRINGS JUNIOR HIGH SCHOOL;Pagosa Springs Middle School,0220,1986,2024,still_open,high,reported in 2024,37.2686,-107.0097
080219001629,6656,PAGOSA SPGS INTERMEDIATE SCH;PAGOSA SPRINGS INTERMEDIATE SCHOOL,0220,1998,2010,closed,high,CCD school_status=2,37.269503,-107.008731
080219001828,0064,ARCHULETA COUNTY HIGH SCHOOL,0220,2004,2013,closed,high,CCD school_status=2,37.2686,-107.0103
080219006717,6679,PAGOSA PEAK OPEN SCHOOL;Pagosa Peak Open School,0220,2017,2024,still_open,high,reported in 2024,37.261958,-107.062515
080219006806,2269,San Juan Mountain School,0220,2020,2024,still_open,high,reported in 2024,37.255882,-107.016925
080222000041,0304,ARICKAREE ELEM SCHOOL;ARICKAREE ELEMENTARY SCHOOL;Arickaree Elementary School,3040,1986,2024,still_open,high,reported in 2024,39.7453,-103.0298
080222000042,0308,ARICKAREE UND. HIGH SCHOOL;ARICKAREE UND HIGH SCHOOL;ARICKAREE UNDIV HIGH SCHOOL;ARICKAREE UNDIVIDED HIGH SCHOOL;Arickaree Undivided High School,3040,1986,2024,still_open,high,reported in 2024,39.7453,-103.0298
080226000508,2956,FLAGLER ELEM SCHOOL;FLAGLER ELEMENTARY SCHOOL,1450,1986,2014,closed,high,CCD school_status=2,39.293243,-103.071678
080226000509,2960,FLAGLER UND. HIGH SCHOOL;FLAGLER JR-SR HIGH SCHOOL;FLAGLER JUNIOR/SENIOR HIGH;FLAGLER JUNIOR-SENIOR HIGH SCHOOL;FLAGLER SENIOR HIGH SCHOOL;FLAGLER PUBLIC SCHOOL;Flagler Public School,1450,1986,2024,still_open,high,reported in 2024,39.29313,-103.071645
080226001972,2958,FLAGLER MIDDLE SCHOOL,1450,2003,2014,closed,high,CCD school_status=2,39.292843,-103.071625
080228000045,0428,ASPEN ELEM SCHOOL;ASPEN ELEMENTARY SCHOOL;Aspen Elementary School,2640,1986,2024,still_open,high,reported in 2024,39.191594,-106.847946
080228000046,0430,ASPEN MIDDLE SCHOOL;Aspen Middle School,2640,1986,2024,still_open,high,reported in 2024,39.191433,-106.847964
080228000047,0432,ASPEN HIGH SCHOOL;Aspen High School,2640,1986,2024,still_open,high,reported in 2024,39.189836,-106.84895
080228001703,0042,ASPEN COMMUNITY CHARTER SCHOOL;Aspen Community Charter School,2640,2001,2024,still_open,high,reported in 2024,39.27703,-106.871052
080228001982,0447,ASPEN PRE-SCHOOL;Aspen Preschool,2640,2003,2024,still_open,high,reported in 2024,39.190949,-106.849326
080231000049,3958,HIGHLAND ELEM SCHOOL;HIGHLAND ELEMENTARY SCHOOL;Highland Elementary School,3145,1987,2024,still_open,high,reported in 2024,40.6389,-104.7559
080231000050,3962,HIGHLAND JR-SR HIGH SCHOOL;HIGHLAND HIGH SCHOOL;Highland High School,3145,1987,2024,still_open,high,reported in 2024,40.581336,-104.736959
080231001465,3959,HIGHLAND MIDDLE SCHOOL,,1988,1989,renamed,low,another school carries the same name,,
080231001466,3961,HIGHLAND JR. HIGH SCHOOL;HIGHLAND MIDDLE SCHOOL;Highland Middle School,3145,1988,2024,still_open,high,reported in 2024,40.581336,-104.736959
080234000036,8355,WILLIAM SMITH EDUCATION CTR.,,1992,1992,closed,medium,stopped reporting; no status field,,
080234000052,0214,ALTURA BLVD. ELEM SCHOOL;ALTURA ELEM SCHOOL;ALTURA ELEMENTARY SCHOOL;Altura Elementary School,0180,1986,2024,still_open,high,reported in 2024,39.7432,-104.8136
080234000053,0470,AURORA VOC TECH CENTER;T.H. PICKENS (TECH. CENTER);T H PICKENS (TECHNICAL CENTER);T.H. PICKENS (TECHNICAL CTR);T H PICKENS (TECHNICAL CTR),,1986,2003,closed,high,CCD school_status=2,39.724404,-104.791067
080234000054,0464,AURORA HILLS MIDDLE SCHOOL;Aurora Hills Middle School,0180,1986,2024,still_open,high,reported in 2024,39.6987,-104.8397
080234000055,0914,BOSTON PRIMARY SCHOOL;BOSTON ELEMENTARY;BOSTON ELEMENTARY SCHOOL;BOSTON K-8 SCHOOL;Boston K-8 School,0180,1986,2024,still_open,high,reported in 2024,39.737957,-104.88063
080234000056,1458,CENTRAL HIGH SCHOOL;AURORA CENTRAL HIGH SCHOOL;Aurora Central High School;Aurora Central Campus,0180,1986,2024,still_open,high,reported in 2024,39.7323,-104.8513
080234000057,1720,CLYDE MILLER ELEM SCHOOL;CLYDE MILLER ELEMENTARY SCHOOL;CLYDE MILLER K-8;Clyde Miller K-8,0180,1986,2024,still_open,high,reported in 2024,39.746,-104.7578
080234000058,1948,CRAWFORD ELEM SCHOOL;CRAWFORD ELEMENTARY SCHOOL;Crawford Elementary School,0180,1986,2024,still_open,high,reported in 2024,39.7432,-104.8708
080234000059,2114,DARTMOUTH ELEM SCHOOL;DARTMOUTH ELEMENTARY SCHOOL;Dartmouth Elementary School,0180,1986,2024,still_open,high,reported in 2024,39.6628,-104.7995
080234000060,2384,EAST MIDDLE SCHOOL;East Middle School,0180,1986,2024,still_open,high,reported in 2024,39.7346,-104.8138
080234000061,2618,ELKHART ELEM SCHOOL;ELKHART ELEMENTARY SCHOOL;Elkhart Elementary School,0180,1986,2024,still_open,high,reported in 2024,39.7316,-104.8153
080234000062,3272,FULTON ELEM SCHOOL;FULTON ELEMENTARY SCHOOL;FULTON ACADEMY OF EXCELLENCE;Fulton Academy of Excellence,0180,1986,2024,still_open,high,reported in 2024,39.7285,-104.8711
080234000063,3354,GATEWAY HIGH SCHOOL;Gateway High School,0180,1986,2024,still_open,high,reported in 2024,39.6936,-104.8171
080234000064,4024,HINKLEY HIGH SCHOOL;Hinkley High School,0180,1986,2024,still_open,high,reported in 2024,39.7349,-104.8086
080234000065,4366,JAMAICA ELEM SCHOOL;JAMAICA ELEMENTARY SCHOOL,0180,1986,2006,closed,high,CCD school_status=2,39.72964,-104.8622
080234000066,4426,JEWELL ELEM SCHOOL;JEWELL ELEMENTARY SCHOOL;Jewell Elementary School,0180,1986,2024,still_open,high,reported in 2024,39.6827,-104.8185
080234000067,4646,KENTON ELEM SCHOOL;KENTON ELEMENTARY SCHOOL;Kenton Elementary School,0180,1986,2024,still_open,high,reported in 2024,39.7355,-104.8604
080234000068,4970,LANSING ELEM SCHOOL;LANSING ELEMENTARY SCHOOL;LANSING ELEMENTARY COMMUNITY SCHOOL;Lansing Elementary Community School,0180,1986,2024,still_open,high,reported in 2024,39.7239,-104.8599
080234000069,4973,LAREDO ELEM SCHOOL;LAREDO ELEMENTARY SCHOOL;Laredo Elementary School,0180,1986,2024,still_open,high,reported in 2024,39.7372,-104.7995
080234000070,5361,LYN KNOLL ELEM SCHOOL;LYN KNOLL ELEMENTARY SCHOOL;Lyn Knoll Elementary School,0180,1986,2021,closed,high,CCD school_status=2,39.7191,-104.841
080234000071,5742,MEADOWOOD KINDERGARTEN PARK,,1986,1986,code_changed,low,school code later used by another school,,
080234000072,6068,MONTVIEW ELEM SCHOOL;MONTVIEW ELEMENTARY SCHOOL;MONTVIEW MATH & HEALTH SCIENCES ELEMENTARY SCHOOL;Montview Math & Health Sciences Elementary School,0180,1986,2024,still_open,high,reported in 2024,39.7483,-104.8546
080234000073,6160,MRACHEK MIDDLE SCHOOL;Mrachek Middle School,0180,1986,2024,still_open,high,reported in 2024,39.680044,-104.782466
080234000074,6310,NORTH MIDDLE SCHOOL;NORTH MIDDLE SCHOOL HEALTH SCIENCES AND TECHNOLOGY CAMPUS;North Middle School Health Sciences and Technology Campus,0180,1986,2024,still_open,high,reported in 2024,39.7486,-104.8485
080234000075,6728,PARIS ELEM SCHOOL;PARIS EDUCATION CENTER;PARIS ELEMENTARY SCHOOL;Paris Elementary School,0180,1986,2023,closed,high,CCD school_status=2,39.7428,-104.8486
080234000076,6758,PARK LANE ELEM SCHOOL;PARK LANE ELEMENTARY SCHOOL;Park Lane Elementary School,0180,1986,2024,still_open,high,reported in 2024,39.7591,-104.8369
080234000077,7558,SABLE ELEM SCHOOL;SABLE ELEMENTARY SCHOOL;Sable Elementary School,0180,1986,2023,closed,high,CCD school_status=2,39.7538,-104.8201
080234000078,7932,SIXTH AVENUE ELEM SCHOOL;SIXTH AVENUE ELEMENTARY SCHOOL;Sixth Avenue Elementary School;Del Mar Academy,0180,1986,2024,still_open,high,reported in 2024,39.7246,-104.8301
080234000079,8078,SOUTH MIDDLE SCHOOL;South Middle School,0180,1986,2023,closed,high,CCD school_status=2,39.7207,-104.8441
080234000080,9060,VAUGHN ELEM SCHOOL;VAUGHN ELEMENTARY SCHOOL;Vaughn Elementary School,0180,1986,2024,still_open,high,reported in 2024,39.735,-104.8366
080234000081,9140,VIRGINIA COURT ELEM SCHOOL;VIRGINIA COURT ELEMENTARY;VIRGINIA COURT ELEMENTARY SCHOOL;Virginia Court Elementary School,0180,1986,2024,still_open,high,reported in 2024,39.7073,-104.8405
080234000082,9396,WEST MIDDLE SCHOOL;AURORA WEST COLLEGE PREPARATORY ACADEMY;Aurora West College Preparatory Academy,0180,1986,2024,still_open,high,reported in 2024,39.736,-104.8706
080234000083,9514,WHEELING ELEM SCHOOL;WHEELING ELEMENTARY SCHOOL;Wheeling Elementary School;Clara Brown Entrepreneurial Academy,0180,1986,2024,still_open,high,reported in 2024,39.7039,-104.8332
080234000084,8356,WILLIAM SMITH HIGH SCHOOL;William Smith High School,0180,1986,2024,still_open,high,reported in 2024,39.7215,-104.7893
080234000085,9756,YALE ELEM SCHOOL;YALE ELEMENTARY SCHOOL;Yale Elementary School,0180,1986,2024,still_open,high,reported in 2024,39.6682,-104.8033
080234000427,9061,VAUGHN PRESCHOOL CENTER,,1993,1994,closed,high,CCD school_status=2,,
080234001180,0468,AURORA PS THERAPUTIC PRESCHOOL,,1995,1997,closed,high,CCD school_status=2,,
080234001294,9059,VASSAR ELEM SCHOOL;VASSAR ELEMENTARY SCHOOL;Vassar Elementary School,0180,1986,2024,still_open,high,reported in 2024,39.6695,-104.7771
080234001295,2095,DALTON ELEM SCHOOL;DALTON ELEMENTARY SCHOOL;Dalton Elementary School,0180,1986,2024,still_open,high,reported in 2024,39.6596,-104.7855
080234001296,0310,ARKANSAS ELEM SCHOOL;ARKANSAS ELEMENTARY SCHOOL;Arkansas Elementary School,0180,1986,2024,still_open,high,reported in 2024,39.6923,-104.7853
080234001322,1800,COLUMBIA MIDDLE SCHOOL;Columbia Middle School,0180,1986,2024,still_open,high,reported in 2024,39.6596,-104.7828
080234001323,4270,IOWA ELEM SCHOOL;IOWA ELEMENTARY SCHOOL;Iowa Elementary School,0180,1986,2024,still_open,high,reported in 2024,39.6879,-104.7935
080234001324,8858,TOLLGATE ELEM SCHOOL;TOLLGATE ELEMENTARY SCHOOL;TOLLGATE ELEMENTARY SCHOOL OF EXPEDITIONARY LEARNING;Tollgate Elementary School of Expeditionary Learning,0180,1986,2024,still_open,high,reported in 2024,39.7026,-104.8022
080234001388,1470,CENTURY ELEM SCHOOL;CENTURY ELEMENTARY SCHOOL;Century Elementary School,0180,1986,2021,closed,high,CCD school_status=2,39.6709,-104.8131
080234001389,7250,RANGEVIEW HIGH SCHOOL;Rangeview High School,0180,1986,2024,still_open,high,reported in 2024,39.6754,-104.7814
080234001431,6390,NORTHEAST CENTER,,1987,1991,closed,medium,stopped reporting; no status field,,
080234001432,7865,SIDE CREEK ELEM SCHOOL;SIDE CREEK ELEMENTARY SCHOOL;Side Creek Elementary School,0180,1987,2024,still_open,high,reported in 2024,39.6782,-104.7646
080234001571,2819,EVENING SCHOOL;HARTENBACH HIGH SCHOOL,0180,1997,2005,closed,high,CCD school_status=2,39.72444,-104.79092
080234001627,2951,FITZSIMONS EDUCATION CENTER;FITZSIMONS CHILD DEVEL CENTER;AURORA PUBLIC SCHOOLS CHILD DE;AURORA PUBLIC SCHOOLS CHILD DEVELOPMENT CENTER;LAREDO CHILD DEVELOPMENT CENTER;Laredo Child Development Center,0180,1998,2024,still_open,high,reported in 2024,39.7388,-104.7998
080234001628,7928,SIXTH AVENUE PRESCHOOL,,1998,2003,closed,high,CCD school_status=2,39.724287,-104.830429
080234001674,7232,QUEST ACADEMY;AURORA QUEST ACADEMY;AURORA QUEST K-8;Aurora Quest K-8,0180,1999,2024,still_open,high,reported in 2024,39.720232,-104.78658
080234001759,0458,AURORA ACADEMY CHARTER SCHOOL;Aurora Academy Charter School,0180,2000,2024,still_open,high,reported in 2024,39.7186,-104.869
080234001773,2992,FLETCHER ELEMENTARY SCHOOL,0180,2000,2009,closed,high,CCD school_status=2,39.75318,-104.866442
080234001789,6546,OPTIONS SCHOOL;Options School,0180,2000,2024,still_open,high,reported in 2024,39.747679,-104.855517
080234001808,9622,WILLIAM SMITH PK SCHOOL;WILLIAM SMITH PRE-KINDERGARTEN SCHOOL,,2000,2003,closed,high,CCD school_status=2,39.73172,-104.850543
080234001881,6189,MURPHY CREEK K-8 SCHOOL;Murphy Creek K-8 School,0180,2005,2024,still_open,high,reported in 2024,39.6908,-104.7102
080234001882,6219,NEW AMERICA SCHOOL,0180,2005,2013,renamed,low,another school carries the same name,39.7274,-104.878
080234001916,5298,LOTUS SCHOOL FOR EXCELLENCE;Lotus School for Excellence,0180,2006,2024,still_open,high,reported in 2024,39.7123,-104.8601
080234001927,6869,PEORIA ELEMENTARY SCHOOL;Peoria Elementary School,0180,2006,2022,closed,high,CCD school_status=2,39.7296,-104.8477
080234002009,0465,AURORA FRONTIER K-8;Aurora Frontier K-8,0180,2006,2024,still_open,high,reported in 2024,39.6585,-104.7463
080234006189,5748,MEADOWOOD PRESCHOOL CENTER;MEADOWOOD EDUCATION CENTER,,1991,2003,closed,high,CCD school_status=2,39.656548,-104.794668
080234006318,3471,GLOBAL VILLAGE ACADEMY;GLOBAL VILLAGE ACADEMY AURORA;Global Village Academy Aurora,0180,2007,2024,still_open,high,reported in 2024,39.710362,-104.796814
080234006322,9056,VANGUARD CLASSICAL SCHOOL;VANGUARD CLASSICAL SCHOOL - WEST;Vanguard Classical School - West,0180,2007,2024,still_open,high,reported in 2024,39.729327,-104.888382
080234006399,0213,AXL ACADEMY;AXL Academy,0180,2008,2024,still_open,high,reported in 2024,39.707343,-104.806988
080234006411,4385,JAMAICA CHILD DEVELOPMENT CENTER;Jamaica Child Development Center,0180,2008,2024,still_open,high,reported in 2024,39.728918,-104.862673
080234006424,2998,FLETCHER PRIMARY SCHOOL;FLETCHER COMMUNITY SCHOOL,0180,2008,2019,closed,high,CCD school_status=2,39.75318,-104.866441
080234006440,2995,FLETCHER INTERMEDIATE SCIENCE & TECHNOLOGY SCHOOL,0180,2008,2013,closed,high,CCD school_status=2,39.7532,-104.8664
080234006451,9125,VISTA PEAK 9-12 PREPARATORY;Vista Peak 9-12 Preparatory,0180,2010,2024,still_open,high,reported in 2024,39.723519,-104.701287
080234006476,0219,APS ONLINE SCHOOL,0180,2010,2018,closed,high,CCD school_status=2,39.731991,-104.85192
080234006483,9083,VISTA PEAK P-8 EXPLORATORY;Vista Peak P-8 Exploratory,0180,2010,2024,still_open,high,reported in 2024,39.719355,-104.70113
080234006495,5751,MEADOWOOD CHILD DEVELOPMENT CENTER;Meadowood Child Development Center,0180,2011,2024,still_open,high,reported in 2024,39.657212,-104.796298
080234006611,9189,VANGUARD CLASSICAL SCHOOL - EAST;Vanguard Classical School - East,0180,2014,2024,still_open,high,reported in 2024,39.702564,-104.786701
080234006625,0136,APS EARLY BEGINNINGS - A ZOOM SITE;APS Early Beginnings - A Zoom Site,0180,2014,2024,still_open,high,reported in 2024,39.72925,-104.861897
080234006644,2673,EDNA AND JOHN W. MOSLEY P-8;Edna and John W. Mosley P-8,0180,2015,2024,still_open,high,reported in 2024,39.717729,-104.787118
080234006677,7233,ROCKY MOUNTAIN PREP - FLETCHER CAMPUS;Rocky Mountain Prep: Fletcher,0180,2016,2024,still_open,high,reported in 2024,39.75318,-104.866441
080234006732,9053,VEGA COLLEGIATE ACADEMY;Vega Collegiate Academy,0180,2017,2024,still_open,high,reported in 2024,39.73718,-104.855651
