year,ncessch,school_code,district_code,school_name,district_name,enrollment_total_cde,enrollment_total_ccd,teacher_fte_cde,teacher_fte_ccd,enrollment_reported_in_fte_file,latitude,longitude,is_charter,status
1986,080579000987,1392,,CENTENNIAL JR. HIGH SCHOOL,MONTROSE COUNTY SCH DIST RE-1J,,421,,21.0,,38.48,-107.8632,,1
1986,080636001416,1398,,CENTENNIAL HIGH SCHOOL,CENTENNIAL SCH DIST R-1,,130,,9.0,,37.209144,-105.423738,,4
1986,080336000324,1400,,CENTENNIAL ELEM. SCHOOL,DENVER SCH DIST 1,,683,,34.0,,39.7813,-105.0422,,1
1986,080612001035,1402,,CENTENNIAL HIGH SCHOOL,PUEBLO CITY SCH DIST 60,,1284,,59.0,,38.3041,-104.6374,,1
1986,080285000177,1412,,CENTER ELEM SCHOOL,CENTER SCH DIST 26JT,,383,,21.0,,37.751336,-106.114091,,1
1986,080285000178,1416,,CENTER JR. HIGH SCHOOL,CENTER SCH DIST 26JT,,101,,4.0,,37.751336,-106.114091,,1
1986,080285000179,1420,,CENTER HIGH SCHOOL,CENTER SCH DIST 26JT,,135,,12.0,,37.751336,-106.114091,,1
1986,080195000012,1426,,CENTRAL ELEM SCHOOL,ADAMS COUNTY SCH DIST 14,,530,,24.0,,39.8138,-104.9213,,1
1986,080537000897,1434,,CENTRAL/LINCOLN ELEM,ST VRAIN VALLEY SCH DIST RE-1J,,588,,35.0,,40.1667,-105.109,,1
1986,080261000155,1438,,CENTRAL ELEM SCHOOL,BRUSH SCH DIST RE-2(J),,354,,18.0,,40.2605,-103.6532,,1
1986,089944000819,1446,,WELD CENTRAL JR-SR HIGH SCHOOL,WELD BOCS,,,,2.0,,,,,1
1986,080435000600,1450,,CENTRAL HIGH SCHOOL,MESA VALLEY SCH DIST 51,,1312,,66.0,,39.0874,-108.4728,,1
1986,080612001037,1454,,CENTRAL HIGH SCHOOL,PUEBLO CITY SCH DIST 60,,1527,,72.0,,38.254,-104.6248,,1
1986,080234000056,1458,,CENTRAL HIGH SCHOOL,ADAMS-ARAPAHOE (AURORA) SD 28J,,1708,,90.0,,39.7323,-104.8513,,1
1986,080234001388,1470,,CENTURY ELEM SCHOOL,ADAMS-ARAPAHOE (AURORA) SD 28J,,612,,26.0,,39.6709,-104.8131,,1
1986,080453000664,1490,,CHAMBERLIN ELEM SCHOOL,HARRISON SCH DIST 2,,323,,18.0,,38.797419,-104.80931,,1
1986,080441000637,1500,,CHAPPELOW MIDDLE SCHOOL,GREELEY SCH DIST 6,,396,,21.0,,40.3819,-104.7093,,1
1986,080612001046,1504,,GOODNIGHT ELEM SCHOOL,PUEBLO CITY SCH DIST 60,,431,,19.0,,38.2552,-104.6706,,1
1986,080378000486,1514,,CHARLES HAY ELEM SCHOOL,ENGLEWOOD SCH DIST 1,,298,,12.0,,39.658773,-104.972976,,1
1986,080378000487,1518,,CHARLES B. SINCLAIR MIDDLE SCH,ENGLEWOOD SCH DIST 1,,289,,15.0,,39.62777,-104.9919,,1
1986,080435000601,1520,,CHATFIELD ELEM SCHOOL,MESA VALLEY SCH DIST 51,,515,,24.0,,39.071,-108.4615,,1
1986,080480001383,1522,,CHATFIELD HIGH SCHOOL,JEFFERSON COUNTY SCH DIST R-1,,1633,,74.0,,39.5871,-105.1316,,1
1986,080336000325,1528,,CHELTENHAM ELEM SCHOOL,DENVER SCH DIST 1,,582,,32.0,,39.7422,-105.0307,,1
1986,080288000180,1538,,CHERAW ELEM SCHOOL,CHERAW SCH DIST 31,,91,,5.0,,38.111111,-103.510544,,1
1986,080288000182,1546,,CHERAW HIGH SCHOOL,CHERAW SCH DIST 31,,50,,6.0,,38.109739,-103.509745,,1
1986,080288000181,1548,,CHERAW MIDDLE SCHOOL,CHERAW SCH DIST 31,,48,,2.0,,38.111111,-103.510544,,1
1986,080378000488,1556,,CHERRELYN ELEM.,ENGLEWOOD SCH DIST 1,,305,,12.0,,39.633889,-104.986056,,1
1986,080291000185,1566,,CAMPUS MIDDLE UNIT,CHERRY CREEK SCH DIST 5,,719,,42.0,,39.6295,-104.8775,,1
1986,080291000207,1568,,WEST MIDDLE SCHOOL,CHERRY CREEK SCH DIST 5,,824,,45.0,,39.6233,-104.9242,,1
1986,080291000186,1570,,CHERRY CREEK HIGH SCHOOL,CHERRY CREEK SCH DIST 5,,3656,,190.0,,39.6299,-104.8816,,1
1986,080291001273,1572,,HIGH PLAINS ELEM SCHOOL,CHERRY CREEK SCH DIST 5,,581,,27.0,,39.6059,-104.8704,,1
1986,080291000187,1574,,CHERRY HILLS VILLAGE ELEM SCH,CHERRY CREEK SCH DIST 5,,549,,26.0,,39.6392,-104.9589,,1
1986,080345000439,1578,,CHERRY VALLEY ELEM SCHOOL,DOUGLAS CO SCH DIST RE-1(J),,33,,2.0,,39.2277,-104.699,,1
1986,080294001391,1586,,CHEYENNE MTN. ELEM SCHOOL,CHEYENNE MOUNTAIN SCH DIST 12,,203,,8.0,,38.7599,-104.8238,,1
1986,089924000209,1588,,CHEYENNE MTN. JR. HIGH SCHOOL,PIKES PEAK BOCS,,,,2.0,,,,,1
1986,089924000211,1590,,CHEYENNE MTN. HIGH SCHOOL,PIKES PEAK BOCS,,,,1.0,,,,,1
1986,080294000212,1592,,CHEYENNE MTN. BDMR ELEM,CHEYENNE MOUNTAIN SCH DIST 12,,309,,14.0,,38.7897,-104.8359,,1
1986,089924000213,1596,,CHEYENNE MTN. CANON ELEM,PIKES PEAK BOCS,,,,2.0,,,,,1
1986,089924000210,1604,,CHEYENNE MTN.SKYWAY PARK ELEM,PIKES PEAK BOCS,,,,1.0,,,,,1
1986,080000100214,1608,,CHEYENNE WELLS ELEM SCHOOL,CHEYENNE CO SCH DIST RE-5,,184,,10.0,,38.825162,-102.352919,,1
1986,080000100215,1612,,CHEYENNE WELLS UND.HIGH SCHOOL,CHEYENNE CO SCH DIST RE-5,,124,,11.0,,38.822585,-102.353863,,1
1986,080291001297,1614,,CIMARRON ELEM SCHOOL,CHERRY CREEK SCH DIST 5,,782,,37.0,,39.6489,-104.7846,,1
1986,080387000504,1618,,EVANS ELEM SCHOOL,FALCON SCH DIST 49,,550,,23.0,,38.8561,-104.6947,,1
1986,080723001232,1622,,CLARA E. METZ ELEM SCHOOL,WESTMINISTER SCH DIST 50,,328,,15.0,,39.8447,-105.0146,,1
1986,080423000581,1632,,GILPIN CO. ELEM SCHOOL,GILPIN COUNTY SCH DIST RE-1,,213,,9.0,,39.833334,-105.520283,,1
1986,080423001298,1634,,GILPIN CO. UND HIGH SCHOOL,GILPIN COUNTY SCH DIST RE-1,,158,,8.0,,39.833334,-105.520283,,1
1986,080723001233,1642,,CLAUDE E. ROUSH ELEM SCHOOL,WESTMINISTER SCH DIST 50,,266,,13.0,,,,,1
1986,080378000489,1652,,CLAYTON ELEM SCHOOL,ENGLEWOOD SCH DIST 1,,445,,18.0,,39.63234,-104.993551,,1
1986,080555000953,1656,,CLAYTON ELEM SCHOOL,MAPLETON SCH DIST 1,,238,,14.0,,39.863387,-104.954369,,1
1986,080723001234,1666,,CLEAR LAKE MIDDLE SCHOOL,WESTMINISTER SCH DIST 50,,517,,36.0,,39.839225,-105.012971,,1
1986,080435000602,1686,,CLIFTON ELEM SCHOOL,MESA VALLEY SCH DIST 51,,467,,30.0,,39.0932,-108.4452,,1
1986,080234000057,1720,,CLYDE MILLER ELEM SCHOOL,ADAMS-ARAPAHOE (AURORA) SD 28J,,558,,24.0,,39.746,-104.7578,,1
1986,080249001376,1725,,COAL CREEK ELEM SCHOOL,BOULDER VALLEY SCH DIST RE-2J,,565,,23.0,,39.9828,-105.1577,,1
1986,080480000704,1730,,COAL CREEK ELEM SCHOOL,JEFFERSON COUNTY SCH DIST R-1,,154,,9.0,,39.9026,-105.3559,,1
1986,080336000326,1764,,COLE MIDDLE SCHOOL,DENVER SCH DIST 1,,532,,42.0,,39.7635,-104.96942,,1
1986,080336000327,1774,,COLFAX ELEM SCHOOL,DENVER SCH DIST 1,,372,,16.0,,39.741,-105.0437,,1
1986,080336000328,1788,,COLLEGE VIEW ELEM SCHOOL,DENVER SCH DIST 1,,387,,16.0,,39.668,-105.0235,,1
1986,080480000705,1790,,COLOROW ELEM SCHOOL,JEFFERSON COUNTY SCH DIST R-1,,1120,,46.0,,39.6019,-105.0976,,1
1986,080306000227,1798,,COLUMBIA ELEM SCHOOL,COLORADO SPRINGS SCH DIST 11,,331,,16.0,,38.8401,-104.8087,,1
1986,080234001322,1800,,COLUMBIA MIDDLE SCHOOL,ADAMS-ARAPAHOE (AURORA) SD 28J,,906,,49.0,,39.6596,-104.7828,,1
1986,080525000866,1812,,COLUMBIAN ELEM SCHOOL,LAS ANIMAS SCH DIST RE-1,,188,,13.0,,38.067085,-103.231218,,1
1986,080336000329,1816,,COLUMBIAN ELEM SCHOOL,DENVER SCH DIST 1,,414,,20.0,,39.7726,-105.0236,,1
1986,080513000847,1824,,COLUMBIAN ELEM SCHOOL,EAST OTERO SCH DIST R-1,,255,,15.0,,37.98063,-103.534945,,1
1986,080612001038,1828,,COLUMBIAN ELEM SCHOOL,PUEBLO CITY SCH DIST 60,,466,,28.0,,38.2455,-104.6308,,1
1986,080249000109,1842,,COLUMBINE ELEM SCHOOL,BOULDER VALLEY SCH DIST RE-2J,,566,,28.0,,40.0324,-105.268941,,1
1986,080537001373,1844,,COLUMBINE ELEM SCHOOL,ST VRAIN VALLEY SCH DIST RE-1J,,299,,18.0,,40.1702,-105.0959,,1
1986,080336000330,1846,,COLUMBINE ELEM SCHOOL,DENVER SCH DIST 1,,460,,25.0,,39.7577,-104.9565,,1
1986,080435000603,1848,,COLUMBINE ELEM SCHOOL,MESA VALLEY SCH DIST 51,,297,,18.0,,39.0726,-108.5576,,1
1986,080405000556,1850,,COLUMBINE ELEM SCHOOL,FORT MORGAN SCH DIST RE-3,,459,,22.0,,40.2578,-103.8118,,1
1986,080480000706,1861,,COLUMBINE HILLS ELEM SCHOOL,JEFFERSON COUNTY SCH DIST R-1,,822,,33.0,,39.5762,-105.062,,1
1986,080480000707,1864,,COLUMBINE HIGH SCHOOL,JEFFERSON COUNTY SCH DIST R-1,,1942,,87.0,,39.6038,-105.074,,1
1986,080435000604,1868,,COLUMBUS ELEM SCHOOL,MESA VALLEY SCH DIST 51,,316,,19.0,,,,,1
1986,080258000145,1869,,COMPREHENSIVE LEARNING CENTER,BRIGHTON SCH DIST 27J,,,,7.0,,,,,1
1986,080306000228,1870,,CORONADO HIGH SCHOOL,COLORADO SPRINGS SCH DIST 11,,1354,,70.0,,38.8725,-104.8588,,1
1986,080690001174,1878,,CORONADO HILLS ELEM SCHOOL,NORTHGLENN-THORNTON S D 12,,473,,27.0,,39.8483,-104.9696,,1
1986,080309000833,1888,,CORTEZ JR. HIGH SCHOOL,MONTEZUMA-CORTEZ SCH DIST RE-1,,429,,28.0,,37.3471,-108.5915,,1
1986,080612001039,1898,,CORWIN MIDDLE SCHOOL,PUEBLO CITY SCH DIST 60,,715,,36.0,,38.235,-104.6287,,1
1986,080336000331,1908,,CORY ELEM SCHOOL,DENVER SCH DIST 1,,218,,16.0,,39.6887,-104.9496,,1
1986,080690001305,1914,,COTTON CREEK ELEM SCHOOL,NORTHGLENN-THORNTON S D 12,,790,,28.0,,39.8979,-105.0453,,1
1986,080291000188,1916,,COTTONWOOD CREEK ELEM SCHOOL,CHERRY CREEK SCH DIST 5,,617,,26.0,,39.6088,-104.8591,,1
1986,080336000332,1928,,COWELL ELEM SCHOOL,DENVER SCH DIST 1,,486,,23.0,,39.7325,-105.0455,,1
1986,080573000977,1938,,CRAIG MIDDLE SCHOOL,MOFFAT COUNTY SCH DIST RE-1,,747,,43.0,,40.522521,-107.546325,,1
1986,080234000058,1948,,CRAWFORD ELEM SCHOOL,ADAMS-ARAPAHOE (AURORA) SD 28J,,642,,34.0,,39.7432,-104.8708,,1
1986,080333000295,1952,,CRAWFORD ELEM SCHOOL,DELTA COUNTY SCH DIST 50(J),,117,,6.0,,38.7058,-107.6038,,1
1986,080315000278,1962,,CREEDE ELEM SCHOOL,CREEDE CONS SCH DIST 1,,66,,4.0,,37.850883,-106.924591,,1
1986,080315000279,1966,,CREEDE JR-SR HIGH SCHOOL,CREEDE CONS SCH DIST 1,,44,,6.0,,37.825682,-106.924624,,1
1986,080291001404,1970,,CREEKSIDE ELEM SCHOOL,CHERRY CREEK SCH DIST 5,,398,,19.0,,39.579,-104.757,,3
1986,080480000708,1976,,CREIGHTON JR. HIGH SCHOOL,JEFFERSON COUNTY SCH DIST R-1,,546,,25.0,,39.717,-105.1071,,1
1986,080249000110,1996,,CREST VIEW ELEM SCHOOL,BOULDER VALLEY SCH DIST RE-2J,,672,,28.0,,40.0516,-105.274,,1
1986,080447000655,2006,,CRESTED BUTTE ELEM SCHOOL,GUNNISON WATERSHED S D RE-1J,,102,,7.0,,38.865104,-106.975755,,1
1986,080318000281,2024,,CRIPPLE CREEK-VICTOR JR-SR,CRIPPLE CREEK-VICTOR S D RE-1,,151,,7.0,,38.750792,-105.183947,,1
1986,080336000333,2034,,CROFTON ELEM SCHOOL,DENVER SCH DIST 1,,198,,11.0,,,,,1
1986,080321000283,2050,,CROWLEY COUNTY ELEM SCHOOL,CROWLEY COUNTY SCH DIST RE-1J,,257,,14.0,,38.222902,-103.757149,,1
1986,080321000284,2054,,CROWLEY COUNTY MIDDLE SCHOOL,CROWLEY COUNTY SCH DIST RE-1J,,116,,7.0,,,,,1
1986,080321000282,2058,,CROWLEY COUNTY HIGH SCHOOL,CROWLEY COUNTY SCH DIST RE-1J,,150,,16.0,,38.2223,-103.7574,,1
1986,080291000189,2068,,CUNNINGHAM ELEM SCHOOL,CHERRY CREEK SCH DIST 5,,615,,29.0,,,,,1
1986,080720001226,2088,,CUSTER CO.CONS.ELEM SCHOOL,CONSOLIDATED SCH DIST C-1,,154,,8.0,,38.136481,-105.460783,,1
1986,080720001225,2092,,CUSTER CO. UND. HIGH SCHOOL,CONSOLIDATED SCH DIST C-1,,155,,13.0,,38.136481,-105.460783,,1
1986,080234001295,2095,,DALTON ELEM SCHOOL,ADAMS-ARAPAHOE (AURORA) SD 28J,,598,,25.0,,39.6596,-104.7855,,1
1986,080234000059,2114,,DARTMOUTH ELEM SCHOOL,ADAMS-ARAPAHOE (AURORA) SD 28J,,680,,29.0,,39.6628,-104.7995,,1
1986,080324000285,2122,,DE BEQUE ELEM SCHOOL,DE BEQUE SCH DIST 49JT,,45,,4.0,,39.336313,-108.21265,,1
1986,080324000286,2126,,DE BEQUE UND. HIGH SCHOOL,DE BEQUE SCH DIST 49JT,,43,,6.0,,39.336031,-108.212758,,1
1986,080480001315,2130,,DEER CREEK JR HIGH SCHOOL,JEFFERSON COUNTY SCH DIST R-1,,844,,39.0,,39.5867,-105.1021,,1
1986,080327000287,2136,,DEER TRAIL ELEM SCHOOL,DEER TRAIL SCH DIST 26J,,103,,6.0,,39.608493,-104.040952,,1
1986,080327000288,2140,,DEER TRAIL UND. HIGH SCHOOL,DEER TRAIL SCH DIST 26J,,82,,8.0,,39.608493,-104.040952,,1
1986,080330000289,2148,,DEL NORTE MIDDLE SCHOOL,DEL NORTE SCH DIST C-7,,167,,9.0,,37.673601,-106.34569,,1
1986,080330000290,2150,,DEL NORTE HIGH SCHOOL,DEL NORTE SCH DIST C-7,,194,,16.0,,37.673601,-106.34569,,1
1986,080333000296,2160,,DELTA MIDDLE SCHOOL,DELTA COUNTY SCH DIST 50(J),,503,,31.0,,38.734733,-108.066771,,1
1986,089906001421,2162,,DELTA-MONTROSE AVS,DELTA MONTROSE VOC TECH SCH,,,,12.0,,,,,4
1986,080333000297,2164,,DELTA HIGH SCHOOL,DELTA COUNTY SCH DIST 50(J),,545,,30.0,,38.7278,-108.0489,,1
1986,080480000711,2194,,DEVINNY ELEM SCHOOL,JEFFERSON COUNTY SCH DIST R-1,,507,,25.0,,39.6859,-105.1397,,1
1986,080306000229,2198,,DIAGNOSTIC & SPL.LRN.CTR.,COLORADO SPRINGS SCH DIST 11,,,,8.0,,38.82871,-104.78245,,1
1986,080573000978,2200,,DINOSAUR ELEM SCHOOL,MOFFAT COUNTY SCH DIST RE-1,,67,,4.0,,40.242434,-109.012075,,1
1986,080306000268,2202,,THOMAS B.DOHERTY HIGH SCHOOL,COLORADO SPRINGS SCH DIST 11,,1796,,86.0,,38.896,-104.7439,,1
1986,080339000430,2204,,DOLORES ELEM SCHOOL,DOLORES SCH DIST RE-4A,,291,,16.0,,37.4764,-108.4943,,1
1986,080339000431,2206,,DOLORES JR. HIGH SCHOOL,DOLORES SCH DIST RE-4A,,63,,4.0,,37.476197,-108.493524,,1
1986,080339000432,2208,,DOLORES HIGH SCHOOL,DOLORES SCH DIST RE-4A,,142,,12.0,,37.476195,-108.493537,,1
1986,080342000429,2216,,DOLORES COUNTY HIGH SCHOOL,DOLORES CO SCH DIST RE-1,,121,,9.0,,37.767571,-108.903406,,1
1986,080345000438,2226,,CASTLE ROCK JR HIGH SCHOOL,DOUGLAS CO SCH DIST RE-1(J),,1184,,70.0,,39.4097,-104.8921,,1
1986,080345000440,2230,,DOUGLAS COUNTY HIGH SCHOOL,DOUGLAS CO SCH DIST RE-1(J),,1137,,70.0,,39.3897,-104.8569,,1
1986,080249000111,2240,,DOUGLASS ELEM SCHOOL,BOULDER VALLEY SCH DIST RE-2J,,386,,18.0,,40.002405,-105.176912,,1
1986,080192000003,2248,,DOUGLASS VALLEY ELEM SCHOOL,ACADEMY SCH DIST 20,,431,,20.0,,38.992427,-104.866276,,1
1986,080336000336,2258,,DOULL ELEM SCHOOL,DENVER SCH DIST 1,,442,,23.0,,39.6732,-105.0443,,1
1986,080342000433,2268,,DOVE CREEK JR. HIGH SCHOOL,DOLORES CO SCH DIST RE-1,,48,,2.0,,,,,1
1986,080309000834,2278,,DOWNEY ELEM SCHOOL,MONTEZUMA-CORTEZ SCH DIST RE-1,,111,,6.0,,37.35297,-108.5872,,1
1986,080480000712,2288,,DRAKE JR. HIGH SCHOOL,JEFFERSON COUNTY SCH DIST R-1,,901,,41.0,,39.79,-105.1411,,1
1986,080291000190,2292,,DRY CREEK ELEM SCHOOL,CHERRY CREEK SCH DIST 5,,531,,25.0,,39.5815,-104.8998,,1
1986,080399000526,2298,,DUNN ELEM SCHOOL,POUDRE SCH DIST R-1,,319,,16.0,,40.5808,-105.0923,,1
1986,080480000713,2300,,DUNSTAN JR. HIGH SCHOOL,JEFFERSON COUNTY SCH DIST R-1,,689,,32.0,,39.684,-105.1385,,1
1986,080195000013,2308,,DUPONT ELEM SCHOOL,ADAMS COUNTY SCH DIST 14,,487,,26.0,,39.8413,-104.9174,,1
1986,080348000448,2318,,DURANGO HIGH SCHOOL,DURANGO SCH DIST 9-R,,910,,52.0,,37.2888,-107.8731,,1
1986,080480000714,2322,,DUTCH CREEK ELEM SCHOOL,JEFFERSON COUNTY SCH DIST R-1,,725,,30.0,,39.5873,-105.0782,,1
1986,080351000458,2328,,EADS ELEM SCHOOL,KIOWA CO SCH DIST RE-1,,140,,10.0,,38.483499,-102.782102,,1
1986,080351001277,2332,,EADS JR. HIGH SCHOOL,KIOWA CO SCH DIST RE-1,,39,,2.0,,38.483499,-102.782102,,1
1986,080351000459,2336,,EADS HIGH SCHOOL,KIOWA CO SCH DIST RE-1,,77,,9.0,,38.483421,-102.783646,,1
1986,080354000462,2346,,EAGLE VALLEY ELEM,EAGLE CO SCH DIST RE-50(J),,512,,26.0,,39.655276,-106.818107,,1
1986,080354000463,2350,,EAGLE VALLEY HIGH SCHOOL,EAGLE CO SCH DIST RE-50(J),,291,,21.0,,39.6432,-106.9477,,1
1986,080354001309,2355,,EAGLE VALLEY MIDDLE SCHOOL,EAGLE CO SCH DIST RE-50(J),,301,,20.0,,39.6556,-106.8206,,1
1986,080192001402,2358,,EAGLEVIEW MIDDLE SCHOOL,ACADEMY SCH DIST 20,,859,,59.0,,38.922875,-104.851127,,3
1986,080336000337,2364,,EAGLETON ELEM SCHOOL,DENVER SCH DIST 1,,485,,22.0,,39.7307,-105.0282,,1
1986,080573000979,2374,,EAST ELEM SCHOOL,MOFFAT COUNTY SCH DIST RE-1,,375,,18.0,,40.51689,-107.536919,,1
1986,080432001343,2376,,EAST GRAND JR. HIGH SCHOOL,EAST GRAND SCH DIST 2,,234,,13.0,,40.092,-105.9472,,1
1986,080513000848,2378,,EAST ELEM SCHOOL,EAST OTERO SCH DIST R-1,,322,,18.0,,37.98277,-103.525246,,1
1986,080531000875,2382,,EAST ELEM SCHOOL,LITTLETON SCH DIST 6,,230,,15.0,,39.6092,-104.9907,,1
1986,080234000060,2384,,EAST MIDDLE SCHOOL,ADAMS-ARAPAHOE (AURORA) SD 28J,,780,,45.0,,39.7346,-104.8138,,1
1986,080306000230,2390,,EAST JR. HIGH SCHOOL,COLORADO SPRINGS SCH DIST 11,,610,,37.0,,38.85629,-104.7941,,1
1986,080435000605,2392,,EAST MIDDLE SCHOOL,MESA VALLEY SCH DIST 51,,375,,25.0,,39.074,-108.5582,,1
1986,080612001040,2394,,EAST HIGH SCHOOL,PUEBLO CITY SCH DIST 60,,1397,,68.0,,38.2898,-104.5775,,1
1986,080336000338,2398,,EAST HIGH SCHOOL,DENVER SCH DIST 1,,2007,,107.0,,39.7416,-104.9557,,1
1986,080207000030,2402,,POLSTON ELEM SCHOOL,ALAMOSA SCH DIST RE-11J,,382,,15.0,,37.47439,-105.857856,,1
1986,080690001175,2410,,TARVER ELEM SCHOOL,NORTHGLENN-THORNTON S D 12,,584,,30.0,,39.9374,-104.9475,,1
1986,080441000638,2414,,EAST MEMORIAL ELEM,GREELEY SCH DIST 6,,303,,14.0,,40.405609,-104.669617,,1
1986,080696001200,2418,,EAST STREET ELEM,TRINIDAD SCH DIST 1,,240,,13.0,,37.170985,-104.496372,,1
1986,080291000191,2428,,EASTRIDGE ELEM SCHOOL,CHERRY CREEK SCH DIST 5,,583,,28.0,,39.672954,-104.851314,,1
1986,080612001041,2438,,EASTWOOD ELEM SCHOOL,PUEBLO CITY SCH DIST 60,,121,,10.0,,38.2835,-104.5602,,1
1986,089944000474,2448,,EATON ELEM SCHOOL,WELD BOCS,,,,3.0,,,,,1
1986,089944000475,2452,,EATON MIDDLE SCHOOL,WELD BOCS,,,,2.0,,,,,1
1986,080360000476,2456,,EATON HIGH SCHOOL,EATON SCH DIST RE-2,,331,,21.0,,40.525526,-104.733917,,1
1986,080336000339,2466,,EBERT ELEM SCHOOL,DENVER SCH DIST 1,,277,,15.0,,39.749802,-104.981421,,1
1986,080696001201,2481,,ECKHART ELEM SCHOOL,TRINIDAD SCH DIST 1,,253,,13.0,,37.1626,-104.5085,,1
1986,080480000716,2496,,EDGEWATER ELEM SCHOOL,JEFFERSON COUNTY SCH DIST R-1,,365,,19.0,,39.7505,-105.0575,,1
1986,080336000340,2506,,EDISON ELEM SCHOOL,DENVER SCH DIST 1,,552,,27.0,,39.7649,-105.0401,,1
1986,080306000231,2510,,EDISON ELEM SCHOOL,COLORADO SPRINGS SCH DIST 11,,340,,17.0,,38.8775,-104.8028,,1
1986,080363000478,2514,,EDISON ELEM SCHOOL,EDISON SCH DIST 54JT,,18,,2.0,,38.619599,-104.165516,,1
1986,080459000675,2522,,HAYDEN VALLEY ELEM SCHOOL,HAYDEN SCH DIST RE-1,,255,,17.0,,40.4881,-107.2639,,1
1986,080192000004,2524,,EDITH D. WOLFORD ELEM SCHOOL,ACADEMY SCH DIST 20,,370,,23.0,,39.030349,-104.701674,,1
1986,080363001278,2526,,EDISON JR SR HIGH SCHOOL,EDISON SCH DIST 54JT,,16,,2.0,,38.619599,-104.165516,,1
1986,080306000232,2528,,EDUCATIONAL OPP CENTER,COLORADO SPRINGS SCH DIST 11,,132,,9.0,,38.864746,-104.767861,,1
1986,080366000479,2536,,EGNAR ELEM SCHOOL,EGNAR SCH DIST 18,,30,,3.0,,,,,1
1986,080480000717,2550,,EIBER ELEM SCHOOL,JEFFERSON COUNTY SCH DIST R-1,,434,,15.0,,39.7375,-105.1057,,1
1986,080249000112,2552,,EISENHOWER ELEM SCHOOL,BOULDER VALLEY SCH DIST RE-2J,,547,,27.0,,40.0082,-105.2339,,1
1986,080369000480,2570,,ELBERT ELEM SCHOOL,ELBERT SCH DIST 200,,73,,5.0,,39.224761,-104.538228,,1
1986,080369000481,2574,,ELBERT JR-SR HIGH SCHOOL,ELBERT SCH DIST 200,,52,,6.0,,39.224761,-104.538228,,1
1986,080690001290,2576,,CHERRY DRIVE ELEM SCHOOL,NORTHGLENN-THORNTON S D 12,,677,,29.0,,39.9019,-104.9289,,1
1986,080690001401,2578,,SKYVIEW ELEM SCHOOL,NORTHGLENN-THORNTON S D 12,,579,,22.0,,39.9195,-104.9288,,1
1986,080690001419,2580,,ELEMENTARY SCHOOL #22,NORTHGLENN-THORNTON S D 12,,596,,27.0,,39.9365,-104.9722,,3
1986,080372000482,2604,,ELIZABETH ELEM SCHOOL,ELIZABETH SCH DIST C-1,,655,,34.0,,39.366299,-104.609613,,1
1986,080372000483,2608,,ELIZABETH JR SR HIGH SCHOOL,ELIZABETH SCH DIST C-1,,534,,34.0,,39.369284,-104.604598,,1
1986,080234000061,2618,,ELKHART ELEM SCHOOL,ADAMS-ARAPAHOE (AURORA) SD 28J,,316,,18.0,,39.7316,-104.8153,,1
1986,080375000484,2638,,ELLICOTT ELEM SCHOOL,ELLICOTT SCH DIST 22,,247,,13.0,,38.8248,-104.3858,,1
1986,080375000485,2642,,ELLICOTT JR-SR HIGH SCHOOL,ELLICOTT SCH DIST 22,,245,,17.0,,38.8265,-104.3863,,1
1986,080336000341,2652,,ELLIS ELEM SCHOOL,DENVER SCH DIST 1,,444,,30.0,,39.687,-104.9324,,1
1986,080336000334,2672,,DEL PUEBLO ELEM SCHOOL,DENVER SCH DIST 1,,363,,19.0,,39.72724,-104.9959,,1
1986,080249000113,2702,,EMERALD ELEM SCHOOL,BOULDER VALLEY SCH DIST RE-2J,,539,,24.0,,39.921066,-105.077922,,1
1986,080306000233,2722,,EMERSON JR. HIGH SCHOOL,COLORADO SPRINGS SCH DIST 11,,842,,43.0,,38.834473,-104.750176,,1
1986,080336000345,2726,,EMILY GRIFFITH OPPORTUNITY SCH,DENVER SCH DIST 1,,182,,20.0,,39.74575,-104.985751,,1
1986,080300001331,2730,,EMPIRE ELEM SCHOOL,CLEAR CREEK SCH DIST RE-1,,77,,3.0,,,,,1
1986,080378000491,2746,,ENGLEWOOD HIGH SCHOOL,ENGLEWOOD SCH DIST 1,,1020,,56.0,,39.647052,-104.981934,,1
1986,080537000899,2758,,ERIE ELEM SCHOOL.,ST VRAIN VALLEY SCH DIST RE-1J,,447,,16.0,,40.0503,-105.0565,,1
1986,080537000900,2760,,ERIE JR-SR HIGH SCHOOL,ST VRAIN VALLEY SCH DIST RE-1J,,350,,24.0,,40.0508,-105.0537,,1
1986,080624001092,2780,,ESMA LEWIS ELEM SCHOOL,GARFIELD SCH DIST RE-2,,370,,16.0,,39.536052,-107.783636,,1
1986,080381000498,2790,,ESTES PARK ELEM SCHOOL,PARK SCH DIST R-3(J),,501,,23.0,,40.3685,-105.4975,,1
1986,080381000499,2792,,ESTES PARK MIDDLE SCHOOL,PARK SCH DIST R-3(J),,236,,12.0,,40.3694,-105.4968,,1
1986,080381000500,2794,,PARK HIGH SCHOOL,PARK SCH DIST R-3(J),,389,,21.0,,40.3697,-105.4952,,1
1986,080531000876,2804,,EUCLID MIDDLE SCHOOL,LITTLETON SCH DIST 6,,829,,55.0,,39.5978,-104.9956,,1
1986,080207000031,2818,,EVANS ELEM SCHOOL,ALAMOSA SCH DIST RE-11J,,341,,17.0,,37.472206,-105.875894,,1
