year,school_year,district_code,district_name,county_name,unit_type,fall_membership,membership_definition,fall_membership_k12,closing_day_membership,average_daily_membership,adae,source
1982,1982-83,3030,AKRON R-1,Washington,district,512.0,printed_total,,512.0,498.8,481.2,yearbook-1986-table4
1982,1982-83,0100,ALAMOSA RE-11J,Alamosa,district,2261.0,printed_total,,2215.0,2154.0,2070.2,yearbook-1986-table4
1982,1982-83,,ARAPAHOE R-3*,Cheyenne,district,22.0,printed_total,,26.0,38.0,36.7,yearbook-1986-table4
1982,1982-83,0220,ARCHULETA COUNTY 50 JT,Archuleta,district,1037.0,printed_total,,990.0,1050.7,1007.2,yearbook-1986-table4
1982,1982-83,3040,ARICKAREE R-2,Washington,district,131.0,printed_total,,140.0,139.6,129.6,yearbook-1986-table4
1982,1982-83,,ARRIBA RE 31*,Lincoln,district,35.0,printed_total,,34.0,35.0,33.8,yearbook-1986-table4
1982,1982-83,1450,ARRIBA-FLAGLER C-20*,Kit Carson,district,202.0,printed_total,,200.0,193.0,220.4,yearbook-1986-table4
1982,1982-83,2640,ASPEN 1,Pitkin,district,934.0,printed_total,,893.0,911.4,870.3,yearbook-1986-table4
1982,1982-83,3145,AULT-HIGHLAND RE-9,Weld,district,805.0,printed_total,,772.0,774.3,730.8,yearbook-1986-table4
1982,1982-83,1530,BAYFIELD 10 JT-R,La Plata,district,572.0,printed_total,,539.0,576.4,547.3,yearbook-1986-table4
1982,1982-83,0050,BENNETT 29J,Adams,district,660.0,printed_total,,670.0,642.1,612.5,yearbook-1986-table4
1982,1982-83,1490,BETHUNE R-5,Kit Carson,district,100.0,printed_total,,102.0,96.5,93.5,yearbook-1986-table4
1982,1982-83,0940,BIG SANDY 100(J),Elbert,district,276.0,printed_total,,288.0,269.1,258.3,yearbook-1986-table4
1982,1982-83,0480,BOULDER VALLEY RE 2(J),Boulder,district,20322.0,printed_total,,20108.0,19876.4,19085.8,yearbook-1986-table4
1982,1982-83,1750,BRANSON REORGANIZED 82,Las Animas,district,51.0,printed_total,,56.0,53.0,52.7,yearbook-1986-table4
1982,1982-83,0040,BRIGHTON 27J,Adams,district,4123.0,printed_total,,4008.0,3996.0,3834.8,yearbook-1986-table4
1982,1982-83,2395,BRUSH RE-2(J),Morgan,district,1336.0,printed_total,,1309.0,1288.7,1232.1,yearbook-1986-table4
1982,1982-83,0490,BUENA VISTA R-31,Chaffee,district,1159.0,printed_total,,1073.0,1122.3,1059.3,yearbook-1986-table4
1982,1982-83,1860,BUFFALO RE-4(J),Logan,district,227.0,printed_total,,227.0,230.0,222.4,yearbook-1986-table4
1982,1982-83,1500,BURLINGTON RE-6J,Kit Carson,district,969.0,printed_total,,923.0,926.3,889.3,yearbook-1986-table4
1982,1982-83,0190,BYERS 32J,Arapahoe,district,353.0,printed_total,,366.0,344.4,330.5,yearbook-1986-table4
1982,1982-83,0970,CALHAN RJ-1,El Paso,district,329.0,printed_total,,336.0,323.7,301.2,yearbook-1986-table4
1982,1982-83,0270,CAMPO RE-6,Baca,district,100.0,printed_total,,100.0,105.2,100.6,yearbook-1986-table4
1982,1982-83,1140,CANON CITY RE-1,Fremont,district,3494.0,printed_total,,3476.0,3375.3,3226.7,yearbook-1986-table4
1982,1982-83,0640,CENTENNIAL R-1,Costilla,district,496.0,printed_total,,506.0,507.3,483.3,yearbook-1986-table4
1982,1982-83,2810,CENTER 26 JT.,Saguache,district,600.0,printed_total,,587.0,547.0,527.3,yearbook-1986-table4
1982,1982-83,2560,CHERAW 31,Otero,district,172.0,printed_total,,172.0,166.3,161.4,yearbook-1986-table4
1982,1982-83,0130,CHERRY CREEK 5,Arapahoe,district,22668.0,printed_total,,22806.0,22098.9,21186.0,yearbook-1986-table4
1982,1982-83,0520,CHEYENNE COUNTY RE-5*,Cheyenne,district,303.0,printed_total,,265.0,262.5,292.4,yearbook-1986-table4
1982,1982-83,1020,CHEYENNE MOUNTAIN 12,El Paso,district,2173.0,printed_total,,2212.0,2158.6,2071.6,yearbook-1986-table4
1982,1982-83,0540,CLEAR CREEK RE-1,Clear Creek,district,1456.0,printed_total,,1450.0,1390.2,1335.6,yearbook-1986-table4
1982,1982-83,1010,COLORADO SPRINGS 11,El Paso,district,29843.0,printed_total,,29051.0,28978.7,27730.7,yearbook-1986-table4
1982,1982-83,0860,CONSOLIDATED C-1,Custer,district,307.0,printed_total,,288.0,281.4,271.8,yearbook-1986-table4
1982,1982-83,1160,COTOPAXI RE-3,Fremont,district,221.0,printed_total,,224.0,208.0,200.5,yearbook-1986-table4
1982,1982-83,2010,CREEDE CONSOLIDATED 1,Mineral,district,170.0,printed_total,,135.0,124.2,119.2,yearbook-1986-table4
1982,1982-83,3010,CRIPPLE CREEK-VICTORRE-1,Teller,district,295.0,printed_total,,300.0,288.7,274.9,yearbook-1986-table4
1982,1982-83,0770,CROWLEY COUNTY RE-1-J,Crowley,district,567.0,printed_total,,535.0,565.7,543.2,yearbook-1986-table4
1982,1982-83,1980,DEBEQUE 49JT,Mesa,district,137.0,printed_total,,135.0,138.1,132.7,yearbook-1986-table4
1982,1982-83,0170,DEER TRAIL 26J,Arapahoe,district,143.0,printed_total,,153.0,142.9,136.2,yearbook-1986-table4
1982,1982-83,2730,DEL NORTE C-7,Rio Grande,district,678.0,printed_total,,668.0,643.6,631.4,yearbook-1986-table4
1982,1982-83,0870,DELTA COUNTY 50(J),Delta,district,4398.0,printed_total,,4286.0,4243.0,4053.2,yearbook-1986-table4
1982,1982-83,0880,DENVER COUNTY 1,Denver,district,62309.0,printed_total,,59355.0,58900.0,56569.7,yearbook-1986-table4
1982,1982-83,2055,DOLORRES RE-4A,Montezuma,district,560.0,printed_total,,524.0,540.5,519.8,yearbook-1986-table4
1982,1982-83,0890,DOLores COUNTY RE NO.1,Dolores,district,403.0,printed_total,,385.0,394.9,378.4,yearbook-1986-table4
1982,1982-83,0900,DOUGLAS COUNTY RE 1(J),Douglas,district,7475.0,printed_total,,7465.0,7324.1,6988.9,yearbook-1986-table4
1982,1982-83,1520,DURANGO 9-R,La Plata,district,3784.0,printed_total,,3717.0,3643.9,3500.4,yearbook-1986-table4
1982,1982-83,1430,EADS RE-1,Kiowa,district,283.0,printed_total,,292.0,283.1,259.0,yearbook-1986-table4
1982,1982-83,0910,EAGLE COUNTY RE 50(J),Eagle,district,2097.0,printed_total,,2022.0,2015.0,1930.7,yearbook-1986-table4
1982,1982-83,1350,EAST GRAND 2,Grand,district,961.0,printed_total,,899.0,925.8,874.9,yearbook-1986-table4
1982,1982-83,2520,EAST OTERO R-1,Otero,district,2340.0,printed_total,,2289.0,2271.1,2185.3,yearbook-1986-table4
1982,1982-83,3085,EATON RE-2,Weld,district,1160.0,printed_total,,1115.0,1129.0,1084.0,yearbook-1986-table4
1982,1982-83,1120,EDISON 54 JT,El Paso,district,37.0,printed_total,,38.0,35.0,34.1,yearbook-1986-table4
1982,1982-83,,EGNAR 18,San Miguel,district,60.0,printed_total,,57.0,82.5,79.1,yearbook-1986-table4
1982,1982-83,0950,ELBERT 200,Elbert,district,136.0,printed_total,,145.0,134.0,129.3,yearbook-1986-table4
1982,1982-83,0920,ELIZABETH C-1,Elbert,district,1006.0,printed_total,,1003.0,942.7,926.4,yearbook-1986-table4
1982,1982-83,1050,ELLICOTT 22,El Paso,district,460.0,printed_total,,449.0,455.9,435.8,yearbook-1986-table4
1982,1982-83,0120,ENGLEWOOD 1,Arapahoe,district,3557.0,printed_total,,3511.0,3424.6,3271.0,yearbook-1986-table4
1982,1982-83,1110,FALCON 49,El Paso,district,1541.0,printed_total,,1521.0,1492.9,1431.6,yearbook-1986-table4
1982,1982-83,1150,FLORENCE RE-2(J),Fremont,district,1661.0,printed_total,,1639.0,1623.0,1539.0,yearbook-1986-table4
1982,1982-83,3140,FORT LUPTON RE-8,Weld,district,2090.0,printed_total,,2010.0,1866.4,1793.1,yearbook-1986-table4
1982,1982-83,2405,FORT MORGAN RE-3,Morgan,district,2582.0,printed_total,,2551.0,2521.3,2374.8,yearbook-1986-table4
1982,1982-83,1000,FOUNTAIN 8,El Paso,district,3563.0,printed_total,,3294.0,3362.5,3222.2,yearbook-1986-table4
1982,1982-83,2540,FOWLER R-4J,Otero,district,466.0,printed_total,,464.0,448.2,435.5,yearbook-1986-table4
1982,1982-83,1850,FRENCHMAN RE-3,Logan,district,202.0,printed_total,,199.0,195.5,192.1,yearbook-1986-table4
1982,1982-83,1220,GARFIELD 16,Garfield,district,689.0,printed_total,,422.0,666.4,636.9,yearbook-1986-table4
1982,1982-83,1195,GARFIELD RE-2,Garfield,district,2327.0,printed_total,,2132.0,2228.2,2130.4,yearbook-1986-table4
1982,1982-83,,GENOA RE 13*,Lincoln,district,56.0,printed_total,,59.0,54.8,53.4,yearbook-1986-table4
1982,1982-83,1780,GENOA-HUGO C113*,Lincoln,district,166.0,printed_total,,176.0,171.5,218.1,yearbook-1986-table4
1982,1982-83,3080,GILCREST RE-1,Weld,district,1751.0,printed_total,,1703.0,1719.0,1651.9,yearbook-1986-table4
1982,1982-83,1330,GILPIN COUNTY RE-1,Gilpin,district,348.0,printed_total,,310.0,322.8,308.9,yearbook-1986-table4
1982,1982-83,2650,GRANADA RE-1,Prowers,district,324.0,printed_total,,309.0,313.8,301.3,yearbook-1986-table4
1982,1982-83,3120,GREELEY 6,Weld,district,10412.0,printed_total,,10171.0,9954.8,9553.0,yearbook-1986-table4
1982,1982-83,1360,GUNNISON WATERSHED RE1J,Gunnison,district,1439.0,printed_total,,1403.0,1406.7,1355.4,yearbook-1986-table4
1982,1982-83,1070,HANOVER 28,El Paso,district,53.0,printed_total,,62.0,51.5,48.6,yearbook-1986-table4
1982,1982-83,0980,HARRISON 2,El Paso,district,7524.0,printed_total,,7310.0,7318.8,7014.3,yearbook-1986-table4
1982,1982-83,2630,HAXTUN RE-2J,Phillips,district,324.0,printed_total,,313.0,309.9,299.7,yearbook-1986-table4
1982,1982-83,2760,HAYDEN RE-1,Routt,district,554.0,printed_total,,534.0,524.1,504.1,yearbook-1986-table4
1982,1982-83,1460,HI-PLAINS R-23**,Kit Carson,district,57.0,printed_total,,56.0,76.0,120.1,yearbook-1986-table4
1982,1982-83,1380,HINSDALE COUNTY RE. 1,Hinsdale,district,38.0,printed_total,,39.0,65.7,63.2,yearbook-1986-table4
1982,1982-83,1600,HOEHNE REORGANIZED 3,Las Animas,district,292.0,printed_total,,286.0,290.9,279.7,yearbook-1986-table4
1982,1982-83,2670,HOLLY RE-3,Prowers,district,359.0,printed_total,,371.0,340.4,326.8,yearbook-1986-table4
1982,1982-83,2620,HOLYOKE RE-1J,Phillips,district,623.0,printed_total,,610.0,596.6,579.7,yearbook-1986-table4
1982,1982-83,1390,HUERFANO RE-1,Huerfano,district,976.0,printed_total,,950.0,928.5,892.5,yearbook-1986-table4
1982,1982-83,1540,IGNACIO 11 JT,La Plata,district,840.0,printed_total,,838.0,833.8,799.5,yearbook-1986-table4
1982,1982-83,1420,JEFFERSON COUNTY R-1,Jefferson,district,76530.0,printed_total,,75193.0,74347.4,71523.5,yearbook-1986-table4
1982,1982-83,3110,JOHNSTOWN-MILLIKEN RE-5J,Weld,district,1207.0,printed_total,,1313.0,1214.7,1166.2,yearbook-1986-table4
1982,1982-83,2862,JULESBURG RE-1,Sedgwick,district,388.0,printed_total,,382.0,383.0,371.6,yearbook-1986-table4
1982,1982-83,1810,KARVAL RE-23,Lincoln,district,70.0,printed_total,,76.0,73.0,71.1,yearbook-1986-table4
1982,1982-83,3090,KEENESBURG RE-3(J),Weld,district,1212.0,printed_total,,1185.0,1188.1,1140.6,yearbook-1986-table4
1982,1982-83,1760,KIM REORGANIZED 88,Las Animas,district,106.0,printed_total,,106.0,109.5,106.5,yearbook-1986-table4
1982,1982-83,0930,KIOWA C-2,Elbert,district,197.0,printed_total,,201.0,190.7,181.3,yearbook-1986-table4
1982,1982-83,0510,KIT CARSON R-1,Cheyenne,district,116.0,printed_total,,115.0,110.4,108.8,yearbook-1986-table4
1982,1982-83,1400,LA VETA RE-2,Huerfano,district,220.0,printed_total,,209.0,213.5,203.9,yearbook-1986-table4
1982,1982-83,1510,LAKE COUNTY R-1,Lake,district,1634.0,printed_total,,1513.0,1571.7,1496.3,yearbook-1986-table4
1982,1982-83,2660,LAMAR RE-2,Prowers,district,2062.0,printed_total,,2001.0,2011.3,1923.7,yearbook-1986-table4
1982,1982-83,0290,LAS ANIMAS RE-1,Bent,district,923.0,printed_total,,898.0,928.7,887.2,yearbook-1986-table4
1982,1982-83,1080,LEWIS-PALMER 38,El Paso,district,1474.0,printed_total,,1346.0,1435.9,1378.6,yearbook-1986-table4
1982,1982-83,1790,LIMON RE-4J,Lincoln,district,425.0,printed_total,,414.0,411.1,392.0,yearbook-1986-table4
1982,1982-83,0140,LITTLETON 6,Arapahoe,district,16550.0,printed_total,,16433.0,16172.9,15251.7,yearbook-1986-table4
1982,1982-83,3060,LONE STAR 101,Washington,district,55.0,printed_total,,58.0,52.8,53.6,yearbook-1986-table4
1982,1982-83,2070,MANCOS RE-6,Montezuma,district,468.0,printed_total,,425.0,451.2,429.4,yearbook-1986-table4
1982,1982-83,1030,MANITOU SPRINGS 14,El Paso,district,1161.0,printed_total,,1122.0,1136.0,1090.2,yearbook-1986-table4
1982,1982-83,2535,MANZANOLA 3J,Otero,district,262.0,printed_total,,237.0,255.4,247.3,yearbook-1986-table4
1982,1982-83,0010,MAPLETON 1,Adams,district,4787.0,printed_total,,4606.0,4652.1,4429.7,yearbook-1986-table4
1982,1982-83,0310,MC CLAVE RE-2,Bent,district,179.0,printed_total,,180.0,176.1,170.2,yearbook-1986-table4
1982,1982-83,2710,MEEKER RE1,Rio Blanco,district,932.0,printed_total,,869.0,898.7,862.8,yearbook-1986-table4
1982,1982-83,2000,MESA COUNTY VALLEY 51,Mesa,district,16516.0,printed_total,,16169.0,15922.6,15291.2,yearbook-1986-table4
1982,1982-83,1130,MIAMI/YODER 60 JT,El Paso,district,145.0,printed_total,,136.0,149.7,144.2,yearbook-1986-table4
1982,1982-83,2800,MOFFAT 2,Saguache,district,120.0,printed_total,,128.0,113.1,108.6,yearbook-1986-table4
1982,1982-83,2020,MOFFAT COUNTY RE: NO 1,Moffat,district,3203.0,printed_total,,3044.0,3176.2,3043.4,yearbook-1986-table4
1982,1982-83,2740,MONTE VISTA C-8,Rio Grande,district,1389.0,printed_total,,1372.0,1342.0,1292.3,yearbook-1986-table4
1982,1982-83,2035,MONTEZUMA-CORTEZ RE-1,Montezuma,district,3088.0,printed_total,,2969.0,2938.3,2812.7,yearbook-1986-table4
1982,1982-83,2180,MONTROSE COUNTY RE-1J,Montrose,district,4599.0,printed_total,,4507.0,4470.2,4282.0,yearbook-1986-table4
1982,1982-83,2790,MOUNTAIN VALLEY RE 1,Saguache,district,217.0,printed_total,,195.0,207.3,199.0,yearbook-1986-table4
1982,1982-83,0550,NORTH CONEJOS RE-1J,Conejos,district,1139.0,printed_total,,1110.0,1100.0,1052.5,yearbook-1986-table4
1982,1982-83,1410,NORTH PARK R-1,Jackson,district,365.0,printed_total,,348.0,350.8,336.8,yearbook-1986-table4
1982,1982-83,0020,NORTHGLENN-THORNTON 12,Adams,district,18824.0,printed_total,,18668.0,18393.0,17583.1,yearbook-1986-table4
1982,1982-83,2840,NORWOOD R-2J,San Miguel,district,325.0,printed_total,,314.0,307.8,295.5,yearbook-1986-table4
1982,1982-83,3050,OTIS R-3,Washington,district,214.0,printed_total,,222.0,206.1,200.7,yearbook-1986-table4
1982,1982-83,2580,OURAY R-1,Ouray,district,175.0,printed_total,,188.0,178.2,172.2,yearbook-1986-table4
1982,1982-83,1570,PARK (ESTES PARK) R-3(J),Larimer,district,991.0,printed_total,,988.0,970.9,922.9,yearbook-1986-table4
1982,1982-83,2610,PARK COUNTY RE-2,Park,district,410.0,printed_total,,380.0,427.3,405.6,yearbook-1986-table4
1982,1982-83,1060,PEYTON 23 JT,El Paso,district,262.0,printed_total,,272.0,256.8,243.9,yearbook-1986-table4
1982,1982-83,1440,PLAINVIEW RE-2,Kiowa,district,82.0,printed_total,,81.0,81.0,79.4,yearbook-1986-table4
1982,1982-83,1870,PLATEAU RE-5,Logan,district,134.0,printed_total,,135.0,132.5,129.8,yearbook-1986-table4
1982,1982-83,1990,PLATEAU VALLEY 50,Mesa,district,415.0,printed_total,,404.0,400.1,383.4,yearbook-1986-table4
1982,1982-83,2600,PLATTE CANYON 1,Park,district,991.0,printed_total,,997.0,961.4,918.5,yearbook-1986-table4
1982,1982-83,2865,PLATTE VALLEY RE-3,Sedgwick,district,242.0,printed_total,,226.0,233.7,227.2,yearbook-1986-table4
1982,1982-83,3130,PLATTE VALLEY RE-7,Weld,district,847.0,printed_total,,855.0,831.3,810.7,yearbook-1986-table4
1982,1982-83,1550,POUDRE R-1,Larimer,district,15234.0,printed_total,,15388.0,14828.4,14276.2,yearbook-1986-table4
1982,1982-83,1590,PRIMERO REORGANIZED 2,Las Animas,district,205.0,printed_total,,210.0,209.0,200.6,yearbook-1986-table4
1982,1982-83,0240,PRITCHETT RE-3,Baca,district,73.0,printed_total,,74.0,65.3,63.5,yearbook-1986-table4
1982,1982-83,2690,PUEBLO CITY 60,Pueblo,district,19449.0,printed_total,,18952.0,18747.9,17975.4,yearbook-1986-table4
1982,1982-83,2700,PUEBLO COUNTY RURAL 70,Pueblo,district,4606.0,printed_total,,4476.0,4469.9,4284.0,yearbook-1986-table4
1982,1982-83,2720,RANGELY RE-4,Rio Blanco,district,697.0,printed_total,,692.0,604.7,580.5,yearbook-1986-table4
1982,1982-83,2590,RIDGWAY R-2,Ouray,district,194.0,printed_total,,195.0,183.2,175.9,yearbook-1986-table4
1982,1982-83,1180,ROARING FORK RE-1(J),Garfield,district,3083.0,printed_total,,2966.0,2901.3,2800.3,yearbook-1986-table4
1982,1982-83,2530,ROCKY FORD R-2,Otero,district,1350.0,printed_total,,1310.0,1296.6,1239.1,yearbook-1986-table4
1982,1982-83,0500,SALIDA R-32(J),Chaffee,district,1341.0,printed_total,,1287.0,1287.1,1242.0,yearbook-1986-table4
1982,1982-83,0560,SANFORD 6J,Conejos,district,320.0,printed_total,,311.0,313.0,301.1,yearbook-1986-table4
1982,1982-83,0110,SANGRE DE CRISTO RE-22J,Alamosa,district,269.0,printed_total,,257.0,271.8,254.5,yearbook-1986-table4
1982,1982-83,2750,SARGENT RE-33J,Rio Grande,district,453.0,printed_total,,448.0,432.9,415.6,yearbook-1986-table4
1982,1982-83,0123,SHERIDAN 2,Arapahoe,district,1604.0,printed_total,,1492.0,1626.2,1554.9,yearbook-1986-table4
1982,1982-83,0740,SIERRA GRANDE R-30,Costilla,district,262.0,printed_total,,239.0,257.8,245.7,yearbook-1986-table4
1982,1982-83,2820,SILVERTON 1,San Juan,district,182.0,printed_total,,186.0,183.5,174.5,yearbook-1986-table4
1982,1982-83,0580,SOUTH CONEJOS RE-10,Conejos,district,587.0,printed_total,,571.0,595.0,560.9,yearbook-1986-table4
1982,1982-83,2780,SOUTH ROUTT RE 3(J),Routt,district,517.0,printed_total,,493.0,484.4,493.0,yearbook-1986-table4
1982,1982-83,0250,SPRINGFIELD RE-4,Baca,district,418.0,printed_total,,426.0,418.0,410.1,yearbook-1986-table4
1982,1982-83,0470,ST. VRAIN VALLEY RE 1J,Boulder,district,14549.0,printed_total,,14205.0,13881.4,13324.1,yearbook-1986-table4
1982,1982-83,2770,STEAMBOAT SPRINGS RE-2,Routt,district,1428.0,printed_total,,1408.0,1377.7,1322.6,yearbook-1986-table4
1982,1982-83,0060,STRASBURG 31J,Adams,district,425.0,printed_total,,441.0,411.2,397.0,yearbook-1986-table4
1982,1982-83,1480,STRATTON R-4,Kit Carson,district,268.0,printed_total,,259.0,254.0,245.9,yearbook-1986-table4
1982,1982-83,3000,SUMMIT RE-1,Summit,district,1401.0,printed_total,,1289.0,1327.3,1274.3,yearbook-1986-table4
1982,1982-83,2570,SWINK 33,Otero,district,327.0,printed_total,,320.0,317.4,299.2,yearbook-1986-table4
1982,1982-83,2830,TELLURIDE R-1,San Miguel,district,178.0,printed_total,,166.0,180.0,172.8,yearbook-1986-table4
1982,1982-83,1560,THOMPSON R-2J,Larimer,district,10374.0,printed_total,,10251.0,10076.8,9675.3,yearbook-1986-table4
1982,1982-83,1580,TRINIDAD 1,Las Animas,district,1711.0,printed_total,,1650.0,1745.1,1663.9,yearbook-1986-table4
1982,1982-83,1828,VALLEY RE-1,Logan,district,3161.0,printed_total,,3104.0,3177.8,3045.2,yearbook-1986-table4
1982,1982-83,0260,VILAS RE-5,Baca,district,95.0,printed_total,,80.0,95.0,91.2,yearbook-1986-table4
1982,1982-83,,VONA R-3,Kit Carson,district,72.0,printed_total,,71.0,47.5,46.3,yearbook-1986-table4
1982,1982-83,0230,WALSH RE-1,Baca,district,358.0,printed_total,,349.0,361.4,346.9,yearbook-1986-table4
1982,1982-83,2505,WELDON VALLEY RE-20(J),Morgan,district,130.0,printed_total,,140.0,138.0,132.4,yearbook-1986-table4
1982,1982-83,2190,WEST END RE-2,Montrose,district,621.0,printed_total,,586.0,595.7,571.9,yearbook-1986-table4
1982,1982-83,1340,WEST GRAND 1(JT),Grand,district,540.0,printed_total,,520.0,510.2,488.9,yearbook-1986-table4
1982,1982-83,0070,WESTMINSTER 50,Adams,district,11791.0,printed_total,,11454.0,11459.5,10978.4,yearbook-1986-table4
1982,1982-83,0990,WIDEFIELD 3,El Paso,district,6418.0,printed_total,,6369.0,6210.4,5968.1,yearbook-1986-table4
1982,1982-83,2515,WIGGINS RE-50(J),Morgan,district,413.0,printed_total,,396.0,394.4,381.5,yearbook-1986-table4
1982,1982-83,2680,WILEY RE-13 JT,Prowers,district,243.0,printed_total,,254.0,225.6,229.0,yearbook-1986-table4
1982,1982-83,3100,WINDSOR RE-4,Weld,district,1432.0,printed_total,,1437.0,1374.4,1320.9,yearbook-1986-table4
1982,1982-83,3020,WOODLAND PARK RE-2,Teller,district,1856.0,printed_total,,1824.0,1722.3,1653.9,yearbook-1986-table4
1982,1982-83,3070,WOODLIN 104,Washington,district,102.0,printed_total,,108.0,97.5,95.4,yearbook-1986-table4
1983,1983-84,1040,ACADEMY 20,El Paso,district,6783.0,printed_total,,6943.0,6630.0,6361.0,yearbook-1986-table4
1983,1983-84,0030,ADAMS COUNTY 14,Adams,district,5762.0,printed_total,,5444.0,5627.0,5390.9,yearbook-1986-table4
1983,1983-84,0180,ADAMS-ARAPAHOE 28J,Arapahoe,district,24573.0,printed_total,,23807.0,23745.1,22803.1,yearbook-1986-table4
1983,1983-84,0960,AGATE 300,Elbert,district,48.0,printed_total,,47.0,45.8,45.4,yearbook-1986-table4
1983,1983-84,1620,AGUILAR REORGANIZED 6,Las Animas,district,196.0,printed_total,,197.0,198.0,190.1,yearbook-1986-table4
1983,1983-84,3030,AKRON R-1,Washington,district,485.0,printed_total,,465.0,475.7,458.5,yearbook-1986-table4
1983,1983-84,0100,ALAMOSA RE-11J,Alamosa,district,2266.0,printed_total,,2248.0,2163.5,2076.5,yearbook-1986-table4
1983,1983-84,,ARAPAHOE R-3*,Cheyenne,district,30.0,printed_total,,38.0,40.0,40.6,yearbook-1986-table4
1983,1983-84,0220,ARCHULETA COUNTY 50 JT,Archuleta,district,1056.0,printed_total,,1002.0,1063.2,1019.0,yearbook-1986-table4
1983,1983-84,3040,ARICKAREE R-2,Washington,district,143.0,printed_total,,142.0,136.9,133.2,yearbook-1986-table4
1983,1983-84,,ARRIBA RE 31*,Lincoln,district,17.0,printed_total,,19.0,25.1,24.1,yearbook-1986-table4
1983,1983-84,1450,ARRIBA-FLAGLER C-20*,Kit Carson,district,203.0,printed_total,,197.0,195.5,211.8,yearbook-1986-table4
1983,1983-84,2640,ASPEN 1,Pitkin,district,893.0,printed_total,,874.0,867.8,833.2,yearbook-1986-table4
1983,1983-84,3145,AULT-HIGHLAND RE-9,Weld,district,755.0,printed_total,,770.0,753.1,695.8,yearbook-1986-table4
1983,1983-84,1530,BAYFIELD 10 JT-R,La Plata,district,598.0,printed_total,,549.0,586.7,563.9,yearbook-1986-table4
