year,district_code,district_name,county_name,unit_type,grade,enrollment,source
1994,2070,MANCOS,Montezuma,district,PK,2,yearbook-1994
1994,2070,MANCOS,Montezuma,district,K,54,yearbook-1994
1994,2070,MANCOS,Montezuma,district,1,37,yearbook-1994
1994,2070,MANCOS,Montezuma,district,2,49,yearbook-1994
1994,2070,MANCOS,Montezuma,district,3,40,yearbook-1994
1994,2070,MANCOS,Montezuma,district,4,45,yearbook-1994
1994,2070,MANCOS,Montezuma,district,5,49,yearbook-1994
1994,2070,MANCOS,Montezuma,district,6,44,yearbook-1994
1994,2070,MANCOS,Montezuma,district,7,50,yearbook-1994
1994,2070,MANCOS,Montezuma,district,8,46,yearbook-1994
1994,2070,MANCOS,Montezuma,district,9,39,yearbook-1994
1994,2070,MANCOS,Montezuma,district,10,41,yearbook-1994
1994,2070,MANCOS,Montezuma,district,11,36,yearbook-1994
1994,2070,MANCOS,Montezuma,district,12,44,yearbook-1994
1994,2070,MANCOS,Montezuma,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2180,MONTROSE COUNTY,Montrose,district,PK,77,yearbook-1994
1994,2180,MONTROSE COUNTY,Montrose,district,K,340,yearbook-1994
1994,2180,MONTROSE COUNTY,Montrose,district,1,364,yearbook-1994
1994,2180,MONTROSE COUNTY,Montrose,district,2,369,yearbook-1994
1994,2180,MONTROSE COUNTY,Montrose,district,3,352,yearbook-1994
1994,2180,MONTROSE COUNTY,Montrose,district,4,392,yearbook-1994
1994,2180,MONTROSE COUNTY,Montrose,district,5,456,yearbook-1994
1994,2180,MONTROSE COUNTY,Montrose,district,6,423,yearbook-1994
1994,2180,MONTROSE COUNTY,Montrose,district,7,428,yearbook-1994
1994,2180,MONTROSE COUNTY,Montrose,district,8,412,yearbook-1994
1994,2180,MONTROSE COUNTY,Montrose,district,9,420,yearbook-1994
1994,2180,MONTROSE COUNTY,Montrose,district,10,402,yearbook-1994
1994,2180,MONTROSE COUNTY,Montrose,district,11,304,yearbook-1994
1994,2180,MONTROSE COUNTY,Montrose,district,12,300,yearbook-1994
1994,2180,MONTROSE COUNTY,Montrose,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2190,WEST END,Montrose,district,PK,41,yearbook-1994
1994,2190,WEST END,Montrose,district,K,41,yearbook-1994
1994,2190,WEST END,Montrose,district,1,48,yearbook-1994
1994,2190,WEST END,Montrose,district,2,40,yearbook-1994
1994,2190,WEST END,Montrose,district,3,48,yearbook-1994
1994,2190,WEST END,Montrose,district,4,48,yearbook-1994
1994,2190,WEST END,Montrose,district,5,55,yearbook-1994
1994,2190,WEST END,Montrose,district,6,51,yearbook-1994
1994,2190,WEST END,Montrose,district,7,42,yearbook-1994
1994,2190,WEST END,Montrose,district,8,51,yearbook-1994
1994,2190,WEST END,Montrose,district,9,44,yearbook-1994
1994,2190,WEST END,Montrose,district,10,39,yearbook-1994
1994,2190,WEST END,Montrose,district,11,36,yearbook-1994
1994,2190,WEST END,Montrose,district,12,30,yearbook-1994
1994,2190,WEST END,Montrose,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,,BRUSH,Morgan,district,PK,21,yearbook-1994
1994,,BRUSH,Morgan,district,K,112,yearbook-1994
1994,,BRUSH,Morgan,district,1,102,yearbook-1994
1994,,BRUSH,Morgan,district,2,141,yearbook-1994
1994,,BRUSH,Morgan,district,3,118,yearbook-1994
1994,,BRUSH,Morgan,district,4,120,yearbook-1994
1994,,BRUSH,Morgan,district,5,126,yearbook-1994
1994,,BRUSH,Morgan,district,6,123,yearbook-1994
1994,,BRUSH,Morgan,district,7,119,yearbook-1994
1994,,BRUSH,Morgan,district,8,135,yearbook-1994
1994,,BRUSH,Morgan,district,9,104,yearbook-1994
1994,,BRUSH,Morgan,district,10,98,yearbook-1994
1994,,BRUSH,Morgan,district,11,93,yearbook-1994
1994,,BRUSH,Morgan,district,12,78,yearbook-1994
1994,,BRUSH,Morgan,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2405,FORT MORGAN,Morgan,district,PK,18,yearbook-1994
1994,2405,FORT MORGAN,Morgan,district,K,243,yearbook-1994
1994,2405,FORT MORGAN,Morgan,district,1,247,yearbook-1994
1994,2405,FORT MORGAN,Morgan,district,2,230,yearbook-1994
1994,2405,FORT MORGAN,Morgan,district,3,247,yearbook-1994
1994,2405,FORT MORGAN,Morgan,district,4,250,yearbook-1994
1994,2405,FORT MORGAN,Morgan,district,5,241,yearbook-1994
1994,2405,FORT MORGAN,Morgan,district,6,240,yearbook-1994
1994,2405,FORT MORGAN,Morgan,district,7,235,yearbook-1994
1994,2405,FORT MORGAN,Morgan,district,8,246,yearbook-1994
1994,2405,FORT MORGAN,Morgan,district,9,268,yearbook-1994
1994,2405,FORT MORGAN,Morgan,district,10,197,yearbook-1994
1994,2405,FORT MORGAN,Morgan,district,11,151,yearbook-1994
1994,2405,FORT MORGAN,Morgan,district,12,150,yearbook-1994
1994,2405,FORT MORGAN,Morgan,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,,WELDON VALLEY,Morgan,district,PK,0,yearbook-1994
1994,,WELDON VALLEY,Morgan,district,K,5,yearbook-1994
1994,,WELDON VALLEY,Morgan,district,1,9,yearbook-1994
1994,,WELDON VALLEY,Morgan,district,2,6,yearbook-1994
1994,,WELDON VALLEY,Morgan,district,3,5,yearbook-1994
1994,,WELDON VALLEY,Morgan,district,4,8,yearbook-1994
1994,,WELDON VALLEY,Morgan,district,5,15,yearbook-1994
1994,,WELDON VALLEY,Morgan,district,6,7,yearbook-1994
1994,,WELDON VALLEY,Morgan,district,7,13,yearbook-1994
1994,,WELDON VALLEY,Morgan,district,8,7,yearbook-1994
1994,,WELDON VALLEY,Morgan,district,9,10,yearbook-1994
1994,,WELDON VALLEY,Morgan,district,10,10,yearbook-1994
1994,,WELDON VALLEY,Morgan,district,11,10,yearbook-1994
1994,,WELDON VALLEY,Morgan,district,12,7,yearbook-1994
1994,,WELDON VALLEY,Morgan,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,,WIGGINS,Morgan,district,PK,10,yearbook-1994
1994,,WIGGINS,Morgan,district,K,47,yearbook-1994
1994,,WIGGINS,Morgan,district,1,49,yearbook-1994
1994,,WIGGINS,Morgan,district,2,43,yearbook-1994
1994,,WIGGINS,Morgan,district,3,39,yearbook-1994
1994,,WIGGINS,Morgan,district,4,52,yearbook-1994
1994,,WIGGINS,Morgan,district,5,43,yearbook-1994
1994,,WIGGINS,Morgan,district,6,43,yearbook-1994
1994,,WIGGINS,Morgan,district,7,48,yearbook-1994
1994,,WIGGINS,Morgan,district,8,47,yearbook-1994
1994,,WIGGINS,Morgan,district,9,43,yearbook-1994
1994,,WIGGINS,Morgan,district,10,43,yearbook-1994
1994,,WIGGINS,Morgan,district,11,41,yearbook-1994
1994,,WIGGINS,Morgan,district,12,36,yearbook-1994
1994,,WIGGINS,Morgan,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2520,EAST OTERO,Otero,district,PK,0,yearbook-1994
1994,2520,EAST OTERO,Otero,district,K,166,yearbook-1994
1994,2520,EAST OTERO,Otero,district,1,160,yearbook-1994
1994,2520,EAST OTERO,Otero,district,2,150,yearbook-1994
1994,2520,EAST OTERO,Otero,district,3,163,yearbook-1994
1994,2520,EAST OTERO,Otero,district,4,173,yearbook-1994
1994,2520,EAST OTERO,Otero,district,5,160,yearbook-1994
1994,2520,EAST OTERO,Otero,district,6,149,yearbook-1994
1994,2520,EAST OTERO,Otero,district,7,156,yearbook-1994
1994,2520,EAST OTERO,Otero,district,8,149,yearbook-1994
1994,2520,EAST OTERO,Otero,district,9,148,yearbook-1994
1994,2520,EAST OTERO,Otero,district,10,131,yearbook-1994
1994,2520,EAST OTERO,Otero,district,11,119,yearbook-1994
1994,2520,EAST OTERO,Otero,district,12,105,yearbook-1994
1994,2520,EAST OTERO,Otero,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2530,ROCKY FORD,Otero,district,PK,0,yearbook-1994
1994,2530,ROCKY FORD,Otero,district,K,89,yearbook-1994
1994,2530,ROCKY FORD,Otero,district,1,102,yearbook-1994
1994,2530,ROCKY FORD,Otero,district,2,91,yearbook-1994
1994,2530,ROCKY FORD,Otero,district,3,104,yearbook-1994
1994,2530,ROCKY FORD,Otero,district,4,100,yearbook-1994
1994,2530,ROCKY FORD,Otero,district,5,111,yearbook-1994
1994,2530,ROCKY FORD,Otero,district,6,106,yearbook-1994
1994,2530,ROCKY FORD,Otero,district,7,91,yearbook-1994
1994,2530,ROCKY FORD,Otero,district,8,84,yearbook-1994
1994,2530,ROCKY FORD,Otero,district,9,105,yearbook-1994
1994,2530,ROCKY FORD,Otero,district,10,93,yearbook-1994
1994,2530,ROCKY FORD,Otero,district,11,73,yearbook-1994
1994,2530,ROCKY FORD,Otero,district,12,70,yearbook-1994
1994,2530,ROCKY FORD,Otero,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2535,MANZANOLA,Otero,district,PK,0,yearbook-1994
1994,2535,MANZANOLA,Otero,district,K,26,yearbook-1994
1994,2535,MANZANOLA,Otero,district,1,21,yearbook-1994
1994,2535,MANZANOLA,Otero,district,2,17,yearbook-1994
1994,2535,MANZANOLA,Otero,district,3,22,yearbook-1994
1994,2535,MANZANOLA,Otero,district,4,20,yearbook-1994
1994,2535,MANZANOLA,Otero,district,5,26,yearbook-1994
1994,2535,MANZANOLA,Otero,district,6,12,yearbook-1994
1994,2535,MANZANOLA,Otero,district,7,31,yearbook-1994
1994,2535,MANZANOLA,Otero,district,8,24,yearbook-1994
1994,2535,MANZANOLA,Otero,district,9,25,yearbook-1994
1994,2535,MANZANOLA,Otero,district,10,24,yearbook-1994
1994,2535,MANZANOLA,Otero,district,11,16,yearbook-1994
1994,2535,MANZANOLA,Otero,district,12,25,yearbook-1994
1994,2535,MANZANOLA,Otero,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2540,FOWLER,Otero,district,PK,0,yearbook-1994
1994,2540,FOWLER,Otero,district,K,30,yearbook-1994
1994,2540,FOWLER,Otero,district,1,27,yearbook-1994
1994,2540,FOWLER,Otero,district,2,32,yearbook-1994
1994,2540,FOWLER,Otero,district,3,28,yearbook-1994
1994,2540,FOWLER,Otero,district,4,32,yearbook-1994
1994,2540,FOWLER,Otero,district,5,31,yearbook-1994
1994,2540,FOWLER,Otero,district,6,30,yearbook-1994
1994,2540,FOWLER,Otero,district,7,43,yearbook-1994
1994,2540,FOWLER,Otero,district,8,36,yearbook-1994
1994,2540,FOWLER,Otero,district,9,41,yearbook-1994
1994,2540,FOWLER,Otero,district,10,45,yearbook-1994
1994,2540,FOWLER,Otero,district,11,43,yearbook-1994
1994,2540,FOWLER,Otero,district,12,44,yearbook-1994
1994,2540,FOWLER,Otero,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2560,CHERAW,Otero,district,PK,15,yearbook-1994
1994,2560,CHERAW,Otero,district,K,16,yearbook-1994
1994,2560,CHERAW,Otero,district,1,14,yearbook-1994
1994,2560,CHERAW,Otero,district,2,9,yearbook-1994
1994,2560,CHERAW,Otero,district,3,18,yearbook-1994
1994,2560,CHERAW,Otero,district,4,22,yearbook-1994
1994,2560,CHERAW,Otero,district,5,22,yearbook-1994
1994,2560,CHERAW,Otero,district,6,21,yearbook-1994
1994,2560,CHERAW,Otero,district,7,25,yearbook-1994
1994,2560,CHERAW,Otero,district,8,22,yearbook-1994
1994,2560,CHERAW,Otero,district,9,22,yearbook-1994
1994,2560,CHERAW,Otero,district,10,20,yearbook-1994
1994,2560,CHERAW,Otero,district,11,12,yearbook-1994
1994,2560,CHERAW,Otero,district,12,16,yearbook-1994
1994,2560,CHERAW,Otero,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2570,SWINK,Otero,district,PK,0,yearbook-1994
1994,2570,SWINK,Otero,district,K,17,yearbook-1994
1994,2570,SWINK,Otero,district,1,25,yearbook-1994
1994,2570,SWINK,Otero,district,2,26,yearbook-1994
1994,2570,SWINK,Otero,district,3,24,yearbook-1994
1994,2570,SWINK,Otero,district,4,29,yearbook-1994
1994,2570,SWINK,Otero,district,5,26,yearbook-1994
1994,2570,SWINK,Otero,district,6,34,yearbook-1994
1994,2570,SWINK,Otero,district,7,28,yearbook-1994
1994,2570,SWINK,Otero,district,8,36,yearbook-1994
1994,2570,SWINK,Otero,district,9,31,yearbook-1994
1994,2570,SWINK,Otero,district,10,32,yearbook-1994
1994,2570,SWINK,Otero,district,11,26,yearbook-1994
1994,2570,SWINK,Otero,district,12,24,yearbook-1994
1994,2570,SWINK,Otero,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2580,OURAY,Ouray,district,PK,2,yearbook-1994
1994,2580,OURAY,Ouray,district,K,18,yearbook-1994
1994,2580,OURAY,Ouray,district,1,14,yearbook-1994
1994,2580,OURAY,Ouray,district,2,20,yearbook-1994
1994,2580,OURAY,Ouray,district,3,18,yearbook-1994
1994,2580,OURAY,Ouray,district,4,15,yearbook-1994
1994,2580,OURAY,Ouray,district,5,16,yearbook-1994
1994,2580,OURAY,Ouray,district,6,18,yearbook-1994
1994,2580,OURAY,Ouray,district,7,26,yearbook-1994
1994,2580,OURAY,Ouray,district,8,15,yearbook-1994
1994,2580,OURAY,Ouray,district,9,19,yearbook-1994
1994,2580,OURAY,Ouray,district,10,22,yearbook-1994
1994,2580,OURAY,Ouray,district,11,14,yearbook-1994
1994,2580,OURAY,Ouray,district,12,18,yearbook-1994
1994,2580,OURAY,Ouray,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2590,RIDGWAY,Ouray,district,PK,12,yearbook-1994
1994,2590,RIDGWAY,Ouray,district,K,18,yearbook-1994
1994,2590,RIDGWAY,Ouray,district,1,15,yearbook-1994
1994,2590,RIDGWAY,Ouray,district,2,17,yearbook-1994
1994,2590,RIDGWAY,Ouray,district,3,19,yearbook-1994
1994,2590,RIDGWAY,Ouray,district,4,22,yearbook-1994
1994,2590,RIDGWAY,Ouray,district,5,22,yearbook-1994
1994,2590,RIDGWAY,Ouray,district,6,25,yearbook-1994
1994,2590,RIDGWAY,Ouray,district,7,25,yearbook-1994
1994,2590,RIDGWAY,Ouray,district,8,19,yearbook-1994
1994,2590,RIDGWAY,Ouray,district,9,28,yearbook-1994
1994,2590,RIDGWAY,Ouray,district,10,19,yearbook-1994
1994,2590,RIDGWAY,Ouray,district,11,16,yearbook-1994
1994,2590,RIDGWAY,Ouray,district,12,17,yearbook-1994
1994,2590,RIDGWAY,Ouray,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2600,PLATTE CANYON,Park,district,PK,55,yearbook-1994
1994,2600,PLATTE CANYON,Park,district,K,98,yearbook-1994
1994,2600,PLATTE CANYON,Park,district,1,101,yearbook-1994
1994,2600,PLATTE CANYON,Park,district,2,109,yearbook-1994
1994,2600,PLATTE CANYON,Park,district,3,107,yearbook-1994
1994,2600,PLATTE CANYON,Park,district,4,113,yearbook-1994
1994,2600,PLATTE CANYON,Park,district,5,100,yearbook-1994
1994,2600,PLATTE CANYON,Park,district,6,117,yearbook-1994
1994,2600,PLATTE CANYON,Park,district,7,138,yearbook-1994
1994,2600,PLATTE CANYON,Park,district,8,134,yearbook-1994
1994,2600,PLATTE CANYON,Park,district,9,129,yearbook-1994
1994,2600,PLATTE CANYON,Park,district,10,130,yearbook-1994
1994,2600,PLATTE CANYON,Park,district,11,98,yearbook-1994
1994,2600,PLATTE CANYON,Park,district,12,81,yearbook-1994
1994,2600,PLATTE CANYON,Park,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2610,PARK COUNTY,Park,district,PK,32,yearbook-1994
1994,2610,PARK COUNTY,Park,district,K,40,yearbook-1994
1994,2610,PARK COUNTY,Park,district,1,57,yearbook-1994
1994,2610,PARK COUNTY,Park,district,2,42,yearbook-1994
1994,2610,PARK COUNTY,Park,district,3,54,yearbook-1994
1994,2610,PARK COUNTY,Park,district,4,34,yearbook-1994
1994,2610,PARK COUNTY,Park,district,5,50,yearbook-1994
1994,2610,PARK COUNTY,Park,district,6,45,yearbook-1994
1994,2610,PARK COUNTY,Park,district,7,46,yearbook-1994
1994,2610,PARK COUNTY,Park,district,8,34,yearbook-1994
1994,2610,PARK COUNTY,Park,district,9,30,yearbook-1994
1994,2610,PARK COUNTY,Park,district,10,33,yearbook-1994
1994,2610,PARK COUNTY,Park,district,11,18,yearbook-1994
1994,2610,PARK COUNTY,Park,district,12,20,yearbook-1994
1994,2610,PARK COUNTY,Park,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2620,HOLYOKE,Phillips,district,PK,0,yearbook-1994
1994,2620,HOLYOKE,Phillips,district,K,43,yearbook-1994
1994,2620,HOLYOKE,Phillips,district,1,47,yearbook-1994
1994,2620,HOLYOKE,Phillips,district,2,50,yearbook-1994
1994,2620,HOLYOKE,Phillips,district,3,56,yearbook-1994
1994,2620,HOLYOKE,Phillips,district,4,50,yearbook-1994
1994,2620,HOLYOKE,Phillips,district,5,54,yearbook-1994
1994,2620,HOLYOKE,Phillips,district,6,50,yearbook-1994
1994,2620,HOLYOKE,Phillips,district,7,49,yearbook-1994
1994,2620,HOLYOKE,Phillips,district,8,53,yearbook-1994
1994,2620,HOLYOKE,Phillips,district,9,48,yearbook-1994
1994,2620,HOLYOKE,Phillips,district,10,52,yearbook-1994
1994,2620,HOLYOKE,Phillips,district,11,51,yearbook-1994
1994,2620,HOLYOKE,Phillips,district,12,39,yearbook-1994
1994,2620,HOLYOKE,Phillips,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2630,HAXTUN,Phillips,district,PK,0,yearbook-1994
1994,2630,HAXTUN,Phillips,district,K,20,yearbook-1994
1994,2630,HAXTUN,Phillips,district,1,16,yearbook-1994
1994,2630,HAXTUN,Phillips,district,2,21,yearbook-1994
1994,2630,HAXTUN,Phillips,district,3,24,yearbook-1994
1994,2630,HAXTUN,Phillips,district,4,21,yearbook-1994
1994,2630,HAXTUN,Phillips,district,5,30,yearbook-1994
1994,2630,HAXTUN,Phillips,district,6,25,yearbook-1994
1994,2630,HAXTUN,Phillips,district,7,22,yearbook-1994
1994,2630,HAXTUN,Phillips,district,8,22,yearbook-1994
1994,2630,HAXTUN,Phillips,district,9,35,yearbook-1994
1994,2630,HAXTUN,Phillips,district,10,24,yearbook-1994
1994,2630,HAXTUN,Phillips,district,11,18,yearbook-1994
1994,2630,HAXTUN,Phillips,district,12,32,yearbook-1994
1994,2630,HAXTUN,Phillips,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2640,ASPEN,Pitkin,district,PK,4,yearbook-1994
1994,2640,ASPEN,Pitkin,district,K,97,yearbook-1994
1994,2640,ASPEN,Pitkin,district,1,104,yearbook-1994
1994,2640,ASPEN,Pitkin,district,2,95,yearbook-1994
1994,2640,ASPEN,Pitkin,district,3,98,yearbook-1994
1994,2640,ASPEN,Pitkin,district,4,110,yearbook-1994
1994,2640,ASPEN,Pitkin,district,5,105,yearbook-1994
1994,2640,ASPEN,Pitkin,district,6,89,yearbook-1994
1994,2640,ASPEN,Pitkin,district,7,97,yearbook-1994
1994,2640,ASPEN,Pitkin,district,8,75,yearbook-1994
1994,2640,ASPEN,Pitkin,district,9,99,yearbook-1994
1994,2640,ASPEN,Pitkin,district,10,79,yearbook-1994
1994,2640,ASPEN,Pitkin,district,11,64,yearbook-1994
1994,2640,ASPEN,Pitkin,district,12,81,yearbook-1994
1994,2640,ASPEN,Pitkin,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2650,GRANADA,Prowers,district,PK,0,yearbook-1994
1994,2650,GRANADA,Prowers,district,K,26,yearbook-1994
1994,2650,GRANADA,Prowers,district,1,26,yearbook-1994
1994,2650,GRANADA,Prowers,district,2,22,yearbook-1994
1994,2650,GRANADA,Prowers,district,3,35,yearbook-1994
1994,2650,GRANADA,Prowers,district,4,22,yearbook-1994
1994,2650,GRANADA,Prowers,district,5,23,yearbook-1994
1994,2650,GRANADA,Prowers,district,6,25,yearbook-1994
1994,2650,GRANADA,Prowers,district,7,25,yearbook-1994
1994,2650,GRANADA,Prowers,district,8,24,yearbook-1994
1994,2650,GRANADA,Prowers,district,9,22,yearbook-1994
1994,2650,GRANADA,Prowers,district,10,29,yearbook-1994
1994,2650,GRANADA,Prowers,district,11,20,yearbook-1994
1994,2650,GRANADA,Prowers,district,12,17,yearbook-1994
1994,2650,GRANADA,Prowers,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2660,LAMAR,Prowers,district,PK,15,yearbook-1994
1994,2660,LAMAR,Prowers,district,K,134,yearbook-1994
1994,2660,LAMAR,Prowers,district,1,167,yearbook-1994
1994,2660,LAMAR,Prowers,district,2,165,yearbook-1994
1994,2660,LAMAR,Prowers,district,3,167,yearbook-1994
1994,2660,LAMAR,Prowers,district,4,176,yearbook-1994
1994,2660,LAMAR,Prowers,district,5,155,yearbook-1994
1994,2660,LAMAR,Prowers,district,6,176,yearbook-1994
1994,2660,LAMAR,Prowers,district,7,158,yearbook-1994
1994,2660,LAMAR,Prowers,district,8,153,yearbook-1994
1994,2660,LAMAR,Prowers,district,9,154,yearbook-1994
1994,2660,LAMAR,Prowers,district,10,161,yearbook-1994
1994,2660,LAMAR,Prowers,district,11,115,yearbook-1994
1994,2660,LAMAR,Prowers,district,12,120,yearbook-1994
1994,2660,LAMAR,Prowers,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2670,HOLLY,Prowers,district,PK,23,yearbook-1994
1994,2670,HOLLY,Prowers,district,K,19,yearbook-1994
1994,2670,HOLLY,Prowers,district,1,38,yearbook-1994
1994,2670,HOLLY,Prowers,district,2,31,yearbook-1994
1994,2670,HOLLY,Prowers,district,3,37,yearbook-1994
1994,2670,HOLLY,Prowers,district,4,22,yearbook-1994
1994,2670,HOLLY,Prowers,district,5,22,yearbook-1994
1994,2670,HOLLY,Prowers,district,6,32,yearbook-1994
1994,2670,HOLLY,Prowers,district,7,23,yearbook-1994
1994,2670,HOLLY,Prowers,district,8,30,yearbook-1994
1994,2670,HOLLY,Prowers,district,9,28,yearbook-1994
1994,2670,HOLLY,Prowers,district,10,26,yearbook-1994
1994,2670,HOLLY,Prowers,district,11,18,yearbook-1994
1994,2670,HOLLY,Prowers,district,12,26,yearbook-1994
1994,2670,HOLLY,Prowers,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,,WILEY,Prowers,district,PK,18,yearbook-1994
1994,,WILEY,Prowers,district,K,21,yearbook-1994
1994,,WILEY,Prowers,district,1,18,yearbook-1994
1994,,WILEY,Prowers,district,2,27,yearbook-1994
1994,,WILEY,Prowers,district,3,21,yearbook-1994
1994,,WILEY,Prowers,district,4,17,yearbook-1994
1994,,WILEY,Prowers,district,5,31,yearbook-1994
1994,,WILEY,Prowers,district,6,23,yearbook-1994
1994,,WILEY,Prowers,district,7,28,yearbook-1994
1994,,WILEY,Prowers,district,8,34,yearbook-1994
1994,,WILEY,Prowers,district,9,26,yearbook-1994
1994,,WILEY,Prowers,district,10,30,yearbook-1994
1994,,WILEY,Prowers,district,11,28,yearbook-1994
1994,,WILEY,Prowers,district,12,19,yearbook-1994
1994,,WILEY,Prowers,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2690,PUEBLO CITY,Pueblo,district,PK,332,yearbook-1994
1994,2690,PUEBLO CITY,Pueblo,district,K,1286,yearbook-1994
1994,2690,PUEBLO CITY,Pueblo,district,1,1362,yearbook-1994
1994,2690,PUEBLO CITY,Pueblo,district,2,1435,yearbook-1994
1994,2690,PUEBLO CITY,Pueblo,district,3,1415,yearbook-1994
1994,2690,PUEBLO CITY,Pueblo,district,4,1417,yearbook-1994
1994,2690,PUEBLO CITY,Pueblo,district,5,1416,yearbook-1994
1994,2690,PUEBLO CITY,Pueblo,district,6,1434,yearbook-1994
1994,2690,PUEBLO CITY,Pueblo,district,7,1425,yearbook-1994
1994,2690,PUEBLO CITY,Pueblo,district,8,1376,yearbook-1994
1994,2690,PUEBLO CITY,Pueblo,district,9,1811,yearbook-1994
1994,2690,PUEBLO CITY,Pueblo,district,10,1293,yearbook-1994
1994,2690,PUEBLO CITY,Pueblo,district,11,1127,yearbook-1994
1994,2690,PUEBLO CITY,Pueblo,district,12,872,yearbook-1994
1994,2690,PUEBLO CITY,Pueblo,district,SPECIAL_EDUCATION,0,yearbook-1994
1994,2700,PUEBLO COUNTY RURAL,Pueblo,district,PK,66,yearbook-1994
1994,2700,PUEBLO COUNTY RURAL,Pueblo,district,K,301,yearbook-1994
1994,2700,PUEBLO COUNTY RURAL,Pueblo,district,1,370,yearbook-1994
1994,2700,PUEBLO COUNTY RURAL,Pueblo,district,2,338,yearbook-1994
1994,2700,PUEBLO COUNTY RURAL,Pueblo,district,3,369,yearbook-1994
1994,2700,PUEBLO COUNTY RURAL,Pueblo,district,4,373,yearbook-1994
