year,district_code,district_name,county,countyfips,unit_type,teacher_fte,teacher_fte_basis,teacher_fte_published,teacher_fte_school_sum,schools,schools_basis,schools_published,schools_open,enrollment,enrollment_panel,enrollment_ccd,pop_5_17,pop_0_4,datatype
1993,3070,WOODLIN R-104,Washington,121,district,14.0,published,14.0,,2.0,school_panel,2.0,2.0,123.0,,123.0,1039.0,341.0,Estimate
1994,3070,WOODLIN R-104,Washington,121,district,14.5,published,14.5,,2.0,school_panel,2.0,2.0,121.0,,121.0,1058.0,341.0,Estimate
1995,3070,WOODLIN R-104,Washington,121,district,14.5,published,14.5,,2.0,school_panel,2.0,2.0,135.0,,135.0,1058.0,339.0,Estimate
1996,3070,WOODLIN R-104,Washington,121,district,14.5,published,14.5,,2.0,school_panel,2.0,2.0,132.0,,132.0,1057.0,337.0,Estimate
1997,3070,WOODLIN R-104,Washington,121,district,15.5,published,15.5,,2.0,school_panel,2.0,2.0,135.0,,135.0,1056.0,332.0,Estimate
1998,3070,WOODLIN R-104,Washington,121,district,15.5,published,15.5,,2.0,school_panel,2.0,2.0,125.0,,125.0,1045.0,323.0,Estimate
1999,3070,WOODLIN R-104,Washington,121,district,,,,,2.0,school_panel,2.0,2.0,138.0,,138.0,1017.0,314.0,Estimate
2000,3070,WOODLIN R-104,Washington,121,district,12.8578,school_sum,,12.8578,2.0,school_panel,,2.0,,,135.0,998.0,305.0,Estimate
2001,3070,WOODLIN R-104,Washington,121,district,12.6651,school_sum,,12.6651,2.0,school_panel,,2.0,124.0,124.0,124.0,959.0,306.0,Estimate
2002,3070,WOODLIN R-104,Washington,121,district,13.1651,school_sum,,13.1651,2.0,school_panel,,2.0,117.0,117.0,117.0,1020.0,318.0,Estimate
2003,3070,WOODLIN R-104,Washington,121,district,13.6651,school_sum,,13.6651,2.0,school_panel,,2.0,116.0,116.0,116.0,975.0,310.0,Estimate
2004,3070,WOODLIN R-104,Washington,121,district,13.6713,school_sum,,13.6713,2.0,school_panel,,2.0,119.0,119.0,119.0,958.0,284.0,Estimate
2005,3070,WOODLIN R-104,Washington,121,district,13.2593,school_sum,,13.2593,2.0,school_panel,,2.0,114.0,114.0,114.0,951.0,263.0,Estimate
2006,3070,WOODLIN R-104,Washington,121,district,13.8997,school_sum,,13.8997,2.0,school_panel,,2.0,98.0,98.0,98.0,931.0,255.0,Estimate
2007,3070,WOODLIN R-104,Washington,121,district,12.375,school_sum,,12.375,2.0,school_panel,,2.0,101.0,101.0,101.0,916.0,253.0,Estimate
2008,3070,WOODLIN R-104,Washington,121,district,13.25,school_sum,,13.25,2.0,school_panel,,2.0,99.0,99.0,99.0,854.0,252.0,Estimate
2009,3070,WOODLIN R-104,Washington,121,district,13.2501,school_sum,,13.2501,2.0,school_panel,,2.0,105.0,105.0,105.0,863.0,255.0,Estimate
2010,3070,WOODLIN R-104,Washington,121,district,11.881,published,11.881,11.881,2.0,school_panel,,2.0,113.0,113.0,113.0,844.0,277.0,Estimate
2011,3070,WOODLIN R-104,Washington,121,district,12.38,school_sum,,12.38,2.0,school_panel,,2.0,105.0,105.0,105.0,781.0,253.0,Estimate
2012,3070,WOODLIN R-104,Washington,121,district,10.87,school_sum,,10.87,2.0,school_panel,,2.0,93.0,93.0,93.0,774.0,243.0,Estimate
2013,3070,WOODLIN R-104,Washington,121,district,10.82,school_sum,,10.82,2.0,school_panel,,2.0,90.0,90.0,90.0,783.0,236.0,Estimate
2014,3070,WOODLIN R-104,Washington,121,district,11.117,school_sum,,11.117,2.0,school_panel,,2.0,102.0,102.0,102.0,799.0,228.0,Estimate
2015,3070,WOODLIN R-104,Washington,121,district,11.5,school_sum,,11.5,2.0,school_panel,,2.0,110.0,110.0,110.0,826.0,225.0,Estimate
2016,3070,WOODLIN R-104,Washington,121,district,12.11,published,12.11,12.11,2.0,school_panel,,2.0,113.0,113.0,113.0,823.0,247.0,Estimate
2017,3070,,Washington,121,,,,,,2.0,school_panel,,2.0,106.0,106.0,106.0,835.0,254.0,Estimate
2018,3070,WOODLIN R-104,Washington,121,district,11.2,published,11.2,11.21,2.0,school_panel,,2.0,108.0,108.0,108.0,806.0,270.0,Estimate
2019,3070,Woodlin R-104,Washington,121,district,8.8,school_sum,,8.8,2.0,school_panel,,2.0,85.0,85.0,85.0,812.0,266.0,Estimate
2020,3070,,Washington,121,,,,,,2.0,school_panel,,2.0,78.0,78.0,78.0,821.0,263.0,Estimate
2021,3070,,Washington,121,,,,,,2.0,school_panel,,2.0,72.0,72.0,72.0,853.0,261.0,Estimate
2022,3070,Woodlin R-104,Washington,121,district,9.5,published,9.5,9.5,2.0,school_panel,,2.0,82.0,82.0,82.0,843.0,266.0,Estimate
2023,3070,Woodlin R-104,Washington,121,district,9.6,published,9.6,9.6,2.0,school_panel,,2.0,76.0,76.0,76.0,868.0,252.0,Estimate
2024,3070,Woodlin R-104,Washington,121,district,8.5,published,8.5,8.5,2.0,school_panel,,2.0,74.0,74.0,74.0,849.0,256.0,Estimate
1990,3080,WELD RE-1 (GILCREST),Weld,123,district,96.5,published,96.5,,6.0,published,6.0,,1722.0,,,26644.0,10584.0,Estimate
1991,3080,WELD RE-1 (GILCREST),Weld,123,district,100.3,published,100.3,,6.0,published,6.0,,1660.0,,,27450.0,10844.0,Estimate
1992,3080,GILCREST RE-1,Weld,123,district,97.0,published,97.0,,6.0,published,6.0,,1752.0,,,28372.0,11159.0,Estimate
1993,3080,GILCREST RE-1,Weld,123,district,100.0,published,100.0,,6.0,published,6.0,,1813.0,,,29554.0,11572.0,Estimate
1994,3080,GILCREST RE-1,Weld,123,district,126.0,published,126.0,,6.0,published,6.0,,1866.0,,,30728.0,11976.0,Estimate
1995,3080,GILCREST RE-1,Weld,123,district,122.9,published,122.9,,6.0,published,6.0,,1913.0,,,31944.0,12394.0,Estimate
1996,3080,GILCREST RE-1,Weld,123,district,122.8,published,122.8,,6.0,published,6.0,,1970.0,,,32923.0,12718.0,Estimate
1997,3080,GILCREST RE-1,Weld,123,district,122.7,published,122.7,,6.0,published,6.0,,2028.0,,,33992.0,13071.0,Estimate
1998,3080,GILCREST RE-1,Weld,123,district,129.2,published,129.2,,6.0,published,6.0,,1959.0,,,35165.0,13460.0,Estimate
1999,3080,GILCREST RE-1,Weld,123,district,,,,,6.0,published,6.0,,1937.0,,,36202.0,13797.0,Estimate
2000,3080,GILCREST RE-1,Weld,123,district,131.3631,school_sum,,131.3631,,,,,,,,37436.0,14202.0,Estimate
2001,3080,WELD COUNTY RE-1,Weld,123,district,132.4256,school_sum,,132.4256,6.0,school_panel,,6.0,2018.0,2018.0,2018.0,38815.0,15123.0,Estimate
2002,3080,WELD COUNTY RE-1,Weld,123,district,146.6109,school_sum,,146.6109,6.0,school_panel,,6.0,1914.0,1914.0,1914.0,39853.0,15721.0,Estimate
2003,3080,WELD COUNTY RE-1,Weld,123,district,149.222,school_sum,,149.222,6.0,school_panel,,6.0,2001.0,2001.0,2001.0,41364.0,16527.0,Estimate
2004,3080,WELD COUNTY RE-1,Weld,123,district,146.9102,school_sum,,146.9102,6.0,school_panel,,6.0,2021.0,2021.0,2021.0,42470.0,17235.0,Estimate
2005,3080,WELD COUNTY RE-1,Weld,123,district,144.3393,school_sum,,144.3393,6.0,school_panel,,6.0,1981.0,1981.0,1981.0,44192.0,18255.0,Estimate
2006,3080,WELD COUNTY RE-1,Weld,123,district,150.1157,school_sum,,150.1157,6.0,school_panel,,6.0,1868.0,1868.0,1868.0,45519.0,18971.0,Estimate
2007,3080,WELD COUNTY RE-1,Weld,123,district,153.622,school_sum,,153.622,6.0,school_panel,,6.0,1804.0,1804.0,1804.0,46958.0,19590.0,Estimate
2008,3080,WELD COUNTY RE-1,Weld,123,district,148.3861,school_sum,,148.3861,6.0,school_panel,,6.0,1769.0,1769.0,1769.0,48277.0,19961.0,Estimate
2009,3080,WELD COUNTY RE-1,Weld,123,district,140.8606,school_sum,,140.8606,6.0,school_panel,,6.0,1784.0,1784.0,1784.0,49391.0,20021.0,Estimate
2010,3080,WELD COUNTY RE-1,Weld,123,district,126.301,published,126.301,126.301,6.0,school_panel,,6.0,1986.0,1986.0,1986.0,50677.0,19935.0,Estimate
2011,3080,WELD COUNTY RE-1,Weld,123,district,98.63,school_sum,,98.63,6.0,school_panel,,6.0,1895.0,1895.0,1895.0,51757.0,19816.0,Estimate
2012,3080,WELD COUNTY RE-1,Weld,123,district,50.92,school_sum,,50.92,6.0,school_panel,,6.0,1933.0,1933.0,1933.0,52825.0,19775.0,Estimate
2013,3080,WELD COUNTY RE-1,Weld,123,district,127.33,school_sum,,127.33,6.0,school_panel,,6.0,1922.0,1922.0,1922.0,54096.0,19878.0,Estimate
2014,3080,WELD COUNTY RE-1,Weld,123,district,137.9139,school_sum,,137.9139,6.0,school_panel,,6.0,1990.0,1990.0,1990.0,55419.0,20195.0,Estimate
2015,3080,WELD COUNTY RE-1,Weld,123,district,129.59,school_sum,,129.59,6.0,school_panel,,6.0,1985.0,1985.0,1985.0,57119.0,20793.0,Estimate
2016,3080,WELD COUNTY RE-1,Weld,123,district,133.62,published,133.62,127.76,6.0,school_panel,,6.0,2004.0,2004.0,2004.0,58807.0,21542.0,Estimate
2017,3080,,Weld,123,,,,,,6.0,school_panel,,6.0,1938.0,1938.0,1938.0,60380.0,22232.0,Estimate
2018,3080,WELD COUNTY RE-1,Weld,123,district,147.21,published,147.21,147.21,6.0,school_panel,,6.0,1948.0,1948.0,1948.0,61682.0,22730.0,Estimate
2019,3080,Weld County RE-1,Weld,123,district,144.9,school_sum,,144.9,6.0,school_panel,,6.0,1953.0,1953.0,1953.0,63183.0,23061.0,Estimate
2020,3080,,Weld,123,,,,,,6.0,school_panel,,6.0,1887.0,1887.0,1887.0,64550.0,23286.0,Estimate
2021,3080,,Weld,123,,,,,,6.0,school_panel,,6.0,1892.0,1892.0,1892.0,66001.0,23273.0,Estimate
2022,3080,Weld County RE-1,Weld,123,district,146.6,published,146.6,136.3,6.0,school_panel,,6.0,1837.0,1837.0,1837.0,67663.0,23589.0,Estimate
2023,3080,Weld County RE-1,Weld,123,district,152.0,published,152.0,152.0,6.0,school_panel,,6.0,1768.0,1768.0,1768.0,68781.0,24081.0,Estimate
2024,3080,Weld County RE-1,Weld,123,district,128.9,published,128.9,125.8,6.0,school_panel,,6.0,1727.0,1727.0,1727.0,69769.0,24634.0,Estimate
1990,3085,EATON RE-2,Weld,123,district,64.8,published,64.8,,4.0,school_panel,4.0,4.0,1184.0,,1184.0,26644.0,10584.0,Estimate
1991,3085,EATON RE-2,Weld,123,district,68.0,published,68.0,,4.0,school_panel,4.0,4.0,1210.0,,1210.0,27450.0,10844.0,Estimate
1992,3085,EATON RE-2,Weld,123,district,69.9,published,69.9,,4.0,school_panel,4.0,4.0,1213.0,,1213.0,28372.0,11159.0,Estimate
1993,3085,EATON RE-2,Weld,123,district,64.0,published,64.0,,4.0,school_panel,4.0,4.0,1271.0,,1271.0,29554.0,11572.0,Estimate
1994,3085,EATON RE-2,Weld,123,district,73.2,published,73.2,,4.0,school_panel,4.0,4.0,1289.0,,1289.0,30728.0,11976.0,Estimate
1995,3085,EATON RE-2,Weld,123,district,77.2,published,77.2,,4.0,school_panel,4.0,4.0,1351.0,,1351.0,31944.0,12394.0,Estimate
1996,3085,EATON RE-2,Weld,123,district,78.9,published,78.9,,4.0,school_panel,4.0,4.0,1355.0,,1355.0,32923.0,12718.0,Estimate
1997,3085,EATON RE-2,Weld,123,district,81.2,published,81.2,,4.0,school_panel,4.0,4.0,1354.0,,1354.0,33992.0,13071.0,Estimate
1998,3085,EATON RE-2,Weld,123,district,84.0,published,84.0,,4.0,school_panel,4.0,4.0,1343.0,,1343.0,35165.0,13460.0,Estimate
1999,3085,EATON RE-2,Weld,123,district,,,,,4.0,school_panel,4.0,4.0,1383.0,,1383.0,36202.0,13797.0,Estimate
2000,3085,EATON RE-2,Weld,123,district,88.3551,school_sum,,88.3551,4.0,school_panel,,4.0,,,1406.0,37436.0,14202.0,Estimate
2001,3085,EATON RE-2,Weld,123,district,92.3387,school_sum,,92.3387,4.0,school_panel,,4.0,1465.0,1465.0,1465.0,38815.0,15123.0,Estimate
2002,3085,EATON RE-2,Weld,123,district,94.2045,school_sum,,94.2045,4.0,school_panel,,4.0,1533.0,1533.0,1533.0,39853.0,15721.0,Estimate
2003,3085,EATON RE-2,Weld,123,district,95.9815,school_sum,,95.9815,5.0,school_panel,,5.0,1563.0,1563.0,1563.0,41364.0,16527.0,Estimate
2004,3085,EATON RE-2,Weld,123,district,96.1718,school_sum,,96.1718,5.0,school_panel,,5.0,1593.0,1593.0,1593.0,42470.0,17235.0,Estimate
2005,3085,EATON RE-2,Weld,123,district,97.7176,school_sum,,97.7176,5.0,school_panel,,5.0,1643.0,1643.0,1643.0,44192.0,18255.0,Estimate
2006,3085,EATON RE-2,Weld,123,district,97.3897,school_sum,,97.3897,5.0,school_panel,,5.0,1708.0,1708.0,1708.0,45519.0,18971.0,Estimate
2007,3085,EATON RE-2,Weld,123,district,99.2174,school_sum,,99.2174,5.0,school_panel,,5.0,1748.0,1748.0,1748.0,46958.0,19590.0,Estimate
2008,3085,EATON RE-2,Weld,123,district,109.3899,school_sum,,109.3899,5.0,school_panel,,5.0,1696.0,1696.0,1696.0,48277.0,19961.0,Estimate
2009,3085,EATON RE-2,Weld,123,district,111.5583,school_sum,,111.5583,5.0,school_panel,,5.0,1705.0,1705.0,1705.0,49391.0,20021.0,Estimate
2010,3085,EATON RE-2,Weld,123,district,108.397,published,108.397,57.358,5.0,school_panel,,5.0,1749.0,1749.0,1749.0,50677.0,19935.0,Estimate
2011,3085,EATON RE-2,Weld,123,district,87.97,school_sum,,87.97,5.0,school_panel,,5.0,1768.0,1768.0,1768.0,51757.0,19816.0,Estimate
2012,3085,EATON RE-2,Weld,123,district,84.6,school_sum,,84.6,5.0,school_panel,,5.0,1804.0,1804.0,1804.0,52825.0,19775.0,Estimate
2013,3085,EATON RE-2,Weld,123,district,109.38,school_sum,,109.38,5.0,school_panel,,5.0,1837.0,1837.0,1837.0,54096.0,19878.0,Estimate
2014,3085,EATON RE-2,Weld,123,district,112.1868,school_sum,,112.1868,5.0,school_panel,,5.0,1904.0,1904.0,1904.0,55419.0,20195.0,Estimate
2015,3085,EATON RE-2,Weld,123,district,115.78,school_sum,,115.78,5.0,school_panel,,5.0,1918.0,1918.0,1918.0,57119.0,20793.0,Estimate
2016,3085,EATON RE-2,Weld,123,district,116.31,published,116.31,116.3,5.0,school_panel,,5.0,1878.0,1878.0,1878.0,58807.0,21542.0,Estimate
2017,3085,,Weld,123,,,,,,5.0,school_panel,,5.0,1912.0,1912.0,1912.0,60380.0,22232.0,Estimate
2018,3085,EATON RE-2,Weld,123,district,116.19,published,116.19,116.19,5.0,school_panel,,5.0,1915.0,1915.0,1915.0,61682.0,22730.0,Estimate
2019,3085,Eaton RE-2,Weld,123,district,117.7,school_sum,,117.7,5.0,school_panel,,5.0,1968.0,1968.0,1968.0,63183.0,23061.0,Estimate
2020,3085,,Weld,123,,,,,,5.0,school_panel,,5.0,1942.0,1942.0,1942.0,64550.0,23286.0,Estimate
2021,3085,,Weld,123,,,,,,5.0,school_panel,,5.0,1994.0,1994.0,1994.0,66001.0,23273.0,Estimate
2022,3085,Eaton RE-2,Weld,123,district,123.0,published,123.0,123.0,5.0,school_panel,,5.0,1977.0,1977.0,1977.0,67663.0,23589.0,Estimate
2023,3085,Eaton RE-2,Weld,123,district,129.9,published,129.9,129.9,5.0,school_panel,,5.0,2007.0,2007.0,2007.0,68781.0,24081.0,Estimate
2024,3085,Eaton RE-2,Weld,123,district,127.2,published,127.2,127.2,5.0,school_panel,,5.0,2000.0,2000.0,2000.0,69769.0,24634.0,Estimate
1990,3090,WELD RE-3 (KEENESBURG),Weld,123,district,66.5,published,66.5,,4.0,school_panel,4.0,4.0,1246.0,,1246.0,26644.0,10584.0,Estimate
1991,3090,WELD RE-3 (KEENESBURG),Weld,123,district,68.0,published,68.0,,4.0,school_panel,4.0,4.0,1193.0,,1193.0,27450.0,10844.0,Estimate
1992,3090,KEENESBURG RE-3(J),Weld,123,district,67.0,published,67.0,,4.0,school_panel,4.0,4.0,1244.0,,1244.0,28372.0,11159.0,Estimate
1993,3090,KEENESBURG RE-3(J),Weld,123,district,67.5,published,67.5,,4.0,school_panel,4.0,4.0,1334.0,,1334.0,29554.0,11572.0,Estimate
1994,3090,KEENESBURG RE-3(J),Weld,123,district,81.5,published,81.5,,4.0,school_panel,4.0,4.0,1343.0,,1343.0,30728.0,11976.0,Estimate
1995,3090,KEENESBURG RE-3(J),Weld,123,district,84.5,published,84.5,,4.0,school_panel,4.0,4.0,1372.0,,1372.0,31944.0,12394.0,Estimate
1996,3090,KEENESBURG RE-3(J),Weld,123,district,84.0,published,84.0,,4.0,school_panel,4.0,4.0,1434.0,,1434.0,32923.0,12718.0,Estimate
1997,3090,KEENESBURG RE-3(J),Weld,123,district,88.0,published,88.0,,4.0,school_panel,3.0,4.0,1441.0,,1441.0,33992.0,13071.0,Estimate
1998,3090,KEENESBURG RE-3(J),Weld,123,district,90.4,published,90.4,,3.0,school_panel,3.0,3.0,1509.0,,1509.0,35165.0,13460.0,Estimate
1999,3090,KEENESBURG RE-3(J),Weld,123,district,,,,,3.0,school_panel,3.0,3.0,1601.0,,1601.0,36202.0,13797.0,Estimate
2000,3090,KEENESBURG RE-3(J),Weld,123,district,101.8626,school_sum,,101.8626,6.0,school_panel,,6.0,,,1610.0,37436.0,14202.0,Estimate
2001,3090,KEENESBURG RE-3(J),Weld,123,district,106.1815,school_sum,,106.1815,6.0,school_panel,,6.0,977.0,977.0,1694.0,38815.0,15123.0,Estimate
2002,3090,KEENESBURG RE-3(J),Weld,123,district,121.9017,school_sum,,121.9017,8.0,school_panel,,8.0,1906.0,1906.0,1925.0,39853.0,15721.0,Estimate
2003,3090,KEENESBURG RE-3(J),Weld,123,district,128.371,school_sum,,128.371,8.0,school_panel,,8.0,1916.0,1916.0,1916.0,41364.0,16527.0,Estimate
2004,3090,KEENESBURG RE-3(J),Weld,123,district,133.6574,school_sum,,133.6574,6.0,school_panel,,6.0,1936.0,1936.0,1936.0,42470.0,17235.0,Estimate
2005,3090,KEENESBURG RE-3(J),Weld,123,district,136.8866,school_sum,,136.8866,6.0,school_panel,,6.0,2024.0,2024.0,2024.0,44192.0,18255.0,Estimate
2006,3090,KEENESBURG RE-3(J),Weld,123,district,143.6393,school_sum,,143.6393,6.0,school_panel,,6.0,2088.0,2088.0,2088.0,45519.0,18971.0,Estimate
2007,3090,KEENESBURG RE-3(J),Weld,123,district,149.2654,school_sum,,149.2654,6.0,school_panel,,6.0,2105.0,2105.0,2105.0,46958.0,19590.0,Estimate
2008,3090,KEENESBURG RE-3(J),Weld,123,district,151.5388,school_sum,,151.5388,6.0,school_panel,,6.0,2157.0,2157.0,2157.0,48277.0,19961.0,Estimate
2009,3090,KEENESBURG RE-3(J),Weld,123,district,144.5335,school_sum,,144.5335,6.0,school_panel,,6.0,2149.0,2149.0,2149.0,49391.0,20021.0,Estimate
2010,3090,KEENESBURG RE-3(J),Weld,123,district,143.193,published,143.193,143.033,6.0,school_panel,,6.0,2276.0,2276.0,2276.0,50677.0,19935.0,Estimate
2011,3090,KEENESBURG RE-3(J),Weld,123,district,137.97,school_sum,,137.97,6.0,school_panel,,6.0,2276.0,2276.0,2276.0,51757.0,19816.0,Estimate
2012,3090,KEENESBURG RE-3(J),Weld,123,district,137.21,school_sum,,137.21,6.0,school_panel,,6.0,2313.0,2313.0,2313.0,52825.0,19775.0,Estimate
2013,3090,KEENESBURG RE-3(J),Weld,123,district,140.47,school_sum,,140.47,6.0,school_panel,,6.0,2306.0,2306.0,2306.0,54096.0,19878.0,Estimate
2014,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,Weld,123,district,138.6358,school_sum,,138.6358,6.0,school_panel,,6.0,2386.0,2386.0,2386.0,55419.0,20195.0,Estimate
2015,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,Weld,123,district,139.22,school_sum,,139.22,6.0,school_panel,,6.0,2341.0,2341.0,2341.0,57119.0,20793.0,Estimate
2016,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,Weld,123,district,142.22,published,142.22,142.21,6.0,school_panel,,6.0,2352.0,2352.0,2352.0,58807.0,21542.0,Estimate
2017,3090,,Weld,123,,,,,,6.0,school_panel,,6.0,2475.0,2475.0,2475.0,60380.0,22232.0,Estimate
2018,3090,WELD COUNTY SCHOOL DISTRICT RE-3J,Weld,123,district,157.78,published,157.78,157.78,7.0,school_panel,,7.0,2551.0,2551.0,2551.0,61682.0,22730.0,Estimate
2019,3090,Weld County School District RE-3J,Weld,123,district,167.7,school_sum,,167.7,7.0,school_panel,,7.0,2697.0,2697.0,2697.0,63183.0,23061.0,Estimate
2020,3090,,Weld,123,,,,,,7.0,school_panel,,7.0,2569.0,2569.0,2569.0,64550.0,23286.0,Estimate
2021,3090,,Weld,123,,,,,,7.0,school_panel,,7.0,2693.0,2693.0,2693.0,66001.0,23273.0,Estimate
2022,3090,Weld County School District RE-3J,Weld,123,district,179.8,published,179.8,179.8,8.0,school_panel,,8.0,2785.0,2785.0,2785.0,67663.0,23589.0,Estimate
2023,3090,Weld County School District RE-3J,Weld,123,district,175.4,published,175.4,175.4,8.0,school_panel,,8.0,2715.0,2715.0,2715.0,68781.0,24081.0,Estimate
2024,3090,Weld County School District RE-3J,Weld,123,district,172.4,published,172.4,172.4,8.0,school_panel,,8.0,2666.0,2666.0,2666.0,69769.0,24634.0,Estimate
1990,3100,WINDSOR RE-4,Weld,123,district,106.5,published,106.5,,5.0,school_panel,5.0,5.0,1711.0,,1711.0,26644.0,10584.0,Estimate
1991,3100,WINDSOR RE-4,Weld,123,district,108.3,published,108.3,,5.0,school_panel,5.0,5.0,1827.0,,1827.0,27450.0,10844.0,Estimate
1992,3100,WINDSOR RE-4,Weld,123,district,111.0,published,111.0,,5.0,school_panel,5.0,5.0,1828.0,,1828.0,28372.0,11159.0,Estimate
1993,3100,WINDSOR RE-4,Weld,123,district,109.0,published,109.0,,5.0,school_panel,5.0,5.0,1864.0,,1864.0,29554.0,11572.0,Estimate
1994,3100,WINDSOR RE-4,Weld,123,district,112.0,published,112.0,,5.0,school_panel,5.0,5.0,1890.0,,1890.0,30728.0,11976.0,Estimate
1995,3100,WINDSOR RE-4,Weld,123,district,124.3,published,124.3,,5.0,school_panel,5.0,5.0,2006.0,,2006.0,31944.0,12394.0,Estimate
1996,3100,WINDSOR RE-4,Weld,123,district,128.3,published,128.3,,5.0,school_panel,5.0,5.0,2116.0,,2116.0,32923.0,12718.0,Estimate
1997,3100,WINDSOR RE-4,Weld,123,district,132.1,published,132.1,,5.0,school_panel,5.0,5.0,2204.0,,2204.0,33992.0,13071.0,Estimate
1998,3100,WINDSOR RE-4,Weld,123,district,142.8,published,142.8,,5.0,school_panel,5.0,5.0,2362.0,,2362.0,35165.0,13460.0,Estimate
1999,3100,WINDSOR RE-4,Weld,123,district,,,,,5.0,school_panel,5.0,5.0,2479.0,,2479.0,36202.0,13797.0,Estimate
2000,3100,WINDSOR RE-4,Weld,123,district,158.3963,school_sum,,158.3963,5.0,school_panel,,5.0,,,2618.0,37436.0,14202.0,Estimate
2001,3100,WINDSOR RE-4,Weld,123,district,172.7204,school_sum,,172.7204,6.0,school_panel,,6.0,2416.0,2416.0,2789.0,38815.0,15123.0,Estimate
2002,3100,WINDSOR RE-4,Weld,123,district,183.4844,school_sum,,183.4844,6.0,school_panel,,6.0,2558.0,2558.0,2941.0,39853.0,15721.0,Estimate
2003,3100,WINDSOR RE-4,Weld,123,district,191.2055,school_sum,,191.2055,7.0,school_panel,,7.0,2989.0,2989.0,2989.0,41364.0,16527.0,Estimate
2004,3100,WINDSOR RE-4,Weld,123,district,194.5747,school_sum,,194.5747,7.0,school_panel,,7.0,3149.0,3149.0,3149.0,42470.0,17235.0,Estimate
2005,3100,WINDSOR RE-4,Weld,123,district,208.2277,school_sum,,208.2277,7.0,school_panel,,7.0,3371.0,3371.0,3371.0,44192.0,18255.0,Estimate
2006,3100,WINDSOR RE-4,Weld,123,district,222.2051,school_sum,,222.2051,7.0,school_panel,,7.0,3689.0,3689.0,3689.0,45519.0,18971.0,Estimate
2007,3100,WINDSOR RE-4,Weld,123,district,238.3976,school_sum,,238.3976,7.0,school_panel,,7.0,3867.0,3867.0,3867.0,46958.0,19590.0,Estimate
2008,3100,WINDSOR RE-4,Weld,123,district,250.2126,school_sum,,250.2126,7.0,school_panel,,7.0,3965.0,3965.0,3965.0,48277.0,19961.0,Estimate
2009,3100,WINDSOR RE-4,Weld,123,district,254.4839,school_sum,,254.4839,8.0,school_panel,,8.0,4082.0,4082.0,4082.0,49391.0,20021.0,Estimate
2010,3100,WINDSOR RE-4,Weld,123,district,270.35,published,270.35,267.475,9.0,school_panel,,9.0,4364.0,4364.0,4364.0,50677.0,19935.0,Estimate
2011,3100,WINDSOR RE-4,Weld,123,district,273.31,school_sum,,273.31,9.0,school_panel,,9.0,4582.0,4582.0,4582.0,51757.0,19816.0,Estimate
2012,3100,WINDSOR RE-4,Weld,123,district,277.71,school_sum,,277.71,9.0,school_panel,,9.0,4739.0,4739.0,4739.0,52825.0,19775.0,Estimate
2013,3100,WINDSOR RE-4,Weld,123,district,283.99,school_sum,,283.99,9.0,school_panel,,9.0,4821.0,4821.0,4821.0,54096.0,19878.0,Estimate
2014,3100,WINDSOR RE-4,Weld,123,district,293.0292,school_sum,,293.0292,9.0,school_panel,,9.0,5102.0,5102.0,5102.0,55419.0,20195.0,Estimate
2015,3100,WINDSOR RE-4,Weld,123,district,306.97,school_sum,,306.97,10.0,school_panel,,10.0,5524.0,5524.0,5524.0,57119.0,20793.0,Estimate
2016,3100,WINDSOR RE-4,Weld,123,district,334.91,published,334.91,333.76,10.0,school_panel,,10.0,6033.0,6033.0,6033.0,58807.0,21542.0,Estimate
