countyfips,county,year,datatype,pop_5_17,pop_0_4
101,Pueblo,2041,Forecast,20944,5715
101,Pueblo,2042,Forecast,20565,5545
101,Pueblo,2043,Forecast,20179,5384
101,Pueblo,2044,Forecast,19781,5232
101,Pueblo,2045,Forecast,19381,5090
101,Pueblo,2046,Forecast,18974,4963
101,Pueblo,2047,Forecast,18579,4853
101,Pueblo,2048,Forecast,18191,4759
101,Pueblo,2049,Forecast,17816,4680
101,Pueblo,2050,Forecast,17464,4615
101,Pueblo,2051,Forecast,17134,4562
101,Pueblo,2052,Forecast,16860,4522
101,Pueblo,2053,Forecast,16596,4498
101,Pueblo,2054,Forecast,16317,4486
101,Pueblo,2055,Forecast,16042,4487
101,Pueblo,2056,Forecast,15777,4501
101,Pueblo,2057,Forecast,15539,4517
101,Pueblo,2058,Forecast,15334,4537
101,Pueblo,2059,Forecast,15164,4560
101,Pueblo,2060,Forecast,15028,4583
103,Rio Blanco,1990,Estimate,1377,463
103,Rio Blanco,1991,Estimate,1349,443
103,Rio Blanco,1992,Estimate,1372,440
103,Rio Blanco,1993,Estimate,1381,436
103,Rio Blanco,1994,Estimate,1380,428
103,Rio Blanco,1995,Estimate,1388,421
103,Rio Blanco,1996,Estimate,1364,405
103,Rio Blanco,1997,Estimate,1346,393
103,Rio Blanco,1998,Estimate,1318,374
103,Rio Blanco,1999,Estimate,1277,354
103,Rio Blanco,2000,Estimate,1241,339
103,Rio Blanco,2001,Estimate,1197,319
103,Rio Blanco,2002,Estimate,1169,322
103,Rio Blanco,2003,Estimate,1119,312
103,Rio Blanco,2004,Estimate,1093,332
103,Rio Blanco,2005,Estimate,1029,332
103,Rio Blanco,2006,Estimate,1009,354
103,Rio Blanco,2007,Estimate,1007,379
103,Rio Blanco,2008,Estimate,989,405
103,Rio Blanco,2009,Estimate,1040,443
103,Rio Blanco,2010,Estimate,1127,484
103,Rio Blanco,2011,Estimate,1188,506
103,Rio Blanco,2012,Estimate,1247,482
103,Rio Blanco,2013,Estimate,1261,468
103,Rio Blanco,2014,Estimate,1257,441
103,Rio Blanco,2015,Estimate,1265,428
103,Rio Blanco,2016,Estimate,1291,393
103,Rio Blanco,2017,Estimate,1281,385
103,Rio Blanco,2018,Estimate,1292,388
103,Rio Blanco,2019,Estimate,1264,365
103,Rio Blanco,2020,Estimate,1276,333
103,Rio Blanco,2021,Estimate,1282,316
103,Rio Blanco,2022,Estimate,1300,329
103,Rio Blanco,2023,Estimate,1320,301
103,Rio Blanco,2024,Estimate,1293,294
103,Rio Blanco,2025,Forecast,1253,276
103,Rio Blanco,2026,Forecast,1220,258
103,Rio Blanco,2027,Forecast,1200,229
103,Rio Blanco,2028,Forecast,1177,215
103,Rio Blanco,2029,Forecast,1110,209
103,Rio Blanco,2030,Forecast,1078,208
103,Rio Blanco,2031,Forecast,1022,205
103,Rio Blanco,2032,Forecast,986,202
103,Rio Blanco,2033,Forecast,927,201
103,Rio Blanco,2034,Forecast,885,197
103,Rio Blanco,2035,Forecast,848,196
103,Rio Blanco,2036,Forecast,792,195
103,Rio Blanco,2037,Forecast,768,195
103,Rio Blanco,2038,Forecast,740,192
103,Rio Blanco,2039,Forecast,710,190
103,Rio Blanco,2040,Forecast,673,190
103,Rio Blanco,2041,Forecast,654,190
103,Rio Blanco,2042,Forecast,640,186
103,Rio Blanco,2043,Forecast,634,185
103,Rio Blanco,2044,Forecast,625,183
103,Rio Blanco,2045,Forecast,617,180
103,Rio Blanco,2046,Forecast,611,177
103,Rio Blanco,2047,Forecast,604,172
103,Rio Blanco,2048,Forecast,594,169
103,Rio Blanco,2049,Forecast,590,164
103,Rio Blanco,2050,Forecast,580,159
103,Rio Blanco,2051,Forecast,574,154
103,Rio Blanco,2052,Forecast,564,149
103,Rio Blanco,2053,Forecast,558,144
103,Rio Blanco,2054,Forecast,549,139
103,Rio Blanco,2055,Forecast,541,134
103,Rio Blanco,2056,Forecast,529,130
103,Rio Blanco,2057,Forecast,521,127
103,Rio Blanco,2058,Forecast,510,122
103,Rio Blanco,2059,Forecast,498,119
103,Rio Blanco,2060,Forecast,487,116
105,Rio Grande,1990,Estimate,2420,856
105,Rio Grande,1991,Estimate,2419,849
105,Rio Grande,1992,Estimate,2427,847
105,Rio Grande,1993,Estimate,2470,856
105,Rio Grande,1994,Estimate,2512,865
105,Rio Grande,1995,Estimate,2547,870
105,Rio Grande,1996,Estimate,2559,870
105,Rio Grande,1997,Estimate,2574,870
105,Rio Grande,1998,Estimate,2593,867
105,Rio Grande,1999,Estimate,2613,867
105,Rio Grande,2000,Estimate,2626,866
105,Rio Grande,2001,Estimate,2536,875
105,Rio Grande,2002,Estimate,2476,881
105,Rio Grande,2003,Estimate,2439,927
105,Rio Grande,2004,Estimate,2458,921
105,Rio Grande,2005,Estimate,2419,883
105,Rio Grande,2006,Estimate,2318,840
105,Rio Grande,2007,Estimate,2269,818
105,Rio Grande,2008,Estimate,2251,803
105,Rio Grande,2009,Estimate,2234,780
105,Rio Grande,2010,Estimate,2233,795
105,Rio Grande,2011,Estimate,2183,777
105,Rio Grande,2012,Estimate,2149,750
105,Rio Grande,2013,Estimate,2116,759
105,Rio Grande,2014,Estimate,2097,753
105,Rio Grande,2015,Estimate,2107,710
105,Rio Grande,2016,Estimate,2093,698
105,Rio Grande,2017,Estimate,2064,684
105,Rio Grande,2018,Estimate,2032,657
105,Rio Grande,2019,Estimate,2011,638
105,Rio Grande,2020,Estimate,1985,636
105,Rio Grande,2021,Estimate,1954,620
105,Rio Grande,2022,Estimate,1921,615
105,Rio Grande,2023,Estimate,1901,603
105,Rio Grande,2024,Estimate,1890,590
105,Rio Grande,2025,Forecast,1872,585
105,Rio Grande,2026,Forecast,1896,569
105,Rio Grande,2027,Forecast,1910,553
105,Rio Grande,2028,Forecast,1900,513
105,Rio Grande,2029,Forecast,1875,497
105,Rio Grande,2030,Forecast,1863,491
105,Rio Grande,2031,Forecast,1823,488
105,Rio Grande,2032,Forecast,1773,486
105,Rio Grande,2033,Forecast,1753,484
105,Rio Grande,2034,Forecast,1718,480
105,Rio Grande,2035,Forecast,1698,477
105,Rio Grande,2036,Forecast,1668,472
105,Rio Grande,2037,Forecast,1638,467
105,Rio Grande,2038,Forecast,1615,463
105,Rio Grande,2039,Forecast,1582,458
105,Rio Grande,2040,Forecast,1552,453
105,Rio Grande,2041,Forecast,1520,447
105,Rio Grande,2042,Forecast,1488,442
105,Rio Grande,2043,Forecast,1467,436
105,Rio Grande,2044,Forecast,1444,428
105,Rio Grande,2045,Forecast,1421,421
105,Rio Grande,2046,Forecast,1400,411
105,Rio Grande,2047,Forecast,1372,402
105,Rio Grande,2048,Forecast,1344,393
105,Rio Grande,2049,Forecast,1314,383
105,Rio Grande,2050,Forecast,1285,372
105,Rio Grande,2051,Forecast,1254,362
105,Rio Grande,2052,Forecast,1223,353
105,Rio Grande,2053,Forecast,1193,343
105,Rio Grande,2054,Forecast,1161,333
105,Rio Grande,2055,Forecast,1131,324
105,Rio Grande,2056,Forecast,1098,316
105,Rio Grande,2057,Forecast,1071,306
105,Rio Grande,2058,Forecast,1042,300
105,Rio Grande,2059,Forecast,1011,291
105,Rio Grande,2060,Forecast,984,285
107,Routt,1990,Estimate,2558,1032
107,Routt,1991,Estimate,2639,1036
107,Routt,1992,Estimate,2702,1039
107,Routt,1993,Estimate,2823,1064
107,Routt,1994,Estimate,2935,1079
107,Routt,1995,Estimate,3030,1091
107,Routt,1996,Estimate,3098,1087
107,Routt,1997,Estimate,3151,1079
107,Routt,1998,Estimate,3219,1076
107,Routt,1999,Estimate,3309,1075
107,Routt,2000,Estimate,3446,1089
107,Routt,2001,Estimate,3442,1120
107,Routt,2002,Estimate,3491,1140
107,Routt,2003,Estimate,3465,1159
107,Routt,2004,Estimate,3453,1154
107,Routt,2005,Estimate,3465,1131
107,Routt,2006,Estimate,3496,1160
107,Routt,2007,Estimate,3535,1210
107,Routt,2008,Estimate,3552,1253
107,Routt,2009,Estimate,3560,1279
107,Routt,2010,Estimate,3576,1291
107,Routt,2011,Estimate,3582,1271
107,Routt,2012,Estimate,3601,1225
107,Routt,2013,Estimate,3621,1180
107,Routt,2014,Estimate,3641,1141
107,Routt,2015,Estimate,3646,1122
107,Routt,2016,Estimate,3670,1140
107,Routt,2017,Estimate,3680,1153
107,Routt,2018,Estimate,3663,1141
107,Routt,2019,Estimate,3654,1138
107,Routt,2020,Estimate,3627,1137
107,Routt,2021,Estimate,3665,1065
107,Routt,2022,Estimate,3654,1051
107,Routt,2023,Estimate,3582,1035
107,Routt,2024,Estimate,3518,1017
107,Routt,2025,Forecast,3429,1022
107,Routt,2026,Forecast,3335,1041
107,Routt,2027,Forecast,3289,1028
107,Routt,2028,Forecast,3222,1043
107,Routt,2029,Forecast,3188,1050
107,Routt,2030,Forecast,3163,1057
107,Routt,2031,Forecast,3158,1066
107,Routt,2032,Forecast,3150,1074
107,Routt,2033,Forecast,3157,1082
107,Routt,2034,Forecast,3114,1090
107,Routt,2035,Forecast,3088,1097
107,Routt,2036,Forecast,3103,1107
107,Routt,2037,Forecast,3106,1116
107,Routt,2038,Forecast,3127,1123
107,Routt,2039,Forecast,3159,1131
107,Routt,2040,Forecast,3154,1137
107,Routt,2041,Forecast,3178,1146
107,Routt,2042,Forecast,3196,1152
107,Routt,2043,Forecast,3211,1156
107,Routt,2044,Forecast,3225,1160
107,Routt,2045,Forecast,3240,1163
107,Routt,2046,Forecast,3254,1162
107,Routt,2047,Forecast,3267,1161
107,Routt,2048,Forecast,3278,1157
107,Routt,2049,Forecast,3288,1149
107,Routt,2050,Forecast,3297,1142
107,Routt,2051,Forecast,3302,1132
107,Routt,2052,Forecast,3304,1120
107,Routt,2053,Forecast,3307,1109
107,Routt,2054,Forecast,3300,1098
107,Routt,2055,Forecast,3295,1086
107,Routt,2056,Forecast,3286,1076
107,Routt,2057,Forecast,3271,1066
107,Routt,2058,Forecast,3256,1058
107,Routt,2059,Forecast,3234,1050
107,Routt,2060,Forecast,3212,1043
109,Saguache,1990,Estimate,1084,382
109,Saguache,1991,Estimate,1100,383
109,Saguache,1992,Estimate,1103,381
109,Saguache,1993,Estimate,1106,376
109,Saguache,1994,Estimate,1122,377
109,Saguache,1995,Estimate,1183,396
109,Saguache,1996,Estimate,1210,399
109,Saguache,1997,Estimate,1213,395
109,Saguache,1998,Estimate,1221,392
109,Saguache,1999,Estimate,1254,398
109,Saguache,2000,Estimate,1289,403
109,Saguache,2001,Estimate,1238,433
109,Saguache,2002,Estimate,1216,449
109,Saguache,2003,Estimate,1185,455
109,Saguache,2004,Estimate,1147,450
109,Saguache,2005,Estimate,1118,464
109,Saguache,2006,Estimate,1084,459
109,Saguache,2007,Estimate,1059,461
109,Saguache,2008,Estimate,1030,450
109,Saguache,2009,Estimate,995,422
109,Saguache,2010,Estimate,991,415
109,Saguache,2011,Estimate,979,408
109,Saguache,2012,Estimate,983,389
109,Saguache,2013,Estimate,984,376
109,Saguache,2014,Estimate,992,352
109,Saguache,2015,Estimate,987,357
109,Saguache,2016,Estimate,989,363
109,Saguache,2017,Estimate,985,357
109,Saguache,2018,Estimate,994,363
109,Saguache,2019,Estimate,972,348
109,Saguache,2020,Estimate,959,319
109,Saguache,2021,Estimate,956,306
109,Saguache,2022,Estimate,965,311
109,Saguache,2023,Estimate,983,290
109,Saguache,2024,Estimate,958,302
109,Saguache,2025,Forecast,919,315
109,Saguache,2026,Forecast,914,306
109,Saguache,2027,Forecast,936,290
109,Saguache,2028,Forecast,940,285
109,Saguache,2029,Forecast,950,279
109,Saguache,2030,Forecast,946,277
109,Saguache,2031,Forecast,925,276
109,Saguache,2032,Forecast,929,276
109,Saguache,2033,Forecast,911,275
109,Saguache,2034,Forecast,889,273
109,Saguache,2035,Forecast,875,273
109,Saguache,2036,Forecast,853,269
109,Saguache,2037,Forecast,859,269
109,Saguache,2038,Forecast,867,268
109,Saguache,2039,Forecast,859,266
109,Saguache,2040,Forecast,844,266
109,Saguache,2041,Forecast,839,265
109,Saguache,2042,Forecast,829,264
109,Saguache,2043,Forecast,826,263
109,Saguache,2044,Forecast,825,263
109,Saguache,2045,Forecast,821,258
109,Saguache,2046,Forecast,818,258
109,Saguache,2047,Forecast,816,256
109,Saguache,2048,Forecast,814,253
109,Saguache,2049,Forecast,812,253
109,Saguache,2050,Forecast,807,250
109,Saguache,2051,Forecast,805,248
109,Saguache,2052,Forecast,802,248
109,Saguache,2053,Forecast,799,246
109,Saguache,2054,Forecast,796,244
109,Saguache,2055,Forecast,794,243
109,Saguache,2056,Forecast,790,243
109,Saguache,2057,Forecast,787,241
109,Saguache,2058,Forecast,784,239
109,Saguache,2059,Forecast,781,239
109,Saguache,2060,Forecast,778,238
111,San Juan,1990,Estimate,182,45
111,San Juan,1991,Estimate,165,40
111,San Juan,1992,Estimate,130,32
111,San Juan,1993,Estimate,115,29
111,San Juan,1994,Estimate,113,30
111,San Juan,1995,Estimate,113,30
111,San Juan,1996,Estimate,108,31
111,San Juan,1997,Estimate,103,30
111,San Juan,1998,Estimate,93,27
111,San Juan,1999,Estimate,86,26
111,San Juan,2000,Estimate,86,26
111,San Juan,2001,Estimate,76,26
111,San Juan,2002,Estimate,77,28
111,San Juan,2003,Estimate,66,31
111,San Juan,2004,Estimate,74,34
111,San Juan,2005,Estimate,74,28
111,San Juan,2006,Estimate,80,29
111,San Juan,2007,Estimate,82,29
111,San Juan,2008,Estimate,86,33
111,San Juan,2009,Estimate,82,30
111,San Juan,2010,Estimate,96,36
111,San Juan,2011,Estimate,94,36
111,San Juan,2012,Estimate,95,32
111,San Juan,2013,Estimate,96,28
111,San Juan,2014,Estimate,90,27
111,San Juan,2015,Estimate,88,24
111,San Juan,2016,Estimate,88,21
111,San Juan,2017,Estimate,85,25
111,San Juan,2018,Estimate,85,24
111,San Juan,2019,Estimate,79,20
111,San Juan,2020,Estimate,76,19
111,San Juan,2021,Estimate,75,20
111,San Juan,2022,Estimate,75,16
111,San Juan,2023,Estimate,73,23
111,San Juan,2024,Estimate,70,22
111,San Juan,2025,Forecast,70,27
111,San Juan,2026,Forecast,74,29
111,San Juan,2027,Forecast,71,32
111,San Juan,2028,Forecast,75,29
111,San Juan,2029,Forecast,59,35
111,San Juan,2030,Forecast,61,36
111,San Juan,2031,Forecast,66,36
111,San Juan,2032,Forecast,72,37
111,San Juan,2033,Forecast,76,36
111,San Juan,2034,Forecast,79,35
111,San Juan,2035,Forecast,78,34
111,San Juan,2036,Forecast,81,33
111,San Juan,2037,Forecast,85,32
111,San Juan,2038,Forecast,89,30
111,San Juan,2039,Forecast,91,28
111,San Juan,2040,Forecast,92,28
111,San Juan,2041,Forecast,89,27
111,San Juan,2042,Forecast,94,26
111,San Juan,2043,Forecast,93,25
111,San Juan,2044,Forecast,91,25
111,San Juan,2045,Forecast,88,25
111,San Juan,2046,Forecast,85,25
111,San Juan,2047,Forecast,83,25
111,San Juan,2048,Forecast,81,25
111,San Juan,2049,Forecast,78,25
111,San Juan,2050,Forecast,75,25
111,San Juan,2051,Forecast,73,25
111,San Juan,2052,Forecast,71,25
111,San Juan,2053,Forecast,71,25
111,San Juan,2054,Forecast,69,25
111,San Juan,2055,Forecast,68,25
111,San Juan,2056,Forecast,67,26
111,San Juan,2057,Forecast,66,28
111,San Juan,2058,Forecast,65,29
111,San Juan,2059,Forecast,66,30
111,San Juan,2060,Forecast,68,30
113,San Miguel,1990,Estimate,580,264
113,San Miguel,1991,Estimate,627,278
113,San Miguel,1992,Estimate,683,295
113,San Miguel,1993,Estimate,716,304
113,San Miguel,1994,Estimate,770,317
113,San Miguel,1995,Estimate,784,314
113,San Miguel,1996,Estimate,810,319
113,San Miguel,1997,Estimate,821,310
113,San Miguel,1998,Estimate,871,320
113,San Miguel,1999,Estimate,869,309
113,San Miguel,2000,Estimate,862,295
113,San Miguel,2001,Estimate,901,315
113,San Miguel,2002,Estimate,899,340
113,San Miguel,2003,Estimate,875,347
113,San Miguel,2004,Estimate,882,353
113,San Miguel,2005,Estimate,891,351
113,San Miguel,2006,Estimate,906,361
113,San Miguel,2007,Estimate,937,397
113,San Miguel,2008,Estimate,954,419
113,San Miguel,2009,Estimate,954,433
113,San Miguel,2010,Estimate,997,455
113,San Miguel,2011,Estimate,1041,458
113,San Miguel,2012,Estimate,1092,432
113,San Miguel,2013,Estimate,1114,405
113,San Miguel,2014,Estimate,1142,385
113,San Miguel,2015,Estimate,1158,383
113,San Miguel,2016,Estimate,1185,380
113,San Miguel,2017,Estimate,1177,368
113,San Miguel,2018,Estimate,1190,351
113,San Miguel,2019,Estimate,1179,335
113,San Miguel,2020,Estimate,1157,322
113,San Miguel,2021,Estimate,1147,298
113,San Miguel,2022,Estimate,1136,280
113,San Miguel,2023,Estimate,1101,270
113,San Miguel,2024,Estimate,1071,252
113,San Miguel,2025,Forecast,1012,261
113,San Miguel,2026,Forecast,973,275
113,San Miguel,2027,Forecast,922,291
113,San Miguel,2028,Forecast,902,314
113,San Miguel,2029,Forecast,860,342
113,San Miguel,2030,Forecast,842,352
113,San Miguel,2031,Forecast,835,365
113,San Miguel,2032,Forecast,826,376
113,San Miguel,2033,Forecast,837,390
113,San Miguel,2034,Forecast,830,400
113,San Miguel,2035,Forecast,837,413
113,San Miguel,2036,Forecast,859,423
113,San Miguel,2037,Forecast,873,432
113,San Miguel,2038,Forecast,906,439
113,San Miguel,2039,Forecast,933,446
113,San Miguel,2040,Forecast,969,451
113,San Miguel,2041,Forecast,1011,454
113,San Miguel,2042,Forecast,1052,454
113,San Miguel,2043,Forecast,1078,456
113,San Miguel,2044,Forecast,1102,454
113,San Miguel,2045,Forecast,1122,450
113,San Miguel,2046,Forecast,1146,445
113,San Miguel,2047,Forecast,1162,441
113,San Miguel,2048,Forecast,1174,434
113,San Miguel,2049,Forecast,1185,428
113,San Miguel,2050,Forecast,1193,422
113,San Miguel,2051,Forecast,1196,414
113,San Miguel,2052,Forecast,1198,407
113,San Miguel,2053,Forecast,1194,401
113,San Miguel,2054,Forecast,1188,396
113,San Miguel,2055,Forecast,1179,391
113,San Miguel,2056,Forecast,1170,388
113,San Miguel,2057,Forecast,1158,386
113,San Miguel,2058,Forecast,1144,384
113,San Miguel,2059,Forecast,1130,385
113,San Miguel,2060,Forecast,1118,385
115,Sedgwick,1990,Estimate,516,135
115,Sedgwick,1991,Estimate,507,136
115,Sedgwick,1992,Estimate,492,137
115,Sedgwick,1993,Estimate,489,138
115,Sedgwick,1994,Estimate,484,141
115,Sedgwick,1995,Estimate,475,143
115,Sedgwick,1996,Estimate,480,144
115,Sedgwick,1997,Estimate,481,150
115,Sedgwick,1998,Estimate,468,149
115,Sedgwick,1999,Estimate,469,153
115,Sedgwick,2000,Estimate,470,155
115,Sedgwick,2001,Estimate,445,162
115,Sedgwick,2002,Estimate,432,159
115,Sedgwick,2003,Estimate,429,159
115,Sedgwick,2004,Estimate,399,146
115,Sedgwick,2005,Estimate,398,146
115,Sedgwick,2006,Estimate,376,141
115,Sedgwick,2007,Estimate,354,128
115,Sedgwick,2008,Estimate,358,124
115,Sedgwick,2009,Estimate,343,123
115,Sedgwick,2010,Estimate,341,123
115,Sedgwick,2011,Estimate,340,128
115,Sedgwick,2012,Estimate,345,131
115,Sedgwick,2013,Estimate,347,133
115,Sedgwick,2014,Estimate,352,129
115,Sedgwick,2015,Estimate,356,132
115,Sedgwick,2016,Estimate,360,131
115,Sedgwick,2017,Estimate,355,125
115,Sedgwick,2018,Estimate,358,115
115,Sedgwick,2019,Estimate,371,109
115,Sedgwick,2020,Estimate,367,110
115,Sedgwick,2021,Estimate,357,96
115,Sedgwick,2022,Estimate,359,89
115,Sedgwick,2023,Estimate,370,89
115,Sedgwick,2024,Estimate,363,95
115,Sedgwick,2025,Forecast,353,101
115,Sedgwick,2026,Forecast,351,110
115,Sedgwick,2027,Forecast,344,115
115,Sedgwick,2028,Forecast,346,117
115,Sedgwick,2029,Forecast,342,112
115,Sedgwick,2030,Forecast,347,108
115,Sedgwick,2031,Forecast,347,106
115,Sedgwick,2032,Forecast,341,106
115,Sedgwick,2033,Forecast,339,104
115,Sedgwick,2034,Forecast,333,104
115,Sedgwick,2035,Forecast,334,104
115,Sedgwick,2036,Forecast,334,104
115,Sedgwick,2037,Forecast,332,104
115,Sedgwick,2038,Forecast,334,105
115,Sedgwick,2039,Forecast,339,105
115,Sedgwick,2040,Forecast,345,105
115,Sedgwick,2041,Forecast,345,106
115,Sedgwick,2042,Forecast,344,106
115,Sedgwick,2043,Forecast,341,106
115,Sedgwick,2044,Forecast,340,107
115,Sedgwick,2045,Forecast,341,107
115,Sedgwick,2046,Forecast,342,107
115,Sedgwick,2047,Forecast,341,107
115,Sedgwick,2048,Forecast,342,107
115,Sedgwick,2049,Forecast,344,107
115,Sedgwick,2050,Forecast,343,107
115,Sedgwick,2051,Forecast,345,106
115,Sedgwick,2052,Forecast,346,105
115,Sedgwick,2053,Forecast,347,105
115,Sedgwick,2054,Forecast,348,104
115,Sedgwick,2055,Forecast,348,104
115,Sedgwick,2056,Forecast,347,104
115,Sedgwick,2057,Forecast,347,104
115,Sedgwick,2058,Forecast,347,104
115,Sedgwick,2059,Forecast,347,104
115,Sedgwick,2060,Forecast,346,104
117,Summit,1990,Estimate,1691,960
117,Summit,1991,Estimate,1750,967
117,Summit,1992,Estimate,1785,965
117,Summit,1993,Estimate,1940,1023
117,Summit,1994,Estimate,2168,1118
117,Summit,1995,Estimate,2297,1155
117,Summit,1996,Estimate,2414,1187
117,Summit,1997,Estimate,2511,1202
117,Summit,1998,Estimate,2603,1212
117,Summit,1999,Estimate,2734,1236
117,Summit,2000,Estimate,3089,1355
117,Summit,2001,Estimate,3128,1329
117,Summit,2002,Estimate,3052,1382
117,Summit,2003,Estimate,2977,1443
117,Summit,2004,Estimate,2988,1444
117,Summit,2005,Estimate,2994,1444
117,Summit,2006,Estimate,3008,1485
117,Summit,2007,Estimate,3114,1517
117,Summit,2008,Estimate,3221,1525
117,Summit,2009,Estimate,3295,1528
117,Summit,2010,Estimate,3357,1540
117,Summit,2011,Estimate,3388,1508
117,Summit,2012,Estimate,3464,1492
117,Summit,2013,Estimate,3609,1400
117,Summit,2014,Estimate,3738,1362
117,Summit,2015,Estimate,3856,1377
117,Summit,2016,Estimate,3954,1373
117,Summit,2017,Estimate,4010,1326
117,Summit,2018,Estimate,3968,1345
117,Summit,2019,Estimate,3969,1323
117,Summit,2020,Estimate,3922,1331
117,Summit,2021,Estimate,3914,1303
117,Summit,2022,Estimate,3918,1287
117,Summit,2023,Estimate,3878,1255
117,Summit,2024,Estimate,3805,1283
117,Summit,2025,Forecast,3762,1257
117,Summit,2026,Forecast,3668,1245
117,Summit,2027,Forecast,3590,1232
117,Summit,2028,Forecast,3561,1230
117,Summit,2029,Forecast,3550,1203
117,Summit,2030,Forecast,3462,1207
117,Summit,2031,Forecast,3467,1211
117,Summit,2032,Forecast,3437,1218
117,Summit,2033,Forecast,3426,1226
117,Summit,2034,Forecast,3386,1235
117,Summit,2035,Forecast,3355,1246
117,Summit,2036,Forecast,3330,1255
117,Summit,2037,Forecast,3337,1268
117,Summit,2038,Forecast,3323,1281
117,Summit,2039,Forecast,3321,1294
117,Summit,2040,Forecast,3319,1307
117,Summit,2041,Forecast,3332,1319
117,Summit,2042,Forecast,3323,1328
117,Summit,2043,Forecast,3345,1334
117,Summit,2044,Forecast,3369,1337
117,Summit,2045,Forecast,3395,1339
117,Summit,2046,Forecast,3421,1339
117,Summit,2047,Forecast,3447,1337
117,Summit,2048,Forecast,3472,1334
117,Summit,2049,Forecast,3495,1330
117,Summit,2050,Forecast,3516,1325
117,Summit,2051,Forecast,3534,1320
117,Summit,2052,Forecast,3549,1315
117,Summit,2053,Forecast,3562,1311
117,Summit,2054,Forecast,3570,1306
117,Summit,2055,Forecast,3574,1302
117,Summit,2056,Forecast,3574,1299
117,Summit,2057,Forecast,3572,1298
117,Summit,2058,Forecast,3567,1296
117,Summit,2059,Forecast,3559,1295
117,Summit,2060,Forecast,3551,1295
119,Teller,1990,Estimate,2639,967
119,Teller,1991,Estimate,2675,955
119,Teller,1992,Estimate,2863,998
119,Teller,1993,Estimate,3071,1045
119,Teller,1994,Estimate,3272,1090
119,Teller,1995,Estimate,3502,1136
119,Teller,1996,Estimate,3726,1176
119,Teller,1997,Estimate,3898,1200
119,Teller,1998,Estimate,4000,1199
119,Teller,1999,Estimate,4084,1189
119,Teller,2000,Estimate,4244,1199
119,Teller,2001,Estimate,4283,1210
119,Teller,2002,Estimate,4257,1187
119,Teller,2003,Estimate,4211,1155
119,Teller,2004,Estimate,4078,1145
119,Teller,2005,Estimate,4040,1159
119,Teller,2006,Estimate,3965,1161
119,Teller,2007,Estimate,3942,1169
119,Teller,2008,Estimate,3793,1129
119,Teller,2009,Estimate,3719,1092
119,Teller,2010,Estimate,3676,1086
119,Teller,2011,Estimate,3597,1068
119,Teller,2012,Estimate,3527,1003
119,Teller,2013,Estimate,3415,959
119,Teller,2014,Estimate,3342,951
119,Teller,2015,Estimate,3250,941
119,Teller,2016,Estimate,3318,945
119,Teller,2017,Estimate,3320,986
119,Teller,2018,Estimate,3298,991
119,Teller,2019,Estimate,3290,946
119,Teller,2020,Estimate,3222,948
119,Teller,2021,Estimate,3192,912
119,Teller,2022,Estimate,3119,902
119,Teller,2023,Estimate,3058,897
119,Teller,2024,Estimate,2988,921
119,Teller,2025,Forecast,2943,910
119,Teller,2026,Forecast,2894,920
119,Teller,2027,Forecast,2873,923
119,Teller,2028,Forecast,2873,917
119,Teller,2029,Forecast,2834,915
119,Teller,2030,Forecast,2847,914
119,Teller,2031,Forecast,2872,915
119,Teller,2032,Forecast,2875,911
119,Teller,2033,Forecast,2874,905
119,Teller,2034,Forecast,2858,900
119,Teller,2035,Forecast,2853,893
119,Teller,2036,Forecast,2861,886
119,Teller,2037,Forecast,2879,878
119,Teller,2038,Forecast,2862,871
119,Teller,2039,Forecast,2865,865
119,Teller,2040,Forecast,2857,860
119,Teller,2041,Forecast,2846,856
119,Teller,2042,Forecast,2838,851
119,Teller,2043,Forecast,2831,848
119,Teller,2044,Forecast,2824,846
119,Teller,2045,Forecast,2813,845
119,Teller,2046,Forecast,2804,844
119,Teller,2047,Forecast,2799,845
119,Teller,2048,Forecast,2792,846
119,Teller,2049,Forecast,2787,848
119,Teller,2050,Forecast,2783,851
119,Teller,2051,Forecast,2782,852
119,Teller,2052,Forecast,2780,856
119,Teller,2053,Forecast,2781,858
119,Teller,2054,Forecast,2781,861
119,Teller,2055,Forecast,2781,863
119,Teller,2056,Forecast,2787,866
119,Teller,2057,Forecast,2790,869
119,Teller,2058,Forecast,2793,871
119,Teller,2059,Forecast,2799,873
119,Teller,2060,Forecast,2807,875
121,Washington,1990,Estimate,974,328
121,Washington,1991,Estimate,971,323
121,Washington,1992,Estimate,991,327
121,Washington,1993,Estimate,1039,341
121,Washington,1994,Estimate,1058,341
121,Washington,1995,Estimate,1058,339
121,Washington,1996,Estimate,1057,337
121,Washington,1997,Estimate,1056,332
121,Washington,1998,Estimate,1045,323
121,Washington,1999,Estimate,1017,314
121,Washington,2000,Estimate,998,305
121,Washington,2001,Estimate,959,306
121,Washington,2002,Estimate,1020,318
121,Washington,2003,Estimate,975,310
121,Washington,2004,Estimate,958,284
121,Washington,2005,Estimate,951,263
121,Washington,2006,Estimate,931,255
121,Washington,2007,Estimate,916,253
121,Washington,2008,Estimate,854,252
121,Washington,2009,Estimate,863,255
121,Washington,2010,Estimate,844,277
121,Washington,2011,Estimate,781,253
121,Washington,2012,Estimate,774,243
121,Washington,2013,Estimate,783,236
121,Washington,2014,Estimate,799,228
121,Washington,2015,Estimate,826,225
121,Washington,2016,Estimate,823,247
