county,year,population,basis,countyfips
Routt,2005,21453.0,sdo annual estimate,107
Routt,2006,21886.0,sdo annual estimate,107
Routt,2007,22415.0,sdo annual estimate,107
Routt,2008,22931.0,sdo annual estimate,107
Routt,2009,23325.0,sdo annual estimate,107
Routt,2010,23439.0,sdo annual estimate,107
Routt,2011,23485.0,sdo annual estimate,107
Routt,2012,23525.0,sdo annual estimate,107
Routt,2013,23578.0,sdo annual estimate,107
Routt,2014,23659.0,sdo annual estimate,107
Routt,2015,23824.0,sdo annual estimate,107
Routt,2016,23952.0,sdo annual estimate,107
Routt,2017,24162.0,sdo annual estimate,107
Routt,2018,24314.0,sdo annual estimate,107
Routt,2019,24520.0,sdo annual estimate,107
Routt,2020,24837.0,sdo annual estimate,107
Routt,2021,25068.0,sdo annual estimate,107
Routt,2022,25105.0,sdo annual estimate,107
Routt,2023,25137.0,sdo annual estimate,107
Routt,2024,25241.0,sdo annual estimate,107
Saguache,1870,304.0,decennial census,109
Saguache,1880,1973.0,decennial census,109
Saguache,1890,3313.0,decennial census,109
Saguache,1900,3853.0,decennial census,109
Saguache,1910,4160.0,decennial census,109
Saguache,1920,4638.0,decennial census,109
Saguache,1930,6250.0,decennial census,109
Saguache,1940,6173.0,decennial census,109
Saguache,1950,5664.0,decennial census,109
Saguache,1960,4473.0,decennial census,109
Saguache,1970,3827.0,decennial census,109
Saguache,1980,3935.0,sdo annual estimate,109
Saguache,1981,4106.0,sdo annual estimate,109
Saguache,1982,4201.0,sdo annual estimate,109
Saguache,1983,4434.0,sdo annual estimate,109
Saguache,1984,4387.0,sdo annual estimate,109
Saguache,1985,4400.0,sdo annual estimate,109
Saguache,1986,4598.0,sdo annual estimate,109
Saguache,1987,4785.0,sdo annual estimate,109
Saguache,1988,4663.0,sdo annual estimate,109
Saguache,1989,4639.0,sdo annual estimate,109
Saguache,1990,4619.0,sdo annual estimate,109
Saguache,1991,4732.0,sdo annual estimate,109
Saguache,1992,4788.0,sdo annual estimate,109
Saguache,1993,4826.0,sdo annual estimate,109
Saguache,1994,4942.0,sdo annual estimate,109
Saguache,1995,5270.0,sdo annual estimate,109
Saguache,1996,5425.0,sdo annual estimate,109
Saguache,1997,5492.0,sdo annual estimate,109
Saguache,1998,5558.0,sdo annual estimate,109
Saguache,1999,5765.0,sdo annual estimate,109
Saguache,2000,5983.0,sdo annual estimate,109
Saguache,2001,6083.0,sdo annual estimate,109
Saguache,2002,6245.0,sdo annual estimate,109
Saguache,2003,6279.0,sdo annual estimate,109
Saguache,2004,6240.0,sdo annual estimate,109
Saguache,2005,6284.0,sdo annual estimate,109
Saguache,2006,6241.0,sdo annual estimate,109
Saguache,2007,6159.0,sdo annual estimate,109
Saguache,2008,6176.0,sdo annual estimate,109
Saguache,2009,6126.0,sdo annual estimate,109
Saguache,2010,6144.0,sdo annual estimate,109
Saguache,2011,6156.0,sdo annual estimate,109
Saguache,2012,6158.0,sdo annual estimate,109
Saguache,2013,6166.0,sdo annual estimate,109
Saguache,2014,6175.0,sdo annual estimate,109
Saguache,2015,6183.0,sdo annual estimate,109
Saguache,2016,6188.0,sdo annual estimate,109
Saguache,2017,6214.0,sdo annual estimate,109
Saguache,2018,6276.0,sdo annual estimate,109
Saguache,2019,6360.0,sdo annual estimate,109
Saguache,2020,6391.0,sdo annual estimate,109
Saguache,2021,6509.0,sdo annual estimate,109
Saguache,2022,6623.0,sdo annual estimate,109
Saguache,2023,6683.0,sdo annual estimate,109
Saguache,2024,6682.0,sdo annual estimate,109
San Juan,1870,0.0,decennial census,111
San Juan,1880,1087.0,decennial census,111
San Juan,1890,1572.0,decennial census,111
San Juan,1900,2343.0,decennial census,111
San Juan,1910,3063.0,decennial census,111
San Juan,1920,1700.0,decennial census,111
San Juan,1930,1935.0,decennial census,111
San Juan,1940,1439.0,decennial census,111
San Juan,1950,1471.0,decennial census,111
San Juan,1960,849.0,decennial census,111
San Juan,1970,831.0,decennial census,111
San Juan,1980,833.0,sdo annual estimate,111
San Juan,1981,976.0,sdo annual estimate,111
San Juan,1982,1147.0,sdo annual estimate,111
San Juan,1983,1009.0,sdo annual estimate,111
San Juan,1984,916.0,sdo annual estimate,111
San Juan,1985,763.0,sdo annual estimate,111
San Juan,1986,754.0,sdo annual estimate,111
San Juan,1987,811.0,sdo annual estimate,111
San Juan,1988,747.0,sdo annual estimate,111
San Juan,1989,746.0,sdo annual estimate,111
San Juan,1990,745.0,sdo annual estimate,111
San Juan,1991,711.0,sdo annual estimate,111
San Juan,1992,574.0,sdo annual estimate,111
San Juan,1993,540.0,sdo annual estimate,111
San Juan,1994,563.0,sdo annual estimate,111
San Juan,1995,571.0,sdo annual estimate,111
San Juan,1996,579.0,sdo annual estimate,111
San Juan,1997,570.0,sdo annual estimate,111
San Juan,1998,555.0,sdo annual estimate,111
San Juan,1999,557.0,sdo annual estimate,111
San Juan,2000,561.0,sdo annual estimate,111
San Juan,2001,566.0,sdo annual estimate,111
San Juan,2002,599.0,sdo annual estimate,111
San Juan,2003,615.0,sdo annual estimate,111
San Juan,2004,635.0,sdo annual estimate,111
San Juan,2005,645.0,sdo annual estimate,111
San Juan,2006,672.0,sdo annual estimate,111
San Juan,2007,686.0,sdo annual estimate,111
San Juan,2008,698.0,sdo annual estimate,111
San Juan,2009,687.0,sdo annual estimate,111
San Juan,2010,709.0,sdo annual estimate,111
San Juan,2011,706.0,sdo annual estimate,111
San Juan,2012,703.0,sdo annual estimate,111
San Juan,2013,704.0,sdo annual estimate,111
San Juan,2014,700.0,sdo annual estimate,111
San Juan,2015,696.0,sdo annual estimate,111
San Juan,2016,697.0,sdo annual estimate,111
San Juan,2017,700.0,sdo annual estimate,111
San Juan,2018,703.0,sdo annual estimate,111
San Juan,2019,705.0,sdo annual estimate,111
San Juan,2020,711.0,sdo annual estimate,111
San Juan,2021,741.0,sdo annual estimate,111
San Juan,2022,800.0,sdo annual estimate,111
San Juan,2023,803.0,sdo annual estimate,111
San Juan,2024,818.0,sdo annual estimate,111
San Miguel,1870,0.0,decennial census,113
San Miguel,1880,0.0,decennial census,113
San Miguel,1890,2909.0,decennial census,113
San Miguel,1900,5373.0,decennial census,113
San Miguel,1910,4700.0,decennial census,113
San Miguel,1920,5281.0,decennial census,113
San Miguel,1930,2184.0,decennial census,113
San Miguel,1940,3664.0,decennial census,113
San Miguel,1950,2693.0,decennial census,113
San Miguel,1960,2944.0,decennial census,113
San Miguel,1970,1949.0,decennial census,113
San Miguel,1980,3192.0,sdo annual estimate,113
San Miguel,1981,3168.0,sdo annual estimate,113
San Miguel,1982,2999.0,sdo annual estimate,113
San Miguel,1983,2914.0,sdo annual estimate,113
San Miguel,1984,2969.0,sdo annual estimate,113
San Miguel,1985,3189.0,sdo annual estimate,113
San Miguel,1986,3374.0,sdo annual estimate,113
San Miguel,1987,3463.0,sdo annual estimate,113
San Miguel,1988,3557.0,sdo annual estimate,113
San Miguel,1989,3612.0,sdo annual estimate,113
San Miguel,1990,3653.0,sdo annual estimate,113
San Miguel,1991,4130.0,sdo annual estimate,113
San Miguel,1992,4565.0,sdo annual estimate,113
San Miguel,1993,4864.0,sdo annual estimate,113
San Miguel,1994,5305.0,sdo annual estimate,113
San Miguel,1995,5489.0,sdo annual estimate,113
San Miguel,1996,5804.0,sdo annual estimate,113
San Miguel,1997,5953.0,sdo annual estimate,113
San Miguel,1998,6453.0,sdo annual estimate,113
San Miguel,1999,6533.0,sdo annual estimate,113
San Miguel,2000,6615.0,sdo annual estimate,113
San Miguel,2001,6900.0,sdo annual estimate,113
San Miguel,2002,7042.0,sdo annual estimate,113
San Miguel,2003,7010.0,sdo annual estimate,113
San Miguel,2004,7027.0,sdo annual estimate,113
San Miguel,2005,7045.0,sdo annual estimate,113
San Miguel,2006,7059.0,sdo annual estimate,113
San Miguel,2007,7276.0,sdo annual estimate,113
San Miguel,2008,7304.0,sdo annual estimate,113
San Miguel,2009,7267.0,sdo annual estimate,113
San Miguel,2010,7356.0,sdo annual estimate,113
San Miguel,2011,7486.0,sdo annual estimate,113
San Miguel,2012,7576.0,sdo annual estimate,113
San Miguel,2013,7615.0,sdo annual estimate,113
San Miguel,2014,7728.0,sdo annual estimate,113
San Miguel,2015,7825.0,sdo annual estimate,113
San Miguel,2016,8001.0,sdo annual estimate,113
San Miguel,2017,8014.0,sdo annual estimate,113
San Miguel,2018,8154.0,sdo annual estimate,113
San Miguel,2019,8123.0,sdo annual estimate,113
San Miguel,2020,8056.0,sdo annual estimate,113
San Miguel,2021,8080.0,sdo annual estimate,113
San Miguel,2022,8006.0,sdo annual estimate,113
San Miguel,2023,7870.0,sdo annual estimate,113
San Miguel,2024,7802.0,sdo annual estimate,113
Sedgwick,1870,0.0,decennial census,115
Sedgwick,1880,0.0,decennial census,115
Sedgwick,1890,1293.0,decennial census,115
Sedgwick,1900,971.0,decennial census,115
Sedgwick,1910,3061.0,decennial census,115
Sedgwick,1920,4207.0,decennial census,115
Sedgwick,1930,5580.0,decennial census,115
Sedgwick,1940,5294.0,decennial census,115
Sedgwick,1950,5095.0,decennial census,115
Sedgwick,1960,4242.0,decennial census,115
Sedgwick,1970,3405.0,decennial census,115
Sedgwick,1980,3266.0,sdo annual estimate,115
Sedgwick,1981,3217.0,sdo annual estimate,115
Sedgwick,1982,3201.0,sdo annual estimate,115
Sedgwick,1983,3159.0,sdo annual estimate,115
Sedgwick,1984,3195.0,sdo annual estimate,115
Sedgwick,1985,2991.0,sdo annual estimate,115
Sedgwick,1986,2825.0,sdo annual estimate,115
Sedgwick,1987,2793.0,sdo annual estimate,115
Sedgwick,1988,2794.0,sdo annual estimate,115
Sedgwick,1989,2734.0,sdo annual estimate,115
Sedgwick,1990,2690.0,sdo annual estimate,115
Sedgwick,1991,2670.0,sdo annual estimate,115
Sedgwick,1992,2629.0,sdo annual estimate,115
Sedgwick,1993,2649.0,sdo annual estimate,115
Sedgwick,1994,2664.0,sdo annual estimate,115
Sedgwick,1995,2650.0,sdo annual estimate,115
Sedgwick,1996,2686.0,sdo annual estimate,115
Sedgwick,1997,2731.0,sdo annual estimate,115
Sedgwick,1998,2681.0,sdo annual estimate,115
Sedgwick,1999,2719.0,sdo annual estimate,115
Sedgwick,2000,2744.0,sdo annual estimate,115
Sedgwick,2001,2694.0,sdo annual estimate,115
Sedgwick,2002,2694.0,sdo annual estimate,115
Sedgwick,2003,2715.0,sdo annual estimate,115
Sedgwick,2004,2606.0,sdo annual estimate,115
Sedgwick,2005,2578.0,sdo annual estimate,115
Sedgwick,2006,2515.0,sdo annual estimate,115
Sedgwick,2007,2422.0,sdo annual estimate,115
Sedgwick,2008,2420.0,sdo annual estimate,115
Sedgwick,2009,2376.0,sdo annual estimate,115
Sedgwick,2010,2367.0,sdo annual estimate,115
Sedgwick,2011,2371.0,sdo annual estimate,115
Sedgwick,2012,2375.0,sdo annual estimate,115
Sedgwick,2013,2379.0,sdo annual estimate,115
Sedgwick,2014,2384.0,sdo annual estimate,115
Sedgwick,2015,2388.0,sdo annual estimate,115
Sedgwick,2016,2392.0,sdo annual estimate,115
Sedgwick,2017,2396.0,sdo annual estimate,115
Sedgwick,2018,2401.0,sdo annual estimate,115
Sedgwick,2019,2405.0,sdo annual estimate,115
Sedgwick,2020,2391.0,sdo annual estimate,115
Sedgwick,2021,2332.0,sdo annual estimate,115
Sedgwick,2022,2297.0,sdo annual estimate,115
Sedgwick,2023,2320.0,sdo annual estimate,115
Sedgwick,2024,2278.0,sdo annual estimate,115
Summit,1870,258.0,decennial census,117
Summit,1880,5459.0,decennial census,117
Summit,1890,1906.0,decennial census,117
Summit,1900,2744.0,decennial census,117
Summit,1910,2003.0,decennial census,117
Summit,1920,1724.0,decennial census,117
Summit,1930,987.0,decennial census,117
Summit,1940,1754.0,decennial census,117
Summit,1950,1135.0,decennial census,117
Summit,1960,2073.0,decennial census,117
Summit,1970,2665.0,decennial census,117
Summit,1980,8848.0,sdo annual estimate,117
Summit,1981,9234.0,sdo annual estimate,117
Summit,1982,10017.0,sdo annual estimate,117
Summit,1983,10310.0,sdo annual estimate,117
Summit,1984,12025.0,sdo annual estimate,117
Summit,1985,12865.0,sdo annual estimate,117
Summit,1986,13274.0,sdo annual estimate,117
Summit,1987,12406.0,sdo annual estimate,117
Summit,1988,12498.0,sdo annual estimate,117
Summit,1989,12718.0,sdo annual estimate,117
Summit,1990,12881.0,sdo annual estimate,117
Summit,1991,13471.0,sdo annual estimate,117
Summit,1992,13840.0,sdo annual estimate,117
Summit,1993,15194.0,sdo annual estimate,117
Summit,1994,17107.0,sdo annual estimate,117
Summit,1995,18270.0,sdo annual estimate,117
Summit,1996,19396.0,sdo annual estimate,117
Summit,1997,20349.0,sdo annual estimate,117
Summit,1998,21281.0,sdo annual estimate,117
Summit,1999,22568.0,sdo annual estimate,117
Summit,2000,25709.0,sdo annual estimate,117
Summit,2001,26293.0,sdo annual estimate,117
Summit,2002,26514.0,sdo annual estimate,117
Summit,2003,26706.0,sdo annual estimate,117
Summit,2004,26707.0,sdo annual estimate,117
Summit,2005,26623.0,sdo annual estimate,117
Summit,2006,26839.0,sdo annual estimate,117
Summit,2007,27163.0,sdo annual estimate,117
Summit,2008,27464.0,sdo annual estimate,117
Summit,2009,27783.0,sdo annual estimate,117
Summit,2010,28073.0,sdo annual estimate,117
Summit,2011,28087.0,sdo annual estimate,117
Summit,2012,28385.0,sdo annual estimate,117
Summit,2013,28860.0,sdo annual estimate,117
Summit,2014,29496.0,sdo annual estimate,117
Summit,2015,30268.0,sdo annual estimate,117
Summit,2016,30817.0,sdo annual estimate,117
Summit,2017,31133.0,sdo annual estimate,117
Summit,2018,31095.0,sdo annual estimate,117
Summit,2019,31190.0,sdo annual estimate,117
Summit,2020,31238.0,sdo annual estimate,117
Summit,2021,31235.0,sdo annual estimate,117
Summit,2022,30907.0,sdo annual estimate,117
Summit,2023,30812.0,sdo annual estimate,117
Summit,2024,30889.0,sdo annual estimate,117
Teller,1870,0.0,decennial census,119
Teller,1880,0.0,decennial census,119
Teller,1890,0.0,decennial census,119
Teller,1900,29002.0,decennial census,119
Teller,1910,14351.0,decennial census,119
Teller,1920,6696.0,decennial census,119
Teller,1930,4141.0,decennial census,119
Teller,1940,6463.0,decennial census,119
Teller,1950,2754.0,decennial census,119
Teller,1960,2495.0,decennial census,119
Teller,1970,3316.0,decennial census,119
Teller,1980,8034.0,sdo annual estimate,119
Teller,1981,8635.0,sdo annual estimate,119
Teller,1982,9314.0,sdo annual estimate,119
Teller,1983,10172.0,sdo annual estimate,119
Teller,1984,10864.0,sdo annual estimate,119
Teller,1985,11305.0,sdo annual estimate,119
Teller,1986,11800.0,sdo annual estimate,119
Teller,1987,12458.0,sdo annual estimate,119
Teller,1988,12477.0,sdo annual estimate,119
Teller,1989,12474.0,sdo annual estimate,119
Teller,1990,12468.0,sdo annual estimate,119
Teller,1991,12712.0,sdo annual estimate,119
Teller,1992,13670.0,sdo annual estimate,119
Teller,1993,14735.0,sdo annual estimate,119
Teller,1994,15790.0,sdo annual estimate,119
Teller,1995,16981.0,sdo annual estimate,119
Teller,1996,18135.0,sdo annual estimate,119
Teller,1997,19066.0,sdo annual estimate,119
Teller,1998,19672.0,sdo annual estimate,119
Teller,1999,20179.0,sdo annual estimate,119
Teller,2000,21068.0,sdo annual estimate,119
Teller,2001,21738.0,sdo annual estimate,119
Teller,2002,21989.0,sdo annual estimate,119
Teller,2003,22218.0,sdo annual estimate,119
Teller,2004,22218.0,sdo annual estimate,119
Teller,2005,22505.0,sdo annual estimate,119
Teller,2006,22791.0,sdo annual estimate,119
Teller,2007,23164.0,sdo annual estimate,119
Teller,2008,23102.0,sdo annual estimate,119
Teller,2009,23205.0,sdo annual estimate,119
Teller,2010,23441.0,sdo annual estimate,119
Teller,2011,23268.0,sdo annual estimate,119
Teller,2012,23270.0,sdo annual estimate,119
Teller,2013,23110.0,sdo annual estimate,119
Teller,2014,23121.0,sdo annual estimate,119
Teller,2015,23006.0,sdo annual estimate,119
Teller,2016,23607.0,sdo annual estimate,119
Teller,2017,24153.0,sdo annual estimate,119
Teller,2018,24523.0,sdo annual estimate,119
Teller,2019,24679.0,sdo annual estimate,119
Teller,2020,24747.0,sdo annual estimate,119
Teller,2021,24954.0,sdo annual estimate,119
Teller,2022,24859.0,sdo annual estimate,119
Teller,2023,24704.0,sdo annual estimate,119
Teller,2024,24823.0,sdo annual estimate,119
Washington,1870,0.0,decennial census,121
Washington,1880,0.0,decennial census,121
Washington,1890,2301.0,decennial census,121
Washington,1900,1242.0,decennial census,121
Washington,1910,6002.0,decennial census,121
Washington,1920,11268.0,decennial census,121
Washington,1930,9591.0,decennial census,121
Washington,1940,8336.0,decennial census,121
Washington,1950,7520.0,decennial census,121
Washington,1960,6625.0,decennial census,121
Washington,1970,5550.0,decennial census,121
Washington,1980,5304.0,sdo annual estimate,121
Washington,1981,5217.0,sdo annual estimate,121
Washington,1982,5392.0,sdo annual estimate,121
Washington,1983,5570.0,sdo annual estimate,121
Washington,1984,5531.0,sdo annual estimate,121
Washington,1985,5396.0,sdo annual estimate,121
Washington,1986,5194.0,sdo annual estimate,121
Washington,1987,5187.0,sdo annual estimate,121
Washington,1988,5142.0,sdo annual estimate,121
Washington,1989,4951.0,sdo annual estimate,121
Washington,1990,4812.0,sdo annual estimate,121
Washington,1991,4783.0,sdo annual estimate,121
Washington,1992,4886.0,sdo annual estimate,121
Washington,1993,5144.0,sdo annual estimate,121
Washington,1994,5221.0,sdo annual estimate,121
Washington,1995,5236.0,sdo annual estimate,121
Washington,1996,5221.0,sdo annual estimate,121
Washington,1997,5210.0,sdo annual estimate,121
Washington,1998,5155.0,sdo annual estimate,121
Washington,1999,5024.0,sdo annual estimate,121
Washington,2000,4936.0,sdo annual estimate,121
Washington,2001,4899.0,sdo annual estimate,121
Washington,2002,5259.0,sdo annual estimate,121
Washington,2003,5140.0,sdo annual estimate,121
Washington,2004,5060.0,sdo annual estimate,121
Washington,2005,4995.0,sdo annual estimate,121
Washington,2006,4981.0,sdo annual estimate,121
Washington,2007,4927.0,sdo annual estimate,121
Washington,2008,4802.0,sdo annual estimate,121
Washington,2009,4777.0,sdo annual estimate,121
Washington,2010,4815.0,sdo annual estimate,121
Washington,2011,4608.0,sdo annual estimate,121
Washington,2012,4560.0,sdo annual estimate,121
Washington,2013,4614.0,sdo annual estimate,121
Washington,2014,4617.0,sdo annual estimate,121
Washington,2015,4682.0,sdo annual estimate,121
Washington,2016,4745.0,sdo annual estimate,121
Washington,2017,4845.0,sdo annual estimate,121
Washington,2018,4812.0,sdo annual estimate,121
Washington,2019,4826.0,sdo annual estimate,121
Washington,2020,4813.0,sdo annual estimate,121
Washington,2021,4871.0,sdo annual estimate,121
Washington,2022,4840.0,sdo annual estimate,121
Washington,2023,4851.0,sdo annual estimate,121
Washington,2024,4773.0,sdo annual estimate,121
Weld,1870,1636.0,decennial census,123
Weld,1880,5646.0,decennial census,123
Weld,1890,11736.0,decennial census,123
Weld,1900,16803.0,decennial census,123
Weld,1910,39177.0,decennial census,123
Weld,1920,54059.0,decennial census,123
Weld,1930,65097.0,decennial census,123
Weld,1940,63747.0,decennial census,123
Weld,1950,67504.0,decennial census,123
Weld,1960,72344.0,decennial census,123
Weld,1970,89297.0,decennial census,123
Weld,1980,123438.0,sdo annual estimate,123
Weld,1981,124027.0,sdo annual estimate,123
Weld,1982,124358.0,sdo annual estimate,123
Weld,1983,127334.0,sdo annual estimate,123
Weld,1984,128969.0,sdo annual estimate,123
Weld,1985,130400.0,sdo annual estimate,123
Weld,1986,129749.0,sdo annual estimate,123
Weld,1987,131028.0,sdo annual estimate,123
Weld,1988,131880.0,sdo annual estimate,123
Weld,1989,131867.0,sdo annual estimate,123
Weld,1990,131821.0,sdo annual estimate,123
Weld,1991,135731.0,sdo annual estimate,123
Weld,1992,140122.0,sdo annual estimate,123
Weld,1993,145778.0,sdo annual estimate,123
Weld,1994,151368.0,sdo annual estimate,123
Weld,1995,157173.0,sdo annual estimate,123
Weld,1996,161809.0,sdo annual estimate,123
Weld,1997,166840.0,sdo annual estimate,123
Weld,1998,172394.0,sdo annual estimate,123
Weld,1999,177265.0,sdo annual estimate,123
Weld,2000,183076.0,sdo annual estimate,123
Weld,2001,192482.0,sdo annual estimate,123
Weld,2002,198975.0,sdo annual estimate,123
Weld,2003,207157.0,sdo annual estimate,123
Weld,2004,214069.0,sdo annual estimate,123
Weld,2005,223432.0,sdo annual estimate,123
Weld,2006,231283.0,sdo annual estimate,123
Weld,2007,238279.0,sdo annual estimate,123
Weld,2008,244116.0,sdo annual estimate,123
Weld,2009,248959.0,sdo annual estimate,123
Weld,2010,254230.0,sdo annual estimate,123
Weld,2011,258702.0,sdo annual estimate,123
Weld,2012,263850.0,sdo annual estimate,123
Weld,2013,269770.0,sdo annual estimate,123
Weld,2014,275994.0,sdo annual estimate,123
Weld,2015,284855.0,sdo annual estimate,123
Weld,2016,294513.0,sdo annual estimate,123
Weld,2017,304595.0,sdo annual estimate,123
Weld,2018,313219.0,sdo annual estimate,123
Weld,2019,322333.0,sdo annual estimate,123
Weld,2020,331459.0,sdo annual estimate,123
Weld,2021,339934.0,sdo annual estimate,123
Weld,2022,350563.0,sdo annual estimate,123
Weld,2023,360272.0,sdo annual estimate,123
Weld,2024,369880.0,sdo annual estimate,123
Yuma,1870,0.0,decennial census,125
Yuma,1880,0.0,decennial census,125
Yuma,1890,2596.0,decennial census,125
Yuma,1900,1729.0,decennial census,125
Yuma,1910,8499.0,decennial census,125
Yuma,1920,13897.0,decennial census,125
Yuma,1930,13613.0,decennial census,125
Yuma,1940,12102.0,decennial census,125
Yuma,1950,10827.0,decennial census,125
Yuma,1960,8912.0,decennial census,125
Yuma,1970,8544.0,decennial census,125
Yuma,1980,9682.0,sdo annual estimate,125
Yuma,1981,9753.0,sdo annual estimate,125
Yuma,1982,9899.0,sdo annual estimate,125
Yuma,1983,10033.0,sdo annual estimate,125
Yuma,1984,9935.0,sdo annual estimate,125
Yuma,1985,9853.0,sdo annual estimate,125
Yuma,1986,9583.0,sdo annual estimate,125
Yuma,1987,9434.0,sdo annual estimate,125
Yuma,1988,9564.0,sdo annual estimate,125
Yuma,1989,9211.0,sdo annual estimate,125
Yuma,1990,8954.0,sdo annual estimate,125
Yuma,1991,9011.0,sdo annual estimate,125
Yuma,1992,9001.0,sdo annual estimate,125
Yuma,1993,9166.0,sdo annual estimate,125
Yuma,1994,9276.0,sdo annual estimate,125
Yuma,1995,9455.0,sdo annual estimate,125
Yuma,1996,9521.0,sdo annual estimate,125
Yuma,1997,9657.0,sdo annual estimate,125
Yuma,1998,9799.0,sdo annual estimate,125
Yuma,1999,9823.0,sdo annual estimate,125
Yuma,2000,9815.0,sdo annual estimate,125
Yuma,2001,9831.0,sdo annual estimate,125
Yuma,2002,9947.0,sdo annual estimate,125
Yuma,2003,10093.0,sdo annual estimate,125
Yuma,2004,9885.0,sdo annual estimate,125
Yuma,2005,9892.0,sdo annual estimate,125
Yuma,2006,9917.0,sdo annual estimate,125
Yuma,2007,9881.0,sdo annual estimate,125
Yuma,2008,9895.0,sdo annual estimate,125
Yuma,2009,10036.0,sdo annual estimate,125
Yuma,2010,10032.0,sdo annual estimate,125
Yuma,2011,10111.0,sdo annual estimate,125
Yuma,2012,10078.0,sdo annual estimate,125
Yuma,2013,10143.0,sdo annual estimate,125
Yuma,2014,10188.0,sdo annual estimate,125
Yuma,2015,10039.0,sdo annual estimate,125
Yuma,2016,10056.0,sdo annual estimate,125
Yuma,2017,9973.0,sdo annual estimate,125
Yuma,2018,9955.0,sdo annual estimate,125
Yuma,2019,10009.0,sdo annual estimate,125
Yuma,2020,9978.0,sdo annual estimate,125
Yuma,2021,9932.0,sdo annual estimate,125
Yuma,2022,9976.0,sdo annual estimate,125
Yuma,2023,9985.0,sdo annual estimate,125
Yuma,2024,10026.0,sdo annual estimate,125
