countyfips,placefips,municipality,year,population
045,57400,Parachute,1998,1022.0
045,57400,Parachute,1999,1013.0
045,57400,Parachute,2000,1007.0
045,57400,Parachute,2001,1005.0
045,57400,Parachute,2002,1017.0
045,57400,Parachute,2003,1011.0
045,57400,Parachute,2004,1010.0
045,57400,Parachute,2005,1001.0
045,57400,Parachute,2006,1065.0
045,57400,Parachute,2007,1103.0
045,57400,Parachute,2008,1099.0
045,57400,Parachute,2009,1089.0
045,57400,Parachute,2010,1084.0
045,57400,Parachute,2011,1149.0
045,57400,Parachute,2012,1165.0
045,57400,Parachute,2013,1186.0
045,57400,Parachute,2014,1206.0
045,57400,Parachute,2015,1228.0
045,57400,Parachute,2016,1256.0
045,57400,Parachute,2017,1283.0
045,57400,Parachute,2018,1316.0
045,57400,Parachute,2019,1350.0
045,57400,Parachute,2020,1390.0
045,57400,Parachute,2021,1387.0
045,57400,Parachute,2022,1378.0
045,57400,Parachute,2023,1376.0
045,57400,Parachute,2024,1375.0
035,57630,Parker,1980,290.0
035,57630,Parker,1981,317.0
035,57630,Parker,1982,348.0
035,57630,Parker,1983,392.0
035,57630,Parker,1984,434.0
035,57630,Parker,1985,476.0
035,57630,Parker,1986,2354.0
035,57630,Parker,1987,2615.0
035,57630,Parker,1988,3017.0
035,57630,Parker,1989,5321.0
035,57630,Parker,1990,5450.0
035,57630,Parker,1991,6001.0
035,57630,Parker,1992,6780.0
035,57630,Parker,1993,8404.0
035,57630,Parker,1994,9831.0
035,57630,Parker,1995,11808.0
035,57630,Parker,1996,13200.0
035,57630,Parker,1997,15078.0
035,57630,Parker,1998,16930.0
035,57630,Parker,1999,20720.0
035,57630,Parker,2000,23181.0
035,57630,Parker,2001,27253.0
035,57630,Parker,2002,31047.0
035,57630,Parker,2003,34276.0
035,57630,Parker,2004,36683.0
035,57630,Parker,2005,38669.0
035,57630,Parker,2006,41071.0
035,57630,Parker,2007,42910.0
035,57630,Parker,2008,44147.0
035,57630,Parker,2009,44828.0
035,57630,Parker,2010,45489.0
035,57630,Parker,2011,46201.0
035,57630,Parker,2012,47031.0
035,57630,Parker,2013,48279.0
035,57630,Parker,2014,49327.0
035,57630,Parker,2015,50859.0
035,57630,Parker,2016,52938.0
035,57630,Parker,2017,54564.0
035,57630,Parker,2018,55675.0
035,57630,Parker,2019,57504.0
035,57630,Parker,2020,58918.0
035,57630,Parker,2021,60387.0
035,57630,Parker,2022,61373.0
035,57630,Parker,2023,64202.0
035,57630,Parker,2024,66704.0
075,58235,Peetz,1980,220.0
075,58235,Peetz,1981,209.0
075,58235,Peetz,1982,195.0
075,58235,Peetz,1983,201.0
075,58235,Peetz,1984,202.0
075,58235,Peetz,1985,196.0
075,58235,Peetz,1986,185.0
075,58235,Peetz,1987,180.0
075,58235,Peetz,1988,183.0
075,58235,Peetz,1989,180.0
075,58235,Peetz,1990,179.0
075,58235,Peetz,1991,183.0
075,58235,Peetz,1992,187.0
075,58235,Peetz,1993,187.0
075,58235,Peetz,1994,191.0
075,58235,Peetz,1995,200.0
075,58235,Peetz,1996,207.0
075,58235,Peetz,1997,215.0
075,58235,Peetz,1998,219.0
075,58235,Peetz,1999,224.0
075,58235,Peetz,2000,228.0
075,58235,Peetz,2001,241.0
075,58235,Peetz,2002,234.0
075,58235,Peetz,2003,233.0
075,58235,Peetz,2004,228.0
075,58235,Peetz,2005,225.0
075,58235,Peetz,2006,226.0
075,58235,Peetz,2007,247.0
075,58235,Peetz,2008,247.0
075,58235,Peetz,2009,253.0
075,58235,Peetz,2010,238.0
075,58235,Peetz,2011,244.0
075,58235,Peetz,2012,241.0
075,58235,Peetz,2013,239.0
075,58235,Peetz,2014,235.0
075,58235,Peetz,2015,232.0
075,58235,Peetz,2016,230.0
075,58235,Peetz,2017,226.0
075,58235,Peetz,2018,222.0
075,58235,Peetz,2019,218.0
075,58235,Peetz,2020,213.0
075,58235,Peetz,2021,212.0
075,58235,Peetz,2022,209.0
075,58235,Peetz,2023,207.0
075,58235,Peetz,2024,207.0
123,59005,Pierce,1980,878.0
123,59005,Pierce,1981,886.0
123,59005,Pierce,1982,894.0
123,59005,Pierce,1983,905.0
123,59005,Pierce,1984,855.0
123,59005,Pierce,1985,856.0
123,59005,Pierce,1986,839.0
123,59005,Pierce,1987,835.0
123,59005,Pierce,1988,833.0
123,59005,Pierce,1989,826.0
123,59005,Pierce,1990,823.0
123,59005,Pierce,1991,828.0
123,59005,Pierce,1992,849.0
123,59005,Pierce,1993,847.0
123,59005,Pierce,1994,858.0
123,59005,Pierce,1995,866.0
123,59005,Pierce,1996,877.0
123,59005,Pierce,1997,874.0
123,59005,Pierce,1998,885.0
123,59005,Pierce,1999,884.0
123,59005,Pierce,2000,880.0
123,59005,Pierce,2001,868.0
123,59005,Pierce,2002,854.0
123,59005,Pierce,2003,856.0
123,59005,Pierce,2004,844.0
123,59005,Pierce,2005,834.0
123,59005,Pierce,2006,826.0
123,59005,Pierce,2007,826.0
123,59005,Pierce,2008,828.0
123,59005,Pierce,2009,835.0
123,59005,Pierce,2010,836.0
123,59005,Pierce,2011,874.0
123,59005,Pierce,2012,910.0
123,59005,Pierce,2013,949.0
123,59005,Pierce,2014,990.0
123,59005,Pierce,2015,1030.0
123,59005,Pierce,2016,1070.0
123,59005,Pierce,2017,1120.0
123,59005,Pierce,2018,1123.0
123,59005,Pierce,2019,1107.0
123,59005,Pierce,2020,1096.0
123,59005,Pierce,2021,1098.0
123,59005,Pierce,2022,1096.0
123,59005,Pierce,2023,1093.0
123,59005,Pierce,2024,1086.0
051,59830,Pitkin,1980,59.0
051,59830,Pitkin,1981,56.0
051,59830,Pitkin,1982,54.0
051,59830,Pitkin,1983,52.0
051,59830,Pitkin,1984,51.0
051,59830,Pitkin,1985,48.0
051,59830,Pitkin,1986,47.0
051,59830,Pitkin,1987,48.0
051,59830,Pitkin,1988,50.0
051,59830,Pitkin,1989,54.0
051,59830,Pitkin,1990,53.0
051,59830,Pitkin,1991,71.0
051,59830,Pitkin,1992,71.0
051,59830,Pitkin,1993,102.0
051,59830,Pitkin,1994,121.0
051,59830,Pitkin,1995,141.0
051,59830,Pitkin,1996,158.0
051,59830,Pitkin,1997,149.0
051,59830,Pitkin,1998,140.0
051,59830,Pitkin,1999,131.0
051,59830,Pitkin,2000,122.0
051,59830,Pitkin,2001,116.0
051,59830,Pitkin,2002,107.0
051,59830,Pitkin,2003,100.0
051,59830,Pitkin,2004,95.0
051,59830,Pitkin,2005,91.0
051,59830,Pitkin,2006,85.0
051,59830,Pitkin,2007,80.0
051,59830,Pitkin,2008,74.0
051,59830,Pitkin,2009,71.0
051,59830,Pitkin,2010,66.0
051,59830,Pitkin,2011,66.0
051,59830,Pitkin,2012,64.0
051,59830,Pitkin,2013,62.0
051,59830,Pitkin,2014,64.0
051,59830,Pitkin,2015,72.0
051,59830,Pitkin,2016,77.0
051,59830,Pitkin,2017,84.0
051,59830,Pitkin,2018,83.0
051,59830,Pitkin,2019,85.0
051,59830,Pitkin,2020,72.0
051,59830,Pitkin,2021,73.0
051,59830,Pitkin,2022,72.0
051,59830,Pitkin,2023,70.0
051,59830,Pitkin,2024,69.0
123,60160,Platteville,1980,1662.0
123,60160,Platteville,1981,1652.0
123,60160,Platteville,1982,1644.0
123,60160,Platteville,1983,1702.0
123,60160,Platteville,1984,1617.0
123,60160,Platteville,1985,1657.0
123,60160,Platteville,1986,1598.0
123,60160,Platteville,1987,1575.0
123,60160,Platteville,1988,1548.0
123,60160,Platteville,1989,1542.0
123,60160,Platteville,1990,1515.0
123,60160,Platteville,1991,1529.0
123,60160,Platteville,1992,1577.0
123,60160,Platteville,1993,1594.0
123,60160,Platteville,1994,1838.0
123,60160,Platteville,1995,1910.0
123,60160,Platteville,1996,1967.0
123,60160,Platteville,1997,2039.0
123,60160,Platteville,1998,2193.0
123,60160,Platteville,1999,2292.0
123,60160,Platteville,2000,2381.0
123,60160,Platteville,2001,2417.0
123,60160,Platteville,2002,2425.0
123,60160,Platteville,2003,2432.0
123,60160,Platteville,2004,2413.0
123,60160,Platteville,2005,2416.0
123,60160,Platteville,2006,2422.0
123,60160,Platteville,2007,2442.0
123,60160,Platteville,2008,2462.0
123,60160,Platteville,2009,2490.0
123,60160,Platteville,2010,2492.0
123,60160,Platteville,2011,2521.0
123,60160,Platteville,2012,2552.0
123,60160,Platteville,2013,2602.0
123,60160,Platteville,2014,2697.0
123,60160,Platteville,2015,2759.0
123,60160,Platteville,2016,2902.0
123,60160,Platteville,2017,2972.0
123,60160,Platteville,2018,2974.0
123,60160,Platteville,2019,2966.0
123,60160,Platteville,2020,2953.0
123,60160,Platteville,2021,2930.0
123,60160,Platteville,2022,2925.0
123,60160,Platteville,2023,2919.0
123,60160,Platteville,2024,2899.0
015,60600,Poncha Springs,1980,321.0
015,60600,Poncha Springs,1981,325.0
015,60600,Poncha Springs,1982,322.0
015,60600,Poncha Springs,1983,311.0
015,60600,Poncha Springs,1984,298.0
015,60600,Poncha Springs,1985,282.0
015,60600,Poncha Springs,1986,276.0
015,60600,Poncha Springs,1987,265.0
015,60600,Poncha Springs,1988,251.0
015,60600,Poncha Springs,1989,246.0
015,60600,Poncha Springs,1990,244.0
015,60600,Poncha Springs,1991,260.0
015,60600,Poncha Springs,1992,278.0
015,60600,Poncha Springs,1993,305.0
015,60600,Poncha Springs,1994,327.0
015,60600,Poncha Springs,1995,355.0
015,60600,Poncha Springs,1996,381.0
015,60600,Poncha Springs,1997,401.0
015,60600,Poncha Springs,1998,418.0
015,60600,Poncha Springs,1999,445.0
015,60600,Poncha Springs,2000,490.0
015,60600,Poncha Springs,2001,515.0
015,60600,Poncha Springs,2002,513.0
015,60600,Poncha Springs,2003,607.0
015,60600,Poncha Springs,2004,628.0
015,60600,Poncha Springs,2005,644.0
015,60600,Poncha Springs,2006,642.0
015,60600,Poncha Springs,2007,668.0
015,60600,Poncha Springs,2008,731.0
015,60600,Poncha Springs,2009,738.0
015,60600,Poncha Springs,2010,736.0
015,60600,Poncha Springs,2011,723.0
015,60600,Poncha Springs,2012,704.0
015,60600,Poncha Springs,2013,697.0
015,60600,Poncha Springs,2014,678.0
015,60600,Poncha Springs,2015,669.0
015,60600,Poncha Springs,2016,697.0
015,60600,Poncha Springs,2017,770.0
015,60600,Poncha Springs,2018,835.0
015,60600,Poncha Springs,2019,861.0
015,60600,Poncha Springs,2020,953.0
015,60600,Poncha Springs,2021,1101.0
015,60600,Poncha Springs,2022,1270.0
015,60600,Poncha Springs,2023,1395.0
015,60600,Poncha Springs,2024,1409.0
009,61315,Pritchett,1980,183.0
009,61315,Pritchett,1981,178.0
009,61315,Pritchett,1982,176.0
009,61315,Pritchett,1983,183.0
009,61315,Pritchett,1984,182.0
009,61315,Pritchett,1985,178.0
009,61315,Pritchett,1986,164.0
009,61315,Pritchett,1987,161.0
009,61315,Pritchett,1988,163.0
009,61315,Pritchett,1989,158.0
009,61315,Pritchett,1990,153.0
009,61315,Pritchett,1991,148.0
009,61315,Pritchett,1992,143.0
009,61315,Pritchett,1993,142.0
009,61315,Pritchett,1994,143.0
009,61315,Pritchett,1995,143.0
009,61315,Pritchett,1996,145.0
009,61315,Pritchett,1997,145.0
009,61315,Pritchett,1998,142.0
009,61315,Pritchett,1999,140.0
009,61315,Pritchett,2000,137.0
009,61315,Pritchett,2001,139.0
009,61315,Pritchett,2002,136.0
009,61315,Pritchett,2003,137.0
009,61315,Pritchett,2004,137.0
009,61315,Pritchett,2005,136.0
009,61315,Pritchett,2006,140.0
009,61315,Pritchett,2007,140.0
009,61315,Pritchett,2008,141.0
009,61315,Pritchett,2009,138.0
009,61315,Pritchett,2010,140.0
009,61315,Pritchett,2011,135.0
009,61315,Pritchett,2012,131.0
009,61315,Pritchett,2013,127.0
009,61315,Pritchett,2014,124.0
009,61315,Pritchett,2015,121.0
009,61315,Pritchett,2016,119.0
009,61315,Pritchett,2017,118.0
009,61315,Pritchett,2018,118.0
009,61315,Pritchett,2019,117.0
009,61315,Pritchett,2020,111.0
009,61315,Pritchett,2021,111.0
009,61315,Pritchett,2022,109.0
009,61315,Pritchett,2023,107.0
009,61315,Pritchett,2024,106.0
101,62000,Pueblo,1980,101686.0
101,62000,Pueblo,1981,100634.0
101,62000,Pueblo,1982,99616.0
101,62000,Pueblo,1983,99291.0
101,62000,Pueblo,1984,98360.0
101,62000,Pueblo,1985,97910.0
101,62000,Pueblo,1986,98398.0
101,62000,Pueblo,1987,98556.0
101,62000,Pueblo,1988,99170.0
101,62000,Pueblo,1989,98811.0
101,62000,Pueblo,1990,98640.0
101,62000,Pueblo,1991,98784.0
101,62000,Pueblo,1992,99374.0
101,62000,Pueblo,1993,100738.0
101,62000,Pueblo,1994,101110.0
101,62000,Pueblo,1995,101563.0
101,62000,Pueblo,1996,101702.0
101,62000,Pueblo,1997,102137.0
101,62000,Pueblo,1998,102003.0
101,62000,Pueblo,1999,102076.0
101,62000,Pueblo,2000,102174.0
101,62000,Pueblo,2001,102764.0
101,62000,Pueblo,2002,103553.0
101,62000,Pueblo,2003,103803.0
101,62000,Pueblo,2004,103291.0
101,62000,Pueblo,2005,103310.0
101,62000,Pueblo,2006,103757.0
101,62000,Pueblo,2007,104808.0
101,62000,Pueblo,2008,105339.0
101,62000,Pueblo,2009,105898.0
101,62000,Pueblo,2010,106881.0
101,62000,Pueblo,2011,106822.0
101,62000,Pueblo,2012,107123.0
101,62000,Pueblo,2013,107287.0
101,62000,Pueblo,2014,107441.0
101,62000,Pueblo,2015,108466.0
101,62000,Pueblo,2016,109514.0
101,62000,Pueblo,2017,110361.0
101,62000,Pueblo,2018,110994.0
101,62000,Pueblo,2019,111508.0
101,62000,Pueblo,2020,111778.0
101,62000,Pueblo,2021,112119.0
101,62000,Pueblo,2022,112301.0
101,62000,Pueblo,2023,112479.0
101,62000,Pueblo,2024,112659.0
041,62660,Ramah,1980,119.0
041,62660,Ramah,1981,124.0
041,62660,Ramah,1982,128.0
041,62660,Ramah,1983,120.0
041,62660,Ramah,1984,114.0
041,62660,Ramah,1985,113.0
041,62660,Ramah,1986,108.0
041,62660,Ramah,1987,105.0
041,62660,Ramah,1988,101.0
041,62660,Ramah,1989,97.0
041,62660,Ramah,1990,94.0
041,62660,Ramah,1991,95.0
041,62660,Ramah,1992,98.0
041,62660,Ramah,1993,98.0
041,62660,Ramah,1994,101.0
041,62660,Ramah,1995,101.0
041,62660,Ramah,1996,98.0
041,62660,Ramah,1997,108.0
041,62660,Ramah,1998,117.0
041,62660,Ramah,1999,117.0
041,62660,Ramah,2000,117.0
041,62660,Ramah,2001,119.0
041,62660,Ramah,2002,119.0
041,62660,Ramah,2003,119.0
041,62660,Ramah,2004,117.0
041,62660,Ramah,2005,117.0
041,62660,Ramah,2006,121.0
041,62660,Ramah,2007,121.0
041,62660,Ramah,2008,121.0
041,62660,Ramah,2009,123.0
041,62660,Ramah,2010,124.0
041,62660,Ramah,2011,125.0
041,62660,Ramah,2012,126.0
041,62660,Ramah,2013,124.0
041,62660,Ramah,2014,121.0
041,62660,Ramah,2015,119.0
041,62660,Ramah,2016,119.0
041,62660,Ramah,2017,119.0
041,62660,Ramah,2018,118.0
041,62660,Ramah,2019,117.0
041,62660,Ramah,2020,110.0
041,62660,Ramah,2021,110.0
041,62660,Ramah,2022,110.0
041,62660,Ramah,2023,110.0
041,62660,Ramah,2024,110.0
103,62880,Rangely,1980,2113.0
103,62880,Rangely,1981,2375.0
103,62880,Rangely,1982,2575.0
103,62880,Rangely,1983,2774.0
103,62880,Rangely,1984,2598.0
103,62880,Rangely,1985,2520.0
103,62880,Rangely,1986,2509.0
103,62880,Rangely,1987,2513.0
103,62880,Rangely,1988,2438.0
103,62880,Rangely,1989,2346.0
103,62880,Rangely,1990,2353.0
103,62880,Rangely,1991,2276.0
103,62880,Rangely,1992,2319.0
103,62880,Rangely,1993,2330.0
103,62880,Rangely,1994,2335.0
103,62880,Rangely,1995,2361.0
103,62880,Rangely,1996,2321.0
103,62880,Rangely,1997,2287.0
103,62880,Rangely,1998,2232.0
103,62880,Rangely,1999,2154.0
103,62880,Rangely,2000,2097.0
103,62880,Rangely,2001,2076.0
103,62880,Rangely,2002,2092.0
103,62880,Rangely,2003,2059.0
103,62880,Rangely,2004,2064.0
103,62880,Rangely,2005,2030.0
103,62880,Rangely,2006,2076.0
103,62880,Rangely,2007,2120.0
103,62880,Rangely,2008,2151.0
103,62880,Rangely,2009,2206.0
103,62880,Rangely,2010,2349.0
103,62880,Rangely,2011,2630.0
103,62880,Rangely,2012,2693.0
103,62880,Rangely,2013,2652.0
103,62880,Rangely,2014,2530.0
103,62880,Rangely,2015,2495.0
103,62880,Rangely,2016,2468.0
103,62880,Rangely,2017,2402.0
103,62880,Rangely,2018,2397.0
103,62880,Rangely,2019,2313.0
103,62880,Rangely,2020,2290.0
103,62880,Rangely,2021,2245.0
103,62880,Rangely,2022,2286.0
103,62880,Rangely,2023,2274.0
103,62880,Rangely,2024,2275.0
123,63045,Raymer,1980,80.0
123,63045,Raymer,1981,83.0
123,63045,Raymer,1982,87.0
123,63045,Raymer,1983,90.0
123,63045,Raymer,1984,81.0
123,63045,Raymer,1985,82.0
123,63045,Raymer,1986,97.0
123,63045,Raymer,1987,97.0
123,63045,Raymer,1988,100.0
123,63045,Raymer,1989,99.0
123,63045,Raymer,1990,98.0
123,63045,Raymer,1991,97.0
123,63045,Raymer,1992,98.0
123,63045,Raymer,1993,96.0
123,63045,Raymer,1994,95.0
123,63045,Raymer,1995,96.0
123,63045,Raymer,1996,96.0
123,63045,Raymer,1997,93.0
123,63045,Raymer,1998,92.0
123,63045,Raymer,1999,91.0
123,63045,Raymer,2000,93.0
123,63045,Raymer,2001,91.0
123,63045,Raymer,2002,90.0
123,63045,Raymer,2003,90.0
123,63045,Raymer,2004,90.0
123,63045,Raymer,2005,92.0
123,63045,Raymer,2006,95.0
123,63045,Raymer,2007,95.0
123,63045,Raymer,2008,95.0
123,63045,Raymer,2009,96.0
123,63045,Raymer,2010,96.0
123,63045,Raymer,2011,100.0
123,63045,Raymer,2012,104.0
123,63045,Raymer,2013,108.0
123,63045,Raymer,2014,111.0
123,63045,Raymer,2015,115.0
123,63045,Raymer,2016,115.0
123,63045,Raymer,2017,115.0
123,63045,Raymer,2018,112.0
123,63045,Raymer,2019,111.0
123,63045,Raymer,2020,110.0
123,63045,Raymer,2021,109.0
123,63045,Raymer,2022,109.0
123,63045,Raymer,2023,109.0
123,63045,Raymer,2024,108.0
037,63265,Red Cliff,1980,409.0
037,63265,Red Cliff,1981,372.0
037,63265,Red Cliff,1982,358.0
037,63265,Red Cliff,1983,341.0
037,63265,Red Cliff,1984,329.0
037,63265,Red Cliff,1985,319.0
037,63265,Red Cliff,1986,313.0
037,63265,Red Cliff,1987,306.0
037,63265,Red Cliff,1988,299.0
037,63265,Red Cliff,1989,299.0
037,63265,Red Cliff,1990,297.0
037,63265,Red Cliff,1991,296.0
037,63265,Red Cliff,1992,310.0
037,63265,Red Cliff,1993,298.0
037,63265,Red Cliff,1994,297.0
037,63265,Red Cliff,1995,289.0
037,63265,Red Cliff,1996,290.0
037,63265,Red Cliff,1997,299.0
037,63265,Red Cliff,1998,301.0
037,63265,Red Cliff,1999,294.0
037,63265,Red Cliff,2000,298.0
037,63265,Red Cliff,2001,299.0
037,63265,Red Cliff,2002,298.0
037,63265,Red Cliff,2003,297.0
037,63265,Red Cliff,2004,300.0
037,63265,Red Cliff,2005,298.0
037,63265,Red Cliff,2006,296.0
037,63265,Red Cliff,2007,293.0
037,63265,Red Cliff,2008,294.0
037,63265,Red Cliff,2009,301.0
037,63265,Red Cliff,2010,266.0
037,63265,Red Cliff,2011,223.0
037,63265,Red Cliff,2012,223.0
037,63265,Red Cliff,2013,223.0
037,63265,Red Cliff,2014,226.0
037,63265,Red Cliff,2015,237.0
037,63265,Red Cliff,2016,237.0
037,63265,Red Cliff,2017,232.0
037,63265,Red Cliff,2018,241.0
037,63265,Red Cliff,2019,242.0
037,63265,Red Cliff,2020,255.0
037,63265,Red Cliff,2021,247.0
037,63265,Red Cliff,2022,246.0
037,63265,Red Cliff,2023,246.0
037,63265,Red Cliff,2024,242.0
033,64090,Rico,1980,76.0
033,64090,Rico,1981,82.0
033,64090,Rico,1982,86.0
033,64090,Rico,1983,89.0
033,64090,Rico,1984,82.0
033,64090,Rico,1985,87.0
033,64090,Rico,1986,87.0
033,64090,Rico,1987,87.0
033,64090,Rico,1988,96.0
033,64090,Rico,1989,92.0
033,64090,Rico,1990,92.0
033,64090,Rico,1991,89.0
033,64090,Rico,1992,87.0
033,64090,Rico,1993,118.0
033,64090,Rico,1994,131.0
033,64090,Rico,1995,142.0
033,64090,Rico,1996,161.0
033,64090,Rico,1997,171.0
033,64090,Rico,1998,185.0
033,64090,Rico,1999,197.0
033,64090,Rico,2000,207.0
033,64090,Rico,2001,214.0
033,64090,Rico,2002,221.0
033,64090,Rico,2003,228.0
033,64090,Rico,2004,231.0
033,64090,Rico,2005,236.0
033,64090,Rico,2006,254.0
033,64090,Rico,2007,258.0
033,64090,Rico,2008,267.0
033,64090,Rico,2009,263.0
033,64090,Rico,2010,264.0
033,64090,Rico,2011,371.0
033,64090,Rico,2012,351.0
033,64090,Rico,2013,342.0
033,64090,Rico,2014,332.0
033,64090,Rico,2015,322.0
033,64090,Rico,2016,313.0
033,64090,Rico,2017,305.0
033,64090,Rico,2018,294.0
033,64090,Rico,2019,291.0
033,64090,Rico,2020,291.0
033,64090,Rico,2021,301.0
033,64090,Rico,2022,317.0
033,64090,Rico,2023,328.0
033,64090,Rico,2024,330.0
091,64200,Ridgway,1980,369.0
091,64200,Ridgway,1981,398.0
091,64200,Ridgway,1982,415.0
091,64200,Ridgway,1983,420.0
091,64200,Ridgway,1984,438.0
091,64200,Ridgway,1985,425.0
