Vintage 2023 prepared October 2024,,,,,,,,,,
id,idtxt,countyfips,countyname,year,estimate,change,births,deaths,netmig,datatype
3844,0912036,91,Ouray,2036,5366,33,33,54,54,Projection
3925,0932036,93,Park,2036,19273,-1,134,194,59,Projection
4006,0952036,95,Phillips,2036,4430,-7,49,45,-11,Projection
4087,0972036,97,Pitkin,2036,16667,-2,110,81,-31,Projection
4168,0992036,99,Prowers,2036,11302,-38,122,131,-29,Projection
4249,1012036,101,Pueblo,2036,181752,919,1526,2385,1777,Projection
4330,1032036,103,Rio Blanco,2036,5987,-54,37,63,-29,Projection
4411,1052036,105,Rio Grande,2036,10983,-43,102,139,-5,Projection
4492,1072036,107,Routt,2036,28722,318,269,214,263,Projection
4573,1092036,109,Saguache,2036,6707,2,60,79,21,Projection
4654,1112036,111,San Juan,2036,696,-9,1,5,-5,Projection
4735,1132036,113,San Miguel,2036,9093,95,74,41,63,Projection
4816,1152036,115,Sedgwick,2036,2289,-7,22,33,4,Projection
4897,1172036,117,Summit,2036,33076,198,297,108,9,Projection
4978,1192036,119,Teller,2036,26644,95,190,353,258,Projection
5059,1212036,121,Washington,2036,4957,-18,54,51,-21,Projection
5140,1232036,123,Weld,2036,476905,8766,5878,3279,6167,Projection
5221,1252036,125,Yuma,2036,10093,7,126,101,-17,Projection
68,0002037,0,Colorado,2037,6795119,62732,70918,56716,48530,Projection
149,0012037,1,Adams,2037,657821,9281,8830,4995,5447,Projection
230,0032037,3,Alamosa,2037,17321,41,184,190,47,Projection
311,0052037,5,Arapahoe,2037,756472,8318,8781,5684,5222,Projection
392,0072037,7,Archuleta,2037,16594,188,105,183,266,Projection
473,0092037,9,Baca,2037,3070,-17,28,45,1,Projection
554,0112037,11,Bent,2037,5336,-22,36,63,6,Projection
635,0132037,13,Boulder,2037,351926,1941,2595,2988,2333,Projection
686,0142037,14,Broomfield,2037,105823,1124,756,792,1160,Projection
767,0152037,15,Chaffee,2037,22268,43,127,280,196,Projection
848,0172037,17,Cheyenne,2037,1772,0,23,19,-4,Projection
929,0192037,19,Clear Creek,2037,10017,57,69,98,86,Projection
1010,0212037,21,Conejos,2037,7604,2,90,97,9,Projection
1091,0232037,23,Costilla,2037,3436,-16,28,50,6,Projection
1172,0252037,25,Crowley,2037,5843,10,39,54,24,Projection
1253,0272037,27,Custer,2037,6989,76,68,85,93,Projection
1334,0292037,29,Delta,2037,36043,249,287,551,514,Projection
1415,0312037,31,Denver,2037,809933,5076,8532,5743,2286,Projection
1496,0332037,33,Dolores,2037,2119,-13,9,21,-1,Projection
1577,0352037,35,Douglas,2037,445712,3053,4269,3100,1884,Projection
1658,0372037,37,Eagle,2037,59986,830,623,226,433,Projection
1739,0392037,39,Elbert,2037,35711,260,310,287,236,Projection
1820,0412037,41,El Paso,2037,889222,10816,11124,6799,6491,Projection
1901,0432037,43,Fremont,2037,51004,111,316,677,471,Projection
1982,0452037,45,Garfield,2037,77578,1300,1026,583,857,Projection
2063,0472037,47,Gilpin,2037,6701,53,57,51,47,Projection
2144,0492037,49,Grand,2037,17714,121,173,109,58,Projection
2225,0512037,51,Gunnison,2037,19197,135,138,113,111,Projection
2306,0532037,53,Hinsdale,2037,771,-2,6,6,-3,Projection
2387,0552037,55,Huerfano,2037,6373,-59,46,117,11,Projection
2468,0572037,57,Jackson,2037,1231,-5,9,13,-1,Projection
2549,0592037,59,Jefferson,2037,613704,2742,5471,5878,3149,Projection
2630,0612037,61,Kiowa,2037,1315,-4,15,18,-1,Projection
2711,0632037,63,Kit Carson,2037,7068,7,84,77,0,Projection
2792,0652037,65,Lake,2037,8422,67,103,49,14,Projection
2873,0672037,67,La Plata,2037,62288,363,416,627,574,Projection
2954,0692037,69,Larimer,2037,435581,4169,3754,3757,4172,Projection
3035,0712037,71,Las Animas,2037,12911,-160,80,197,-43,Projection
3116,0732037,73,Lincoln,2037,5768,-4,39,52,9,Projection
3197,0752037,75,Logan,2037,20615,-1,180,229,48,Projection
3278,0772037,77,Mesa,2037,189546,2068,1610,2549,3007,Projection
3359,0792037,79,Mineral,2037,938,-4,7,8,-3,Projection
3440,0812037,81,Moffat,2037,12793,-31,143,127,-47,Projection
3521,0832037,83,Montezuma,2037,27513,3,196,378,184,Projection
3602,0852037,85,Montrose,2037,50473,397,437,670,631,Projection
3683,0872037,87,Morgan,2037,32938,230,422,318,126,Projection
3764,0892037,89,Otero,2037,16652,-126,163,228,-60,Projection
3845,0912037,91,Ouray,2037,5399,34,34,55,55,Projection
3926,0932037,93,Park,2037,19262,-11,134,199,55,Projection
4007,0952037,95,Phillips,2037,4430,0,49,45,-3,Projection
4088,0972037,97,Pitkin,2037,16652,-15,110,82,-43,Projection
4169,0992037,99,Prowers,2037,11263,-39,121,132,-28,Projection
4250,1012037,101,Pueblo,2037,182615,863,1509,2433,1787,Projection
4331,1032037,103,Rio Blanco,2037,5934,-53,37,63,-27,Projection
4412,1052037,105,Rio Grande,2037,10936,-47,100,140,-7,Projection
4493,1072037,107,Routt,2037,29032,310,275,221,255,Projection
4574,1092037,109,Saguache,2037,6709,1,60,81,23,Projection
4655,1112037,111,San Juan,2037,687,-9,1,5,-4,Projection
4736,1132037,113,San Miguel,2037,9181,88,75,42,56,Projection
4817,1152037,115,Sedgwick,2037,2286,-3,21,33,8,Projection
4898,1172037,117,Summit,2037,33292,216,302,111,24,Projection
4979,1192037,119,Teller,2037,26722,78,189,363,252,Projection
5060,1212037,121,Washington,2037,4937,-20,54,51,-23,Projection
5141,1232037,123,Weld,2037,485559,8654,5919,3380,6115,Projection
5222,1252037,125,Yuma,2037,10109,15,126,102,-9,Projection
69,0002038,0,Colorado,2038,6856531,61412,71346,57888,47954,Projection
150,0012038,1,Adams,2038,667003,9182,8884,5113,5412,Projection
231,0032038,3,Alamosa,2038,17362,41,185,192,48,Projection
312,0052038,5,Arapahoe,2038,764828,8355,8901,5797,5251,Projection
393,0072038,7,Archuleta,2038,16776,182,106,188,264,Projection
474,0092038,9,Baca,2038,3054,-16,27,45,1,Projection
555,0112038,11,Bent,2038,5315,-21,35,63,6,Projection
636,0132038,13,Boulder,2038,353781,1854,2617,3062,2300,Projection
687,0142038,14,Broomfield,2038,107413,1590,756,815,1649,Projection
768,0152038,15,Chaffee,2038,22306,38,126,285,196,Projection
849,0172038,17,Cheyenne,2038,1772,0,23,19,-4,Projection
930,0192038,19,Clear Creek,2038,10070,53,70,100,82,Projection
1011,0212038,21,Conejos,2038,7603,-1,89,97,7,Projection
1092,0232038,23,Costilla,2038,3421,-15,28,50,7,Projection
1173,0252038,25,Crowley,2038,5852,8,39,54,23,Projection
1254,0272038,27,Custer,2038,7063,73,68,87,92,Projection
1335,0292038,29,Delta,2038,36279,236,285,560,511,Projection
1416,0312038,31,Denver,2038,814512,4580,8554,5841,1866,Projection
1497,0332038,33,Dolores,2038,2107,-12,9,21,0,Projection
1578,0352038,35,Douglas,2038,448575,2863,4269,3200,1794,Projection
1659,0372038,37,Eagle,2038,60802,816,639,230,407,Projection
1740,0392038,39,Elbert,2038,35910,200,307,294,186,Projection
1821,0412038,41,El Paso,2038,899796,10575,11208,6922,6288,Projection
1902,0432038,43,Fremont,2038,51120,116,316,681,481,Projection
1983,0452038,45,Garfield,2038,78881,1303,1039,600,864,Projection
2064,0472038,47,Gilpin,2038,6755,53,58,52,48,Projection
2145,0492038,49,Grand,2038,17829,115,173,110,53,Projection
2226,0512038,51,Gunnison,2038,19332,135,140,115,110,Projection
2307,0532038,53,Hinsdale,2038,769,-1,6,6,-2,Projection
2388,0552038,55,Huerfano,2038,6315,-58,45,117,13,Projection
2469,0572038,57,Jackson,2038,1227,-5,9,13,0,Projection
2550,0592038,59,Jefferson,2038,616342,2639,5532,5962,3069,Projection
2631,0612038,61,Kiowa,2038,1310,-5,15,18,-2,Projection
2712,0632038,63,Kit Carson,2038,7075,6,84,78,0,Projection
2793,0652038,65,Lake,2038,8482,59,103,49,6,Projection
2874,0672038,67,La Plata,2038,62641,353,422,645,575,Projection
2955,0692038,69,Larimer,2038,439648,4067,3769,3842,4140,Projection
3036,0712038,71,Las Animas,2038,12746,-165,78,196,-46,Projection
3117,0732038,73,Lincoln,2038,5764,-4,39,52,9,Projection
3198,0752038,75,Logan,2038,20612,-3,180,231,48,Projection
3279,0772038,77,Mesa,2038,191524,1978,1605,2623,2997,Projection
3360,0792038,79,Mineral,2038,939,1,7,8,2,Projection
3441,0812038,81,Moffat,2038,12762,-31,143,128,-45,Projection
3522,0832038,83,Montezuma,2038,27509,-4,194,383,185,Projection
3603,0852038,85,Montrose,2038,50844,371,434,684,620,Projection
3684,0872038,87,Morgan,2038,33160,222,423,322,120,Projection
3765,0892038,89,Otero,2038,16523,-128,161,228,-62,Projection
3846,0912038,91,Ouray,2038,5436,37,34,56,59,Projection
3927,0932038,93,Park,2038,19243,-19,134,204,51,Projection
4008,0952038,95,Phillips,2038,4427,-3,49,45,-6,Projection
4089,0972038,97,Pitkin,2038,16639,-13,110,82,-41,Projection
4170,0992038,99,Prowers,2038,11224,-39,120,132,-27,Projection
4251,1012038,101,Pueblo,2038,183413,798,1492,2480,1786,Projection
4332,1032038,103,Rio Blanco,2038,5881,-53,37,63,-26,Projection
4413,1052038,105,Rio Grande,2038,10884,-52,99,140,-11,Projection
4494,1072038,107,Routt,2038,29333,301,281,227,247,Projection
4575,1092038,109,Saguache,2038,6709,0,59,82,23,Projection
4656,1112038,111,San Juan,2038,679,-8,1,5,-4,Projection
4737,1132038,113,San Miguel,2038,9263,82,76,43,49,Projection
4818,1152038,115,Sedgwick,2038,2283,-3,21,33,8,Projection
4899,1172038,117,Summit,2038,33502,210,307,113,16,Projection
4980,1192038,119,Teller,2038,26796,74,188,374,260,Projection
5061,1212038,121,Washington,2038,4914,-23,53,51,-25,Projection
5142,1232038,123,Weld,2038,494083,8525,5959,3479,6045,Projection
5223,1252038,125,Yuma,2038,10112,3,125,102,-20,Projection
70,0002039,0,Colorado,2039,6915620,59089,71668,59032,46452,Projection
151,0012039,1,Adams,2039,676085,9082,8921,5230,5391,Projection
232,0032039,3,Alamosa,2039,17400,38,185,194,47,Projection
313,0052039,5,Arapahoe,2039,773021,8194,8999,5905,5100,Projection
394,0072039,7,Archuleta,2039,16959,183,106,192,268,Projection
475,0092039,9,Baca,2039,3038,-16,27,44,1,Projection
556,0112039,11,Bent,2039,5294,-20,35,63,7,Projection
637,0132039,13,Boulder,2039,355548,1767,2634,3135,2269,Projection
688,0142039,14,Broomfield,2039,108697,1284,754,839,1369,Projection
769,0152039,15,Chaffee,2039,22340,34,125,289,198,Projection
850,0172039,17,Cheyenne,2039,1771,-1,23,19,-5,Projection
931,0192039,19,Clear Creek,2039,10118,48,71,101,78,Projection
1012,0212039,21,Conejos,2039,7599,-4,88,98,5,Projection
1093,0232039,23,Costilla,2039,3406,-15,28,50,8,Projection
1174,0252039,25,Crowley,2039,5859,7,39,55,23,Projection
1255,0272039,27,Custer,2039,7134,71,68,88,91,Projection
1336,0292039,29,Delta,2039,36503,224,284,568,509,Projection
1417,0312039,31,Denver,2039,818610,4098,8568,5935,1465,Projection
1498,0332039,33,Dolores,2039,2097,-10,9,21,2,Projection
1579,0352039,35,Douglas,2039,451218,2643,4264,3300,1679,Projection
1660,0372039,37,Eagle,2039,61601,799,652,233,380,Projection
1741,0392039,39,Elbert,2039,36053,143,303,300,140,Projection
1822,0412039,41,El Paso,2039,910101,10305,11272,7039,6073,Projection
1903,0432039,43,Fremont,2039,51238,118,315,685,488,Projection
1984,0452039,45,Garfield,2039,80177,1296,1050,617,863,Projection
2065,0472039,47,Gilpin,2039,6800,45,58,53,40,Projection
2146,0492039,49,Grand,2039,17941,112,173,112,51,Projection
2227,0512039,51,Gunnison,2039,19467,135,142,116,109,Projection
2308,0532039,53,Hinsdale,2039,769,-1,6,6,-1,Projection
2389,0552039,55,Huerfano,2039,6259,-56,45,116,15,Projection
2470,0572039,57,Jackson,2039,1222,-4,9,13,0,Projection
2551,0592039,59,Jefferson,2039,618881,2539,5583,6043,2999,Projection
2632,0612039,61,Kiowa,2039,1306,-4,15,17,-2,Projection
2713,0632039,63,Kit Carson,2039,7082,7,84,78,1,Projection
2794,0652039,65,Lake,2039,8534,52,102,50,0,Projection
2875,0672039,67,La Plata,2039,62982,340,428,661,574,Projection
2956,0692039,69,Larimer,2039,443598,3950,3782,3924,4092,Projection
3037,0712039,71,Las Animas,2039,12576,-169,76,196,-50,Projection
3118,0732039,73,Lincoln,2039,5760,-3,39,53,11,Projection
3199,0752039,75,Logan,2039,20607,-5,180,233,48,Projection
3280,0772039,77,Mesa,2039,193412,1888,1598,2697,2987,Projection
3361,0792039,79,Mineral,2039,939,0,7,8,1,Projection
3442,0812039,81,Moffat,2039,12730,-32,142,128,-45,Projection
3523,0832039,83,Montezuma,2039,27499,-10,192,388,186,Projection
3604,0852039,85,Montrose,2039,51191,347,432,696,612,Projection
3685,0872039,87,Morgan,2039,33382,222,424,325,124,Projection
3766,0892039,89,Otero,2039,16392,-132,159,227,-63,Projection
3847,0912039,91,Ouray,2039,5477,41,34,57,64,Projection
3928,0932039,93,Park,2039,19214,-29,134,209,47,Projection
4009,0952039,95,Phillips,2039,4416,-12,48,45,-15,Projection
4090,0972039,97,Pitkin,2039,16625,-15,110,83,-41,Projection
4171,0992039,99,Prowers,2039,11184,-39,120,132,-27,Projection
4252,1012039,101,Pueblo,2039,184152,738,1476,2527,1789,Projection
4333,1032039,103,Rio Blanco,2039,5828,-53,36,63,-26,Projection
4414,1052039,105,Rio Grande,2039,10827,-57,98,140,-15,Projection
4495,1072039,107,Routt,2039,29621,289,286,234,237,Projection
4576,1092039,109,Saguache,2039,6708,0,59,83,24,Projection
4657,1112039,111,San Juan,2039,676,-3,1,5,1,Projection
4738,1132039,113,San Miguel,2039,9339,76,76,44,43,Projection
4819,1152039,115,Sedgwick,2039,2274,-9,21,33,3,Projection
4900,1172039,117,Summit,2039,33703,202,311,115,6,Projection
4981,1192039,119,Teller,2039,26867,71,187,384,268,Projection
5062,1212039,121,Washington,2039,4889,-25,53,52,-26,Projection
5143,1232039,123,Weld,2039,502499,8416,5998,3579,5996,Projection
5224,1252039,125,Yuma,2039,10123,11,125,102,-12,Projection
71,0002040,0,Colorado,2040,6971845,56225,71872,60137,44491,Projection
152,0012040,1,Adams,2040,685054,8969,8944,5345,5370,Projection
233,0032040,3,Alamosa,2040,17435,35,185,196,47,Projection
314,0052040,5,Arapahoe,2040,780893,7872,9069,6010,4813,Projection
395,0072040,7,Archuleta,2040,17137,178,107,196,267,Projection
476,0092040,9,Baca,2040,3023,-15,27,44,2,Projection
557,0112040,11,Bent,2040,5274,-20,35,63,8,Projection
638,0132040,13,Boulder,2040,357225,1677,2644,3204,2237,Projection
689,0142040,14,Broomfield,2040,109835,1138,752,863,1249,Projection
770,0152040,15,Chaffee,2040,22369,29,125,294,198,Projection
851,0172040,17,Cheyenne,2040,1770,-1,23,20,-5,Projection
932,0192040,19,Clear Creek,2040,10161,43,72,103,74,Projection
1013,0212040,21,Conejos,2040,7592,-7,88,98,4,Projection
1094,0232040,23,Costilla,2040,3392,-14,27,50,8,Projection
1175,0252040,25,Crowley,2040,5866,7,39,55,24,Projection
1256,0272040,27,Custer,2040,7208,75,68,90,96,Projection
1337,0292040,29,Delta,2040,36713,210,282,576,505,Projection
1418,0312040,31,Denver,2040,821743,3132,8563,6025,594,Projection
1499,0332040,33,Dolores,2040,2088,-9,9,20,2,Projection
1580,0352040,35,Douglas,2040,453635,2418,4252,3400,1566,Projection
1661,0372040,37,Eagle,2040,62376,775,662,237,350,Projection
1742,0392040,39,Elbert,2040,36140,87,299,306,94,Projection
1823,0412040,41,El Paso,2040,920112,10011,11313,7151,5849,Projection
1904,0432040,43,Fremont,2040,51364,126,314,689,501,Projection
1985,0452040,45,Garfield,2040,81467,1290,1059,632,864,Projection
2066,0472040,47,Gilpin,2040,6845,45,59,54,40,Projection
2147,0492040,49,Grand,2040,18051,110,173,113,50,Projection
2228,0512040,51,Gunnison,2040,19601,134,144,117,107,Projection
2309,0532040,53,Hinsdale,2040,768,0,6,6,-1,Projection
2390,0552040,55,Huerfano,2040,6205,-54,44,115,17,Projection
2471,0572040,57,Jackson,2040,1218,-4,9,13,0,Projection
2552,0592040,59,Jefferson,2040,621316,2435,5623,6120,2933,Projection
2633,0612040,61,Kiowa,2040,1301,-5,15,17,-3,Projection
2714,0632040,63,Kit Carson,2040,7089,7,84,78,1,Projection
2795,0652040,65,Lake,2040,8581,47,101,50,-4,Projection
2876,0672040,67,La Plata,2040,63310,329,433,678,574,Projection
2957,0692040,69,Larimer,2040,447442,3844,3794,4003,4053,Projection
3038,0712040,71,Las Animas,2040,12403,-173,74,195,-52,Projection
3119,0732040,73,Lincoln,2040,5757,-3,38,53,11,Projection
3200,0752040,75,Logan,2040,20600,-7,180,235,48,Projection
3281,0772040,77,Mesa,2040,195212,1800,1590,2769,2979,Projection
3362,0792040,79,Mineral,2040,938,-1,7,8,0,Projection
3443,0812040,81,Moffat,2040,12700,-30,141,129,-42,Projection
3524,0832040,83,Montezuma,2040,27483,-16,190,393,186,Projection
3605,0852040,85,Montrose,2040,51510,319,429,708,598,Projection
3686,0872040,87,Morgan,2040,33590,208,424,329,113,Projection
3767,0892040,89,Otero,2040,16257,-135,156,226,-65,Projection
3848,0912040,91,Ouray,2040,5518,41,35,59,65,Projection
3929,0932040,93,Park,2040,19174,-41,134,214,39,Projection
4010,0952040,95,Phillips,2040,4410,-6,48,45,-9,Projection
4091,0972040,97,Pitkin,2040,16611,-13,109,83,-39,Projection
4172,0992040,99,Prowers,2040,11145,-40,119,133,-26,Projection
4253,1012040,101,Pueblo,2040,184834,682,1460,2572,1795,Projection
4334,1032040,103,Rio Blanco,2040,5774,-54,36,63,-27,Projection
4415,1052040,105,Rio Grande,2040,10765,-63,97,140,-20,Projection
4496,1072040,107,Routt,2040,29898,277,289,240,228,Projection
4577,1092040,109,Saguache,2040,6708,-1,58,84,25,Projection
4658,1112040,111,San Juan,2040,674,-3,1,5,2,Projection
4739,1132040,113,San Miguel,2040,9408,69,77,44,37,Projection
4820,1152040,115,Sedgwick,2040,2271,-2,21,33,9,Projection
4901,1172040,117,Summit,2040,33893,190,314,118,-6,Projection
4982,1192040,119,Teller,2040,26934,67,186,394,275,Projection
5063,1212040,121,Washington,2040,4861,-28,52,52,-28,Projection
5144,1232040,123,Weld,2040,510796,8296,6038,3678,5936,Projection
5225,1252040,125,Yuma,2040,10122,-1,124,102,-22,Projection
72,0002041,0,Colorado,2041,7025571,53726,71962,61187,42950,Projection
153,0012041,1,Adams,2041,693895,8841,8953,5456,5343,Projection
234,0032041,3,Alamosa,2041,17468,32,185,198,46,Projection
315,0052041,5,Arapahoe,2041,788429,7536,9112,6110,4533,Projection
396,0072041,7,Archuleta,2041,17311,175,107,200,267,Projection
477,0092041,9,Baca,2041,3009,-15,27,44,2,Projection
558,0112041,11,Bent,2041,5255,-19,35,62,9,Projection
639,0132041,13,Boulder,2041,358814,1589,2649,3271,2211,Projection
690,0142041,14,Broomfield,2041,111201,1367,755,886,1497,Projection
771,0152041,15,Chaffee,2041,22394,25,124,298,198,Projection
852,0172041,17,Cheyenne,2041,1768,-2,23,20,-6,Projection
933,0192041,19,Clear Creek,2041,10200,39,73,104,70,Projection
1014,0212041,21,Conejos,2041,7582,-10,87,98,1,Projection
1095,0232041,23,Costilla,2041,3379,-14,27,50,9,Projection
1176,0252041,25,Crowley,2041,5873,7,38,56,24,Projection
1257,0272041,27,Custer,2041,7288,79,69,91,102,Projection
1338,0292041,29,Delta,2041,36912,199,280,584,502,Projection
1419,0312041,31,Denver,2041,823965,2222,8538,6108,-208,Projection
1500,0332041,33,Dolores,2041,2079,-8,9,20,3,Projection
1581,0352041,35,Douglas,2041,455838,2203,4235,3498,1465,Projection
1662,0372041,37,Eagle,2041,63123,748,670,241,319,Projection
1743,0392041,39,Elbert,2041,36170,30,295,312,47,Projection
1824,0412041,41,El Paso,2041,929796,9683,11332,7258,5609,Projection
1905,0432041,43,Fremont,2041,51492,128,313,693,507,Projection
1986,0452041,45,Garfield,2041,82746,1279,1065,647,862,Projection
2067,0472041,47,Gilpin,2041,6889,45,60,55,40,Projection
2148,0492041,49,Grand,2041,18156,105,172,114,47,Projection
2229,0512041,51,Gunnison,2041,19731,131,146,119,103,Projection
2310,0532041,53,Hinsdale,2041,768,0,6,6,-1,Projection
2391,0552041,55,Huerfano,2041,6152,-53,44,115,18,Projection
2472,0572041,57,Jackson,2041,1214,-4,9,13,0,Projection
2553,0592041,59,Jefferson,2041,623632,2316,5651,6189,2853,Projection
2634,0612041,61,Kiowa,2041,1295,-5,15,17,-3,Projection
2715,0632041,63,Kit Carson,2041,7096,7,84,78,1,Projection
2796,0652041,65,Lake,2041,8626,45,101,50,-5,Projection
2877,0672041,67,La Plata,2041,63633,323,438,693,578,Projection
2958,0692041,69,Larimer,2041,451175,3733,3803,4078,4008,Projection
